Image 0, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 2877, true label: 4, predicted label: 4, accumulative accuracy: 0.9826268241834607
Image 2878, true label: 1, predicted label: 1, accumulative accuracy: 0.9826328586314692
Image 2879, true label: 4, predicted label: 4, accumulative accuracy: 0.9826388888888888
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499192
Image 2880, true label: 1, predicted label: 1, accumulative accuracy: 0.9826449149600833
Image 2881, true label: 3, predicted label: 3, accumulative accuracy: 0.9826509368494102
Image 2882, true label: 4, predicted label: 4, accumulative accuracy: 0.9826569545612209
Image 2883, true label: 9, predicted label: 9, accumulative accuracy: 0.9826629680998613
Image 2884, true label: 3, predicted label: 3, accumulative accuracy: 0.9826689774696707
Image 2885, true label: 1, predicted label: 1, accumulative accuracy: 0.9826749826749827
Image 2886, true label: 4, predicted label: 4, accumulative accuracy: 0.9826809837201247
Image 2887, true label: 7, predicted label: 7, accumulative accuracy: 0.9826869806094183
Image 2888, true label: 7, predicted label: 7, accumulative accuracy: 0.982692973347179
Image 2889, true label: 4, predicted label: 4, accumulative accuracy: 0.9826989619377162
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499190
Image 2890, true label: 7, predicted label: 7, accumulative accuracy: 0.9827049463853338
Image 2891, true label: 2, predicted label: 2, accumulative accuracy: 0.9827109266943291
Image 2892, true label: 9, predicted label: 9, accumulative accuracy: 0.9827169028689942
Image 2893, true label: 3, predicted label: 3, accumulative accuracy: 0.9827228749136143
Image 2894, true label: 0, predicted label: 0, accumulative accuracy: 0.9827288428324698
Image 2895, true label: 8, predicted label: 8, accumulative accuracy: 0.9827348066298343
Image 2896, true label: 8, predicted label: 0, accumulative accuracy: 0.9823955816361754
Image 2897, true label: 8, predicted label: 8, accumulative accuracy: 0.9824016563146998
Image 2898, true label: 4, predicted label: 4, accumulative accuracy: 0.9824077268023457
Image 2899, true label: 0, predicted label: 0, accumulative accuracy: 0.9824137931034482
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499186
Image 2900, true label: 4, predicted label: 4, accumulative accuracy: 0.9824198552223371
Image 2901, true label: 4, predicted label: 4, accumulative accuracy: 0.9824259131633356
Image 2902, true label: 1, predicted label: 1, accumulative accuracy: 0.9824319669307613
Image 2903, true label: 5, predicted label: 5, accumulative accuracy: 0.9824380165289256
Image 2904, true label: 2, predicted label: 2, accumulative accuracy: 0.9824440619621343
Image 2905, true label: 8, predicted label: 8, accumulative accuracy: 0.9824501032346868
Image 2906, true label: 3, predicted label: 3, accumulative accuracy: 0.9824561403508771
Image 2907, true label: 4, predicted label: 4, accumulative accuracy: 0.9824621733149931
Image 2908, true label: 9, predicted label: 9, accumulative accuracy: 0.9824682021313166
Image 2909, true label: 5, predicted label: 5, accumulative accuracy: 0.9824742268041237
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499183
Image 2910, true label: 2, predicted label: 2, accumulative accuracy: 0.9824802473376847
Image 2911, true label: 8, predicted label: 8, accumulative accuracy: 0.9824862637362637
Image 2912, true label: 1, predicted label: 1, accumulative accuracy: 0.9824922760041195
Image 2913, true label: 5, predicted label: 5, accumulative accuracy: 0.9824982841455044
Image 2914, true label: 3, predicted label: 3, accumulative accuracy: 0.9825042881646655
Image 2915, true label: 7, predicted label: 7, accumulative accuracy: 0.9825102880658436
Image 2916, true label: 9, predicted label: 9, accumulative accuracy: 0.9825162838532739
Image 2917, true label: 4, predicted label: 4, accumulative accuracy: 0.9825222755311858
Image 2918, true label: 2, predicted label: 2, accumulative accuracy: 0.9825282631038027
Image 2919, true label: 5, predicted label: 5, accumulative accuracy: 0.9825342465753425
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499192
Image 2920, true label: 6, predicted label: 6, accumulative accuracy: 0.9825402259500171
Image 2921, true label: 3, predicted label: 2, accumulative accuracy: 0.9822039698836413
Image 2922, true label: 5, predicted label: 5, accumulative accuracy: 0.9822100581594253
Image 2923, true label: 9, predicted label: 9, accumulative accuracy: 0.9822161422708618
Image 2924, true label: 3, predicted label: 3, accumulative accuracy: 0.9822222222222222
Image 2925, true label: 5, predicted label: 5, accumulative accuracy: 0.9822282980177717
Image 2926, true label: 9, predicted label: 9, accumulative accuracy: 0.9822343696617697
Image 2927, true label: 3, predicted label: 3, accumulative accuracy: 0.98224043715847
Image 2928, true label: 1, predicted label: 1, accumulative accuracy: 0.9822465005121201
Image 2929, true label: 9, predicted label: 9, accumulative accuracy: 0.9822525597269625
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499182
Image 2930, true label: 5, predicted label: 5, accumulative accuracy: 0.982258614807233
Image 2931, true label: 3, predicted label: 3, accumulative accuracy: 0.9822646657571623
Image 2932, true label: 0, predicted label: 0, accumulative accuracy: 0.9822707125809751
Image 2933, true label: 6, predicted label: 6, accumulative accuracy: 0.9822767552828903
Image 2934, true label: 9, predicted label: 9, accumulative accuracy: 0.9822827938671209
Image 2935, true label: 8, predicted label: 8, accumulative accuracy: 0.9822888283378747
Image 2936, true label: 4, predicted label: 4, accumulative accuracy: 0.9822948586993531
Image 2937, true label: 0, predicted label: 0, accumulative accuracy: 0.9823008849557522
Image 2938, true label: 4, predicted label: 4, accumulative accuracy: 0.9823069071112623
Image 2939, true label: 9, predicted label: 5, accumulative accuracy: 0.9819727891156462
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499183
Image 2940, true label: 2, predicted label: 2, accumulative accuracy: 0.9819789187351241
Image 2941, true label: 9, predicted label: 9, accumulative accuracy: 0.9819850441876274
Image 2942, true label: 0, predicted label: 0, accumulative accuracy: 0.9819911654774041
Image 2943, true label: 1, predicted label: 1, accumulative accuracy: 0.9819972826086957
Image 2944, true label: 0, predicted label: 0, accumulative accuracy: 0.9820033955857386
Image 2945, true label: 3, predicted label: 3, accumulative accuracy: 0.982009504412763
Image 2946, true label: 1, predicted label: 1, accumulative accuracy: 0.9820156090939939
Image 2947, true label: 6, predicted label: 6, accumulative accuracy: 0.98202170963365
Image 2948, true label: 5, predicted label: 5, accumulative accuracy: 0.9820278060359444
Image 2949, true label: 8, predicted label: 8, accumulative accuracy: 0.9820338983050847
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499177
Image 2950, true label: 1, predicted label: 1, accumulative accuracy: 0.9820399864452728
Image 2951, true label: 5, predicted label: 5, accumulative accuracy: 0.9820460704607046
Image 2952, true label: 3, predicted label: 3, accumulative accuracy: 0.9820521503555706
Image 2953, true label: 3, predicted label: 5, accumulative accuracy: 0.9817197020988491
Image 2954, true label: 0, predicted label: 0, accumulative accuracy: 0.9817258883248731
Image 2955, true label: 3, predicted label: 3, accumulative accuracy: 0.9817320703653586
Image 2956, true label: 5, predicted label: 5, accumulative accuracy: 0.9817382482245519
Image 2957, true label: 5, predicted label: 5, accumulative accuracy: 0.9817444219066938
Image 2958, true label: 9, predicted label: 9, accumulative accuracy: 0.981750591416019
Image 2959, true label: 2, predicted label: 3, accumulative accuracy: 0.981418918918919
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499194
Image 2960, true label: 8, predicted label: 8, accumulative accuracy: 0.9814251941911516
Image 2961, true label: 7, predicted label: 7, accumulative accuracy: 0.9814314652261985
Image 2962, true label: 0, predicted label: 0, accumulative accuracy: 0.9814377320283496
Image 2963, true label: 4, predicted label: 4, accumulative accuracy: 0.9814439946018894
Image 2964, true label: 9, predicted label: 9, accumulative accuracy: 0.9814502529510961
Image 2965, true label: 1, predicted label: 1, accumulative accuracy: 0.9814565070802428
Image 2966, true label: 9, predicted label: 9, accumulative accuracy: 0.9814627569935962
Image 2967, true label: 7, predicted label: 7, accumulative accuracy: 0.9814690026954178
Image 2968, true label: 7, predicted label: 7, accumulative accuracy: 0.9814752441899629
Image 2969, true label: 5, predicted label: 5, accumulative accuracy: 0.9814814814814815
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499195
Image 2970, true label: 5, predicted label: 5, accumulative accuracy: 0.9814877145742175
Image 2971, true label: 2, predicted label: 2, accumulative accuracy: 0.9814939434724091
Image 2972, true label: 0, predicted label: 0, accumulative accuracy: 0.9815001681802893
Image 2973, true label: 9, predicted label: 9, accumulative accuracy: 0.9815063887020847
Image 2974, true label: 1, predicted label: 1, accumulative accuracy: 0.9815126050420168
Image 2975, true label: 8, predicted label: 8, accumulative accuracy: 0.9815188172043011
Image 2976, true label: 6, predicted label: 6, accumulative accuracy: 0.9815250251931474
Image 2977, true label: 2, predicted label: 2, accumulative accuracy: 0.9815312290127602
Image 2978, true label: 3, predicted label: 3, accumulative accuracy: 0.9815374286673381
Image 2979, true label: 9, predicted label: 9, accumulative accuracy: 0.9815436241610739
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499192
Image 2980, true label: 6, predicted label: 6, accumulative accuracy: 0.981549815498155
Image 2981, true label: 2, predicted label: 2, accumulative accuracy: 0.9815560026827632
Image 2982, true label: 1, predicted label: 1, accumulative accuracy: 0.9815621857190747
Image 2983, true label: 9, predicted label: 9, accumulative accuracy: 0.9815683646112601
Image 2984, true label: 1, predicted label: 1, accumulative accuracy: 0.981574539363484
Image 2985, true label: 3, predicted label: 3, accumulative accuracy: 0.9815807099799062
Image 2986, true label: 5, predicted label: 5, accumulative accuracy: 0.9815868764646802
Image 2987, true label: 5, predicted label: 5, accumulative accuracy: 0.9815930388219545
Image 2988, true label: 0, predicted label: 0, accumulative accuracy: 0.9815991970558715
Image 2989, true label: 3, predicted label: 3, accumulative accuracy: 0.9816053511705686
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499190
Image 2990, true label: 8, predicted label: 8, accumulative accuracy: 0.9816115011701771
Image 2991, true label: 3, predicted label: 3, accumulative accuracy: 0.9816176470588235
Image 2992, true label: 3, predicted label: 3, accumulative accuracy: 0.9816237888406282
Image 2993, true label: 7, predicted label: 7, accumulative accuracy: 0.981629926519706
Image 2994, true label: 6, predicted label: 6, accumulative accuracy: 0.9816360601001669
Image 2995, true label: 6, predicted label: 8, accumulative accuracy: 0.9813084112149533
Image 2996, true label: 0, predicted label: 0, accumulative accuracy: 0.9813146479813146
Image 2997, true label: 1, predicted label: 1, accumulative accuracy: 0.981320880587058
Image 2998, true label: 4, predicted label: 4, accumulative accuracy: 0.9813271090363455
Image 2999, true label: 0, predicted label: 0, accumulative accuracy: 0.9813333333333333
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499197
Image 3000, true label: 6, predicted label: 6, accumulative accuracy: 0.9813395534821726
Image 3001, true label: 9, predicted label: 9, accumulative accuracy: 0.9813457694870087
Image 3002, true label: 8, predicted label: 8, accumulative accuracy: 0.9813519813519813
Image 3003, true label: 1, predicted label: 1, accumulative accuracy: 0.9813581890812251
Image 3004, true label: 2, predicted label: 2, accumulative accuracy: 0.9813643926788685
Image 3005, true label: 9, predicted label: 8, accumulative accuracy: 0.9810379241516967
Image 3006, true label: 9, predicted label: 9, accumulative accuracy: 0.9810442301296973
Image 3007, true label: 5, predicted label: 5, accumulative accuracy: 0.9810505319148937
Image 3008, true label: 9, predicted label: 9, accumulative accuracy: 0.9810568295114656
Image 3009, true label: 7, predicted label: 7, accumulative accuracy: 0.981063122923588
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499184
Image 3010, true label: 3, predicted label: 3, accumulative accuracy: 0.9810694121554301
Image 3011, true label: 7, predicted label: 7, accumulative accuracy: 0.9810756972111554
Image 3012, true label: 8, predicted label: 8, accumulative accuracy: 0.981081978094922
Image 3013, true label: 0, predicted label: 0, accumulative accuracy: 0.9810882548108826
Image 3014, true label: 1, predicted label: 1, accumulative accuracy: 0.981094527363184
Image 3015, true label: 3, predicted label: 3, accumulative accuracy: 0.9811007957559682
Image 3016, true label: 0, predicted label: 0, accumulative accuracy: 0.9811070599933709
Image 3017, true label: 4, predicted label: 4, accumulative accuracy: 0.9811133200795229
Image 3018, true label: 6, predicted label: 6, accumulative accuracy: 0.9811195760185492
Image 3019, true label: 1, predicted label: 1, accumulative accuracy: 0.9811258278145696
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499180
Image 3020, true label: 0, predicted label: 0, accumulative accuracy: 0.9811320754716981
Image 3021, true label: 2, predicted label: 2, accumulative accuracy: 0.9811383189940437
Image 3022, true label: 5, predicted label: 5, accumulative accuracy: 0.9811445583857096
Image 3023, true label: 8, predicted label: 8, accumulative accuracy: 0.9811507936507936
Image 3024, true label: 4, predicted label: 4, accumulative accuracy: 0.9811570247933884
Image 3025, true label: 4, predicted label: 4, accumulative accuracy: 0.981163251817581
Image 3026, true label: 1, predicted label: 1, accumulative accuracy: 0.981169474727453
Image 3027, true label: 1, predicted label: 1, accumulative accuracy: 0.9811756935270806
Image 3028, true label: 5, predicted label: 5, accumulative accuracy: 0.9811819082205349
Image 3029, true label: 4, predicted label: 4, accumulative accuracy: 0.9811881188118812
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499180
Image 3030, true label: 6, predicted label: 6, accumulative accuracy: 0.9811943253051798
Image 3031, true label: 6, predicted label: 6, accumulative accuracy: 0.9812005277044855
Image 3032, true label: 0, predicted label: 0, accumulative accuracy: 0.9812067260138477
Image 3033, true label: 6, predicted label: 6, accumulative accuracy: 0.9812129202373104
Image 3034, true label: 9, predicted label: 9, accumulative accuracy: 0.9812191103789127
Image 3035, true label: 2, predicted label: 2, accumulative accuracy: 0.9812252964426877
Image 3036, true label: 6, predicted label: 6, accumulative accuracy: 0.9812314784326638
Image 3037, true label: 2, predicted label: 2, accumulative accuracy: 0.9812376563528638
Image 3038, true label: 7, predicted label: 7, accumulative accuracy: 0.981243830207305
Image 3039, true label: 1, predicted label: 1, accumulative accuracy: 0.98125
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499177
Image 3040, true label: 7, predicted label: 7, accumulative accuracy: 0.9812561657349556
Image 3041, true label: 9, predicted label: 9, accumulative accuracy: 0.9812623274161736
Image 3042, true label: 4, predicted label: 4, accumulative accuracy: 0.9812684850476503
Image 3043, true label: 0, predicted label: 0, accumulative accuracy: 0.9812746386333772
Image 3044, true label: 0, predicted label: 0, accumulative accuracy: 0.9812807881773399
Image 3045, true label: 3, predicted label: 3, accumulative accuracy: 0.9812869336835194
Image 3046, true label: 8, predicted label: 8, accumulative accuracy: 0.981293075155891
Image 3047, true label: 2, predicted label: 2, accumulative accuracy: 0.9812992125984252
Image 3048, true label: 2, predicted label: 2, accumulative accuracy: 0.9813053460150869
Image 3049, true label: 3, predicted label: 3, accumulative accuracy: 0.9813114754098361
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499183
Image 3050, true label: 1, predicted label: 1, accumulative accuracy: 0.9813176007866273
Image 3051, true label: 6, predicted label: 6, accumulative accuracy: 0.9813237221494102
Image 3052, true label: 0, predicted label: 0, accumulative accuracy: 0.981329839502129
Image 3053, true label: 5, predicted label: 5, accumulative accuracy: 0.981335952848723
Image 3054, true label: 7, predicted label: 7, accumulative accuracy: 0.981342062193126
Image 3055, true label: 7, predicted label: 7, accumulative accuracy: 0.981348167539267
Image 3056, true label: 9, predicted label: 9, accumulative accuracy: 0.9813542688910697
Image 3057, true label: 2, predicted label: 2, accumulative accuracy: 0.9813603662524526
Image 3058, true label: 6, predicted label: 6, accumulative accuracy: 0.9813664596273292
Image 3059, true label: 7, predicted label: 7, accumulative accuracy: 0.9813725490196078
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499195
Image 3060, true label: 9, predicted label: 9, accumulative accuracy: 0.9813786344331917
Image 3061, true label: 7, predicted label: 7, accumulative accuracy: 0.9813847158719791
Image 3062, true label: 8, predicted label: 8, accumulative accuracy: 0.9813907933398629
Image 3063, true label: 6, predicted label: 6, accumulative accuracy: 0.981396866840731
Image 3064, true label: 8, predicted label: 8, accumulative accuracy: 0.9814029363784665
Image 3065, true label: 8, predicted label: 8, accumulative accuracy: 0.9814090019569471
Image 3066, true label: 4, predicted label: 4, accumulative accuracy: 0.9814150635800456
Image 3067, true label: 6, predicted label: 6, accumulative accuracy: 0.9814211212516297
Image 3068, true label: 8, predicted label: 8, accumulative accuracy: 0.9814271749755621
Image 3069, true label: 4, predicted label: 4, accumulative accuracy: 0.9814332247557003
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499184
Image 3070, true label: 1, predicted label: 1, accumulative accuracy: 0.9814392705958971
Image 3071, true label: 2, predicted label: 2, accumulative accuracy: 0.9814453125
Image 3072, true label: 8, predicted label: 8, accumulative accuracy: 0.9814513504718516
Image 3073, true label: 1, predicted label: 1, accumulative accuracy: 0.9814573845152895
Image 3074, true label: 3, predicted label: 3, accumulative accuracy: 0.9814634146341463
Image 3075, true label: 9, predicted label: 9, accumulative accuracy: 0.9814694408322496
Image 3076, true label: 4, predicted label: 4, accumulative accuracy: 0.9814754631134222
Image 3077, true label: 0, predicted label: 0, accumulative accuracy: 0.9814814814814815
Image 3078, true label: 3, predicted label: 3, accumulative accuracy: 0.9814874959402403
Image 3079, true label: 7, predicted label: 7, accumulative accuracy: 0.9814935064935065
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499188
Image 3080, true label: 3, predicted label: 3, accumulative accuracy: 0.9814995131450828
Image 3081, true label: 2, predicted label: 2, accumulative accuracy: 0.981505515898767
Image 3082, true label: 3, predicted label: 3, accumulative accuracy: 0.9815115147583523
Image 3083, true label: 3, predicted label: 3, accumulative accuracy: 0.9815175097276264
Image 3084, true label: 7, predicted label: 7, accumulative accuracy: 0.9815235008103728
Image 3085, true label: 3, predicted label: 3, accumulative accuracy: 0.9815294880103694
Image 3086, true label: 4, predicted label: 4, accumulative accuracy: 0.9815354713313897
Image 3087, true label: 0, predicted label: 0, accumulative accuracy: 0.9815414507772021
Image 3088, true label: 6, predicted label: 6, accumulative accuracy: 0.9815474263515701
Image 3089, true label: 2, predicted label: 2, accumulative accuracy: 0.9815533980582525
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499183
Image 3090, true label: 0, predicted label: 0, accumulative accuracy: 0.9815593659010029
Image 3091, true label: 8, predicted label: 8, accumulative accuracy: 0.9815653298835705
Image 3092, true label: 1, predicted label: 1, accumulative accuracy: 0.9815712900096993
Image 3093, true label: 5, predicted label: 5, accumulative accuracy: 0.9815772462831286
Image 3094, true label: 3, predicted label: 3, accumulative accuracy: 0.9815831987075929
Image 3095, true label: 5, predicted label: 5, accumulative accuracy: 0.9815891472868217
Image 3096, true label: 4, predicted label: 4, accumulative accuracy: 0.9815950920245399
Image 3097, true label: 1, predicted label: 1, accumulative accuracy: 0.9816010329244674
Image 3098, true label: 7, predicted label: 7, accumulative accuracy: 0.9816069699903195
Image 3099, true label: 1, predicted label: 1, accumulative accuracy: 0.9816129032258064
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499177
Image 3100, true label: 5, predicted label: 5, accumulative accuracy: 0.981618832634634
Image 3101, true label: 7, predicted label: 7, accumulative accuracy: 0.9816247582205029
Image 3102, true label: 5, predicted label: 5, accumulative accuracy: 0.9816306799871093
Image 3103, true label: 7, predicted label: 7, accumulative accuracy: 0.9816365979381443
Image 3104, true label: 3, predicted label: 3, accumulative accuracy: 0.9816425120772947
Image 3105, true label: 2, predicted label: 2, accumulative accuracy: 0.9816484224082421
Image 3106, true label: 2, predicted label: 2, accumulative accuracy: 0.9816543289346636
Image 3107, true label: 7, predicted label: 7, accumulative accuracy: 0.9816602316602316
Image 3108, true label: 3, predicted label: 3, accumulative accuracy: 0.9816661305886137
Image 3109, true label: 7, predicted label: 7, accumulative accuracy: 0.9816720257234727
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499180
Image 3110, true label: 3, predicted label: 3, accumulative accuracy: 0.9816779170684667
Image 3111, true label: 7, predicted label: 7, accumulative accuracy: 0.9816838046272494
Image 3112, true label: 8, predicted label: 8, accumulative accuracy: 0.9816896884034694
Image 3113, true label: 5, predicted label: 5, accumulative accuracy: 0.9816955684007708
Image 3114, true label: 4, predicted label: 4, accumulative accuracy: 0.981701444622793
Image 3115, true label: 5, predicted label: 5, accumulative accuracy: 0.9817073170731707
Image 3116, true label: 2, predicted label: 2, accumulative accuracy: 0.9817131857555341
Image 3117, true label: 5, predicted label: 5, accumulative accuracy: 0.9817190506735086
Image 3118, true label: 6, predicted label: 6, accumulative accuracy: 0.981724911830715
Image 3119, true label: 5, predicted label: 5, accumulative accuracy: 0.9817307692307692
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499181
Image 3120, true label: 3, predicted label: 3, accumulative accuracy: 0.9817366228772829
Image 3121, true label: 6, predicted label: 6, accumulative accuracy: 0.981742472773863
Image 3122, true label: 7, predicted label: 7, accumulative accuracy: 0.9817483189241114
Image 3123, true label: 4, predicted label: 4, accumulative accuracy: 0.9817541613316261
Image 3124, true label: 1, predicted label: 1, accumulative accuracy: 0.98176
Image 3125, true label: 7, predicted label: 7, accumulative accuracy: 0.9817658349328215
Image 3126, true label: 1, predicted label: 1, accumulative accuracy: 0.9817716661336745
Image 3127, true label: 5, predicted label: 5, accumulative accuracy: 0.9817774936061381
Image 3128, true label: 2, predicted label: 2, accumulative accuracy: 0.9817833173537871
Image 3129, true label: 3, predicted label: 3, accumulative accuracy: 0.9817891373801917
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499191
Image 3130, true label: 6, predicted label: 6, accumulative accuracy: 0.9817949536889172
Image 3131, true label: 3, predicted label: 3, accumulative accuracy: 0.9818007662835249
Image 3132, true label: 1, predicted label: 1, accumulative accuracy: 0.981806575167571
Image 3133, true label: 4, predicted label: 4, accumulative accuracy: 0.9818123803446075
Image 3134, true label: 2, predicted label: 2, accumulative accuracy: 0.9818181818181818
Image 3135, true label: 6, predicted label: 6, accumulative accuracy: 0.9818239795918368
Image 3136, true label: 7, predicted label: 7, accumulative accuracy: 0.9818297736691106
Image 3137, true label: 4, predicted label: 4, accumulative accuracy: 0.9818355640535373
Image 3138, true label: 3, predicted label: 3, accumulative accuracy: 0.9818413507486461
Image 3139, true label: 8, predicted label: 8, accumulative accuracy: 0.9818471337579617
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499187
Image 3140, true label: 0, predicted label: 0, accumulative accuracy: 0.9818529130850048
Image 3141, true label: 6, predicted label: 6, accumulative accuracy: 0.9818586887332909
Image 3142, true label: 2, predicted label: 2, accumulative accuracy: 0.9818644607063315
Image 3143, true label: 1, predicted label: 1, accumulative accuracy: 0.9818702290076335
Image 3144, true label: 6, predicted label: 6, accumulative accuracy: 0.9818759936406996
Image 3145, true label: 5, predicted label: 5, accumulative accuracy: 0.9818817546090274
Image 3146, true label: 3, predicted label: 3, accumulative accuracy: 0.9818875119161106
Image 3147, true label: 9, predicted label: 9, accumulative accuracy: 0.9818932655654383
Image 3148, true label: 1, predicted label: 1, accumulative accuracy: 0.9818990155604954
Image 3149, true label: 9, predicted label: 9, accumulative accuracy: 0.981904761904762
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499187
Image 3150, true label: 3, predicted label: 3, accumulative accuracy: 0.9819105046017137
Image 3151, true label: 2, predicted label: 2, accumulative accuracy: 0.9819162436548223
Image 3152, true label: 1, predicted label: 1, accumulative accuracy: 0.9819219790675547
Image 3153, true label: 8, predicted label: 8, accumulative accuracy: 0.9819277108433735
Image 3154, true label: 4, predicted label: 4, accumulative accuracy: 0.9819334389857369
Image 3155, true label: 4, predicted label: 4, accumulative accuracy: 0.9819391634980988
Image 3156, true label: 6, predicted label: 6, accumulative accuracy: 0.9819448843839088
Image 3157, true label: 5, predicted label: 5, accumulative accuracy: 0.9819506016466117
Image 3158, true label: 8, predicted label: 8, accumulative accuracy: 0.9819563152896487
Image 3159, true label: 6, predicted label: 6, accumulative accuracy: 0.9819620253164557
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499184
Image 3160, true label: 9, predicted label: 9, accumulative accuracy: 0.981967731730465
Image 3161, true label: 7, predicted label: 7, accumulative accuracy: 0.9819734345351043
Image 3162, true label: 7, predicted label: 7, accumulative accuracy: 0.9819791337337971
Image 3163, true label: 8, predicted label: 8, accumulative accuracy: 0.9819848293299621
Image 3164, true label: 6, predicted label: 6, accumulative accuracy: 0.9819905213270143
Image 3165, true label: 9, predicted label: 9, accumulative accuracy: 0.9819962097283639
Image 3166, true label: 7, predicted label: 7, accumulative accuracy: 0.9820018945374172
Image 3167, true label: 3, predicted label: 3, accumulative accuracy: 0.9820075757575758
Image 3168, true label: 9, predicted label: 9, accumulative accuracy: 0.9820132533922373
Image 3169, true label: 4, predicted label: 4, accumulative accuracy: 0.9820189274447949
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499184
Image 3170, true label: 0, predicted label: 0, accumulative accuracy: 0.9820245979186376
Image 3171, true label: 5, predicted label: 5, accumulative accuracy: 0.9820302648171501
Image 3172, true label: 4, predicted label: 4, accumulative accuracy: 0.9820359281437125
Image 3173, true label: 6, predicted label: 6, accumulative accuracy: 0.9820415879017014
Image 3174, true label: 4, predicted label: 4, accumulative accuracy: 0.9820472440944882
Image 3175, true label: 1, predicted label: 1, accumulative accuracy: 0.9820528967254408
Image 3176, true label: 2, predicted label: 2, accumulative accuracy: 0.9820585457979226
Image 3177, true label: 3, predicted label: 3, accumulative accuracy: 0.9820641913152927
Image 3178, true label: 0, predicted label: 0, accumulative accuracy: 0.9820698332809059
Image 3179, true label: 0, predicted label: 0, accumulative accuracy: 0.9820754716981132
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499188
Image 3180, true label: 2, predicted label: 2, accumulative accuracy: 0.9820811065702609
Image 3181, true label: 6, predicted label: 6, accumulative accuracy: 0.9820867379006913
Image 3182, true label: 6, predicted label: 6, accumulative accuracy: 0.9820923656927427
Image 3183, true label: 5, predicted label: 5, accumulative accuracy: 0.9820979899497487
Image 3184, true label: 7, predicted label: 7, accumulative accuracy: 0.9821036106750393
Image 3185, true label: 0, predicted label: 0, accumulative accuracy: 0.9821092278719398
Image 3186, true label: 8, predicted label: 8, accumulative accuracy: 0.9821148415437716
Image 3187, true label: 6, predicted label: 6, accumulative accuracy: 0.982120451693852
Image 3188, true label: 4, predicted label: 4, accumulative accuracy: 0.9821260583254939
Image 3189, true label: 7, predicted label: 7, accumulative accuracy: 0.9821316614420063
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499189
Image 3190, true label: 9, predicted label: 9, accumulative accuracy: 0.9821372610466939
Image 3191, true label: 0, predicted label: 0, accumulative accuracy: 0.9821428571428571
Image 3192, true label: 7, predicted label: 7, accumulative accuracy: 0.9821484497337927
Image 3193, true label: 3, predicted label: 3, accumulative accuracy: 0.9821540388227927
Image 3194, true label: 4, predicted label: 4, accumulative accuracy: 0.9821596244131455
Image 3195, true label: 2, predicted label: 2, accumulative accuracy: 0.9821652065081352
Image 3196, true label: 1, predicted label: 1, accumulative accuracy: 0.9821707851110416
Image 3197, true label: 8, predicted label: 8, accumulative accuracy: 0.9821763602251408
Image 3198, true label: 8, predicted label: 8, accumulative accuracy: 0.9821819318537043
Image 3199, true label: 5, predicted label: 5, accumulative accuracy: 0.9821875
Running LeNet (dma) total cycles (32767 Hz) (CNT=10): 499182
Image 3200, true label: 9, predicted label: 9, accumulative accuracy: 0.9821930646672915
Image 3201, true label: 2, predicted label: 2, accumulative accuracy: 0.9821986258588382
Image 3202, true label: 7, predicted label: 7, accumulative accuracy: 0.9822041835778957
Image 3203, true label: 1, predicted label: 1, accumulative accuracy: 0.9822097378277154
Image 3204, true label: 8, predicted label: 8, accumulative accuracy: 0.9822152886115445
Image 3205, true label: 8, predicted label: 8, accumulative accuracy: 0.9822208359326263
Image 3206, true label: 8, predicted label: 8, accumulative accuracy: 0.9822263797942001
Image 3207, true label: 2, predicted label: 2, accumulative accuracy: 0.9822319201995012
