Image 0, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 626, true label: 7, predicted label: 7, accumulative accuracy: 0.9170653907496013
Image 627, true label: 8, predicted label: 8, accumulative accuracy: 0.9171974522292994
Image 628, true label: 6, predicted label: 6, accumulative accuracy: 0.9173290937996821
Image 629, true label: 2, predicted label: 2, accumulative accuracy: 0.9174603174603174
total cycles (32767 Hz): 21276
Image 630, true label: 9, predicted label: 9, accumulative accuracy: 0.9175911251980983
Image 631, true label: 4, predicted label: 4, accumulative accuracy: 0.9177215189873418
Image 632, true label: 2, predicted label: 2, accumulative accuracy: 0.9178515007898894
Image 633, true label: 6, predicted label: 6, accumulative accuracy: 0.917981072555205
Image 634, true label: 6, predicted label: 6, accumulative accuracy: 0.9181102362204724
Image 635, true label: 8, predicted label: 0, accumulative accuracy: 0.9166666666666666
Image 636, true label: 0, predicted label: 0, accumulative accuracy: 0.9167974882260597
Image 637, true label: 4, predicted label: 4, accumulative accuracy: 0.9169278996865203
Image 638, true label: 4, predicted label: 4, accumulative accuracy: 0.917057902973396
Image 639, true label: 4, predicted label: 2, accumulative accuracy: 0.915625
total cycles (32767 Hz): 21285
Image 640, true label: 7, predicted label: 7, accumulative accuracy: 0.9157566302652106
Image 641, true label: 5, predicted label: 5, accumulative accuracy: 0.9158878504672897
Image 642, true label: 8, predicted label: 8, accumulative accuracy: 0.9160186625194401
Image 643, true label: 4, predicted label: 4, accumulative accuracy: 0.9161490683229814
Image 644, true label: 9, predicted label: 9, accumulative accuracy: 0.9162790697674419
Image 645, true label: 1, predicted label: 1, accumulative accuracy: 0.9164086687306502
Image 646, true label: 0, predicted label: 0, accumulative accuracy: 0.9165378670788253
Image 647, true label: 5, predicted label: 5, accumulative accuracy: 0.9166666666666666
Image 648, true label: 4, predicted label: 4, accumulative accuracy: 0.9167950693374423
Image 649, true label: 4, predicted label: 4, accumulative accuracy: 0.916923076923077
total cycles (32767 Hz): 21277
Image 650, true label: 4, predicted label: 4, accumulative accuracy: 0.9170506912442397
Image 651, true label: 0, predicted label: 0, accumulative accuracy: 0.9171779141104295
Image 652, true label: 0, predicted label: 0, accumulative accuracy: 0.9173047473200613
Image 653, true label: 4, predicted label: 4, accumulative accuracy: 0.9174311926605505
Image 654, true label: 5, predicted label: 5, accumulative accuracy: 0.917557251908397
Image 655, true label: 6, predicted label: 6, accumulative accuracy: 0.9176829268292683
Image 656, true label: 0, predicted label: 0, accumulative accuracy: 0.9178082191780822
Image 657, true label: 4, predicted label: 4, accumulative accuracy: 0.9179331306990881
Image 658, true label: 5, predicted label: 5, accumulative accuracy: 0.9180576631259484
Image 659, true label: 4, predicted label: 4, accumulative accuracy: 0.9181818181818182
total cycles (32767 Hz): 21281
Image 660, true label: 1, predicted label: 1, accumulative accuracy: 0.9183055975794251
Image 661, true label: 3, predicted label: 3, accumulative accuracy: 0.918429003021148
Image 662, true label: 1, predicted label: 1, accumulative accuracy: 0.918552036199095
Image 663, true label: 1, predicted label: 1, accumulative accuracy: 0.9186746987951807
Image 664, true label: 6, predicted label: 6, accumulative accuracy: 0.9187969924812031
Image 665, true label: 4, predicted label: 4, accumulative accuracy: 0.918918918918919
Image 666, true label: 3, predicted label: 3, accumulative accuracy: 0.9190404797601199
Image 667, true label: 8, predicted label: 8, accumulative accuracy: 0.9191616766467066
Image 668, true label: 2, predicted label: 2, accumulative accuracy: 0.9192825112107623
Image 669, true label: 8, predicted label: 5, accumulative accuracy: 0.917910447761194
total cycles (32767 Hz): 21292
Image 670, true label: 2, predicted label: 6, accumulative accuracy: 0.9165424739195231
Image 671, true label: 7, predicted label: 7, accumulative accuracy: 0.9166666666666666
Image 672, true label: 0, predicted label: 0, accumulative accuracy: 0.9167904903417533
Image 673, true label: 4, predicted label: 4, accumulative accuracy: 0.9169139465875371
Image 674, true label: 0, predicted label: 0, accumulative accuracy: 0.917037037037037
Image 675, true label: 8, predicted label: 8, accumulative accuracy: 0.9171597633136095
Image 676, true label: 5, predicted label: 5, accumulative accuracy: 0.9172821270310192
Image 677, true label: 0, predicted label: 0, accumulative accuracy: 0.9174041297935103
Image 678, true label: 8, predicted label: 8, accumulative accuracy: 0.9175257731958762
Image 679, true label: 2, predicted label: 2, accumulative accuracy: 0.9176470588235294
total cycles (32767 Hz): 21283
Image 680, true label: 9, predicted label: 9, accumulative accuracy: 0.9177679882525698
Image 681, true label: 0, predicted label: 6, accumulative accuracy: 0.9164222873900293
Image 682, true label: 8, predicted label: 8, accumulative accuracy: 0.9165446559297218
Image 683, true label: 9, predicted label: 9, accumulative accuracy: 0.9166666666666666
Image 684, true label: 6, predicted label: 6, accumulative accuracy: 0.9167883211678832
Image 685, true label: 4, predicted label: 4, accumulative accuracy: 0.9169096209912536
Image 686, true label: 2, predicted label: 2, accumulative accuracy: 0.9170305676855895
Image 687, true label: 9, predicted label: 9, accumulative accuracy: 0.9171511627906976
Image 688, true label: 3, predicted label: 6, accumulative accuracy: 0.9158200290275762
Image 689, true label: 4, predicted label: 4, accumulative accuracy: 0.9159420289855073
total cycles (32767 Hz): 21281
Image 690, true label: 5, predicted label: 5, accumulative accuracy: 0.9160636758321273
Image 691, true label: 0, predicted label: 0, accumulative accuracy: 0.9161849710982659
Image 692, true label: 9, predicted label: 9, accumulative accuracy: 0.9163059163059163
Image 693, true label: 5, predicted label: 5, accumulative accuracy: 0.9164265129682997
Image 694, true label: 3, predicted label: 3, accumulative accuracy: 0.9165467625899281
Image 695, true label: 6, predicted label: 6, accumulative accuracy: 0.9166666666666666
Image 696, true label: 6, predicted label: 6, accumulative accuracy: 0.9167862266857962
Image 697, true label: 8, predicted label: 8, accumulative accuracy: 0.9169054441260746
Image 698, true label: 3, predicted label: 3, accumulative accuracy: 0.9170243204577968
Image 699, true label: 3, predicted label: 3, accumulative accuracy: 0.9171428571428571
total cycles (32767 Hz): 21285
Image 700, true label: 8, predicted label: 8, accumulative accuracy: 0.9172610556348074
Image 701, true label: 1, predicted label: 1, accumulative accuracy: 0.9173789173789174
Image 702, true label: 4, predicted label: 2, accumulative accuracy: 0.9160739687055477
Image 703, true label: 0, predicted label: 0, accumulative accuracy: 0.9161931818181818
Image 704, true label: 9, predicted label: 9, accumulative accuracy: 0.9163120567375886
Image 705, true label: 7, predicted label: 7, accumulative accuracy: 0.9164305949008499
Image 706, true label: 9, predicted label: 9, accumulative accuracy: 0.9165487977369166
Image 707, true label: 4, predicted label: 4, accumulative accuracy: 0.9166666666666666
Image 708, true label: 8, predicted label: 8, accumulative accuracy: 0.9167842031029619
Image 709, true label: 9, predicted label: 9, accumulative accuracy: 0.9169014084507042
total cycles (32767 Hz): 21275
Image 710, true label: 1, predicted label: 1, accumulative accuracy: 0.9170182841068917
Image 711, true label: 6, predicted label: 3, accumulative accuracy: 0.9157303370786517
Image 712, true label: 7, predicted label: 7, accumulative accuracy: 0.9158485273492286
Image 713, true label: 3, predicted label: 3, accumulative accuracy: 0.9159663865546218
Image 714, true label: 0, predicted label: 0, accumulative accuracy: 0.916083916083916
Image 715, true label: 2, predicted label: 2, accumulative accuracy: 0.9162011173184358
Image 716, true label: 6, predicted label: 4, accumulative accuracy: 0.9149232914923291
Image 717, true label: 7, predicted label: 7, accumulative accuracy: 0.915041782729805
Image 718, true label: 1, predicted label: 1, accumulative accuracy: 0.9151599443671766
Image 719, true label: 0, predicted label: 0, accumulative accuracy: 0.9152777777777777
total cycles (32767 Hz): 21283
Image 720, true label: 0, predicted label: 0, accumulative accuracy: 0.9153952843273232
Image 721, true label: 8, predicted label: 8, accumulative accuracy: 0.9155124653739612
Image 722, true label: 5, predicted label: 7, accumulative accuracy: 0.9142461964038727
Image 723, true label: 2, predicted label: 2, accumulative accuracy: 0.914364640883978
Image 724, true label: 6, predicted label: 2, accumulative accuracy: 0.9131034482758621
Image 725, true label: 6, predicted label: 6, accumulative accuracy: 0.9132231404958677
Image 726, true label: 6, predicted label: 6, accumulative accuracy: 0.9133425034387895
Image 727, true label: 4, predicted label: 4, accumulative accuracy: 0.9134615384615384
Image 728, true label: 1, predicted label: 1, accumulative accuracy: 0.9135802469135802
Image 729, true label: 5, predicted label: 5, accumulative accuracy: 0.9136986301369863
total cycles (32767 Hz): 21288
Image 730, true label: 9, predicted label: 9, accumulative accuracy: 0.9138166894664843
Image 731, true label: 0, predicted label: 0, accumulative accuracy: 0.9139344262295082
Image 732, true label: 2, predicted label: 0, accumulative accuracy: 0.91268758526603
Image 733, true label: 1, predicted label: 1, accumulative accuracy: 0.9128065395095368
Image 734, true label: 6, predicted label: 6, accumulative accuracy: 0.9129251700680272
Image 735, true label: 5, predicted label: 5, accumulative accuracy: 0.9130434782608695
Image 736, true label: 0, predicted label: 0, accumulative accuracy: 0.9131614654002713
Image 737, true label: 0, predicted label: 0, accumulative accuracy: 0.9132791327913279
Image 738, true label: 3, predicted label: 3, accumulative accuracy: 0.9133964817320703
Image 739, true label: 3, predicted label: 3, accumulative accuracy: 0.9135135135135135
total cycles (32767 Hz): 21288
Image 740, true label: 3, predicted label: 3, accumulative accuracy: 0.9136302294197031
Image 741, true label: 8, predicted label: 8, accumulative accuracy: 0.9137466307277629
Image 742, true label: 1, predicted label: 1, accumulative accuracy: 0.9138627187079408
Image 743, true label: 1, predicted label: 1, accumulative accuracy: 0.9139784946236559
Image 744, true label: 8, predicted label: 8, accumulative accuracy: 0.9140939597315436
Image 745, true label: 5, predicted label: 5, accumulative accuracy: 0.9142091152815014
Image 746, true label: 7, predicted label: 7, accumulative accuracy: 0.9143239625167336
Image 747, true label: 7, predicted label: 7, accumulative accuracy: 0.9144385026737968
Image 748, true label: 8, predicted label: 8, accumulative accuracy: 0.9145527369826435
Image 749, true label: 7, predicted label: 7, accumulative accuracy: 0.9146666666666666
total cycles (32767 Hz): 21275
Image 750, true label: 2, predicted label: 2, accumulative accuracy: 0.914780292942743
Image 751, true label: 0, predicted label: 0, accumulative accuracy: 0.9148936170212766
Image 752, true label: 7, predicted label: 7, accumulative accuracy: 0.9150066401062417
Image 753, true label: 3, predicted label: 0, accumulative accuracy: 0.9137931034482759
Image 754, true label: 8, predicted label: 8, accumulative accuracy: 0.9139072847682119
Image 755, true label: 0, predicted label: 0, accumulative accuracy: 0.9140211640211641
Image 756, true label: 9, predicted label: 9, accumulative accuracy: 0.9141347424042272
Image 757, true label: 7, predicted label: 7, accumulative accuracy: 0.9142480211081794
Image 758, true label: 6, predicted label: 4, accumulative accuracy: 0.9130434782608695
Image 759, true label: 1, predicted label: 1, accumulative accuracy: 0.9131578947368421
total cycles (32767 Hz): 21274
Image 760, true label: 2, predicted label: 6, accumulative accuracy: 0.911957950065703
Image 761, true label: 6, predicted label: 6, accumulative accuracy: 0.9120734908136483
Image 762, true label: 4, predicted label: 4, accumulative accuracy: 0.9121887287024901
Image 763, true label: 8, predicted label: 8, accumulative accuracy: 0.912303664921466
Image 764, true label: 0, predicted label: 0, accumulative accuracy: 0.9124183006535947
Image 765, true label: 6, predicted label: 6, accumulative accuracy: 0.912532637075718
Image 766, true label: 3, predicted label: 3, accumulative accuracy: 0.9126466753585397
Image 767, true label: 6, predicted label: 6, accumulative accuracy: 0.9127604166666666
Image 768, true label: 8, predicted label: 8, accumulative accuracy: 0.9128738621586476
Image 769, true label: 4, predicted label: 4, accumulative accuracy: 0.912987012987013
total cycles (32767 Hz): 21286
Image 770, true label: 0, predicted label: 0, accumulative accuracy: 0.9130998702983139
Image 771, true label: 8, predicted label: 8, accumulative accuracy: 0.9132124352331606
Image 772, true label: 9, predicted label: 9, accumulative accuracy: 0.9133247089262613
Image 773, true label: 2, predicted label: 2, accumulative accuracy: 0.91343669250646
Image 774, true label: 4, predicted label: 4, accumulative accuracy: 0.9135483870967742
Image 775, true label: 5, predicted label: 5, accumulative accuracy: 0.913659793814433
Image 776, true label: 9, predicted label: 9, accumulative accuracy: 0.9137709137709138
Image 777, true label: 1, predicted label: 1, accumulative accuracy: 0.9138817480719794
Image 778, true label: 4, predicted label: 4, accumulative accuracy: 0.9139922978177151
Image 779, true label: 4, predicted label: 4, accumulative accuracy: 0.9141025641025641
total cycles (32767 Hz): 21278
Image 780, true label: 9, predicted label: 9, accumulative accuracy: 0.9142125480153649
Image 781, true label: 2, predicted label: 2, accumulative accuracy: 0.9143222506393862
Image 782, true label: 1, predicted label: 1, accumulative accuracy: 0.9144316730523627
Image 783, true label: 7, predicted label: 7, accumulative accuracy: 0.9145408163265306
Image 784, true label: 9, predicted label: 9, accumulative accuracy: 0.9146496815286624
Image 785, true label: 5, predicted label: 5, accumulative accuracy: 0.9147582697201018
Image 786, true label: 8, predicted label: 8, accumulative accuracy: 0.9148665819567979
Image 787, true label: 1, predicted label: 3, accumulative accuracy: 0.9137055837563451
Image 788, true label: 7, predicted label: 7, accumulative accuracy: 0.9138149556400507
Image 789, true label: 7, predicted label: 7, accumulative accuracy: 0.9139240506329114
total cycles (32767 Hz): 21272
Image 790, true label: 1, predicted label: 1, accumulative accuracy: 0.9140328697850821
Image 791, true label: 1, predicted label: 1, accumulative accuracy: 0.9141414141414141
Image 792, true label: 1, predicted label: 1, accumulative accuracy: 0.914249684741488
Image 793, true label: 6, predicted label: 6, accumulative accuracy: 0.9143576826196473
Image 794, true label: 9, predicted label: 9, accumulative accuracy: 0.9144654088050315
Image 795, true label: 5, predicted label: 5, accumulative accuracy: 0.914572864321608
Image 796, true label: 3, predicted label: 3, accumulative accuracy: 0.9146800501882058
Image 797, true label: 8, predicted label: 8, accumulative accuracy: 0.9147869674185464
Image 798, true label: 4, predicted label: 4, accumulative accuracy: 0.9148936170212766
Image 799, true label: 2, predicted label: 4, accumulative accuracy: 0.91375
total cycles (32767 Hz): 21274
Image 800, true label: 7, predicted label: 7, accumulative accuracy: 0.9138576779026217
Image 801, true label: 4, predicted label: 2, accumulative accuracy: 0.912718204488778
Image 802, true label: 8, predicted label: 8, accumulative accuracy: 0.912826899128269
Image 803, true label: 3, predicted label: 3, accumulative accuracy: 0.9129353233830846
Image 804, true label: 2, predicted label: 2, accumulative accuracy: 0.9130434782608695
Image 805, true label: 4, predicted label: 4, accumulative accuracy: 0.913151364764268
Image 806, true label: 4, predicted label: 4, accumulative accuracy: 0.9132589838909542
Image 807, true label: 7, predicted label: 7, accumulative accuracy: 0.9133663366336634
Image 808, true label: 1, predicted label: 1, accumulative accuracy: 0.9134734239802225
Image 809, true label: 4, predicted label: 4, accumulative accuracy: 0.9135802469135802
total cycles (32767 Hz): 21282
Image 810, true label: 9, predicted label: 9, accumulative accuracy: 0.9136868064118372
Image 811, true label: 3, predicted label: 3, accumulative accuracy: 0.9137931034482759
Image 812, true label: 5, predicted label: 5, accumulative accuracy: 0.9138991389913899
Image 813, true label: 8, predicted label: 8, accumulative accuracy: 0.914004914004914
Image 814, true label: 5, predicted label: 5, accumulative accuracy: 0.9141104294478528
Image 815, true label: 4, predicted label: 4, accumulative accuracy: 0.9142156862745098
Image 816, true label: 7, predicted label: 7, accumulative accuracy: 0.9143206854345165
Image 817, true label: 2, predicted label: 2, accumulative accuracy: 0.9144254278728606
Image 818, true label: 8, predicted label: 8, accumulative accuracy: 0.9145299145299145
Image 819, true label: 5, predicted label: 5, accumulative accuracy: 0.9146341463414634
total cycles (32767 Hz): 21271
Image 820, true label: 9, predicted label: 9, accumulative accuracy: 0.9147381242387332
Image 821, true label: 3, predicted label: 3, accumulative accuracy: 0.9148418491484185
Image 822, true label: 3, predicted label: 3, accumulative accuracy: 0.9149453219927096
Image 823, true label: 6, predicted label: 6, accumulative accuracy: 0.9150485436893204
Image 824, true label: 7, predicted label: 7, accumulative accuracy: 0.9151515151515152
Image 825, true label: 1, predicted label: 1, accumulative accuracy: 0.9152542372881356
Image 826, true label: 7, predicted label: 7, accumulative accuracy: 0.9153567110036276
Image 827, true label: 3, predicted label: 0, accumulative accuracy: 0.9142512077294686
Image 828, true label: 5, predicted label: 5, accumulative accuracy: 0.9143546441495778
Image 829, true label: 4, predicted label: 4, accumulative accuracy: 0.9144578313253012
total cycles (32767 Hz): 21272
Image 830, true label: 4, predicted label: 6, accumulative accuracy: 0.9133574007220217
Image 831, true label: 5, predicted label: 5, accumulative accuracy: 0.9134615384615384
Image 832, true label: 8, predicted label: 8, accumulative accuracy: 0.9135654261704682
Image 833, true label: 3, predicted label: 3, accumulative accuracy: 0.9136690647482014
Image 834, true label: 7, predicted label: 7, accumulative accuracy: 0.9137724550898204
Image 835, true label: 1, predicted label: 1, accumulative accuracy: 0.9138755980861244
Image 836, true label: 2, predicted label: 2, accumulative accuracy: 0.9139784946236559
Image 837, true label: 6, predicted label: 6, accumulative accuracy: 0.9140811455847255
Image 838, true label: 1, predicted label: 1, accumulative accuracy: 0.9141835518474374
Image 839, true label: 9, predicted label: 9, accumulative accuracy: 0.9142857142857143
total cycles (32767 Hz): 21276
Image 840, true label: 8, predicted label: 8, accumulative accuracy: 0.9143876337693222
Image 841, true label: 2, predicted label: 2, accumulative accuracy: 0.9144893111638955
Image 842, true label: 7, predicted label: 7, accumulative accuracy: 0.9145907473309609
Image 843, true label: 1, predicted label: 1, accumulative accuracy: 0.9146919431279621
Image 844, true label: 3, predicted label: 3, accumulative accuracy: 0.914792899408284
Image 845, true label: 7, predicted label: 7, accumulative accuracy: 0.9148936170212766
Image 846, true label: 5, predicted label: 5, accumulative accuracy: 0.9149940968122786
Image 847, true label: 9, predicted label: 9, accumulative accuracy: 0.9150943396226415
Image 848, true label: 9, predicted label: 9, accumulative accuracy: 0.9151943462897526
Image 849, true label: 1, predicted label: 1, accumulative accuracy: 0.9152941176470588
total cycles (32767 Hz): 21279
Image 850, true label: 8, predicted label: 8, accumulative accuracy: 0.9153936545240893
Image 851, true label: 2, predicted label: 4, accumulative accuracy: 0.9143192488262911
Image 852, true label: 5, predicted label: 5, accumulative accuracy: 0.9144196951934349
Image 853, true label: 7, predicted label: 7, accumulative accuracy: 0.914519906323185
Image 854, true label: 1, predicted label: 1, accumulative accuracy: 0.9146198830409357
Image 855, true label: 9, predicted label: 9, accumulative accuracy: 0.9147196261682243
Image 856, true label: 8, predicted label: 8, accumulative accuracy: 0.9148191365227538
Image 857, true label: 1, predicted label: 1, accumulative accuracy: 0.914918414918415
Image 858, true label: 0, predicted label: 0, accumulative accuracy: 0.9150174621653085
Image 859, true label: 0, predicted label: 0, accumulative accuracy: 0.9151162790697674
total cycles (32767 Hz): 21281
Image 860, true label: 6, predicted label: 2, accumulative accuracy: 0.9140534262485482
Image 861, true label: 1, predicted label: 1, accumulative accuracy: 0.91415313225058
Image 862, true label: 7, predicted label: 7, accumulative accuracy: 0.9142526071842411
Image 863, true label: 1, predicted label: 1, accumulative accuracy: 0.9143518518518519
Image 864, true label: 1, predicted label: 1, accumulative accuracy: 0.9144508670520232
Image 865, true label: 5, predicted label: 5, accumulative accuracy: 0.9145496535796767
Image 866, true label: 7, predicted label: 7, accumulative accuracy: 0.9146482122260668
Image 867, true label: 1, predicted label: 1, accumulative accuracy: 0.9147465437788018
Image 868, true label: 5, predicted label: 5, accumulative accuracy: 0.9148446490218642
Image 869, true label: 2, predicted label: 2, accumulative accuracy: 0.9149425287356322
total cycles (32767 Hz): 21274
Image 870, true label: 2, predicted label: 6, accumulative accuracy: 0.9138920780711826
Image 871, true label: 3, predicted label: 3, accumulative accuracy: 0.9139908256880734
Image 872, true label: 3, predicted label: 3, accumulative accuracy: 0.9140893470790378
Image 873, true label: 1, predicted label: 1, accumulative accuracy: 0.914187643020595
Image 874, true label: 1, predicted label: 1, accumulative accuracy: 0.9142857142857143
Image 875, true label: 4, predicted label: 4, accumulative accuracy: 0.9143835616438356
Image 876, true label: 9, predicted label: 9, accumulative accuracy: 0.9144811858608894
Image 877, true label: 4, predicted label: 4, accumulative accuracy: 0.9145785876993167
Image 878, true label: 3, predicted label: 3, accumulative accuracy: 0.9146757679180887
Image 879, true label: 7, predicted label: 7, accumulative accuracy: 0.9147727272727273
total cycles (32767 Hz): 21276
Image 880, true label: 7, predicted label: 7, accumulative accuracy: 0.9148694665153235
Image 881, true label: 0, predicted label: 0, accumulative accuracy: 0.9149659863945578
Image 882, true label: 8, predicted label: 8, accumulative accuracy: 0.9150622876557192
Image 883, true label: 9, predicted label: 9, accumulative accuracy: 0.915158371040724
Image 884, true label: 9, predicted label: 9, accumulative accuracy: 0.9152542372881356
Image 885, true label: 6, predicted label: 6, accumulative accuracy: 0.9153498871331829
Image 886, true label: 1, predicted label: 1, accumulative accuracy: 0.915445321307779
Image 887, true label: 3, predicted label: 3, accumulative accuracy: 0.9155405405405406
Image 888, true label: 4, predicted label: 4, accumulative accuracy: 0.9156355455568054
Image 889, true label: 0, predicted label: 0, accumulative accuracy: 0.9157303370786517
total cycles (32767 Hz): 21276
Image 890, true label: 0, predicted label: 3, accumulative accuracy: 0.9147025813692481
Image 891, true label: 5, predicted label: 5, accumulative accuracy: 0.9147982062780269
Image 892, true label: 9, predicted label: 9, accumulative accuracy: 0.9148936170212766
Image 893, true label: 2, predicted label: 4, accumulative accuracy: 0.9138702460850112
Image 894, true label: 0, predicted label: 3, accumulative accuracy: 0.9128491620111732
Image 895, true label: 5, predicted label: 5, accumulative accuracy: 0.9129464285714286
Image 896, true label: 5, predicted label: 5, accumulative accuracy: 0.9130434782608695
Image 897, true label: 1, predicted label: 1, accumulative accuracy: 0.9131403118040089
Image 898, true label: 5, predicted label: 5, accumulative accuracy: 0.9132369299221357
Image 899, true label: 7, predicted label: 7, accumulative accuracy: 0.9133333333333333
total cycles (32767 Hz): 21273
Image 900, true label: 8, predicted label: 8, accumulative accuracy: 0.9134295227524972
Image 901, true label: 7, predicted label: 7, accumulative accuracy: 0.9135254988913526
Image 902, true label: 5, predicted label: 9, accumulative accuracy: 0.9125138427464009
Image 903, true label: 3, predicted label: 3, accumulative accuracy: 0.9126106194690266
Image 904, true label: 6, predicted label: 6, accumulative accuracy: 0.912707182320442
Image 905, true label: 4, predicted label: 4, accumulative accuracy: 0.91280353200883
Image 906, true label: 0, predicted label: 0, accumulative accuracy: 0.9128996692392503
Image 907, true label: 4, predicted label: 4, accumulative accuracy: 0.9129955947136564
Image 908, true label: 0, predicted label: 0, accumulative accuracy: 0.9130913091309131
Image 909, true label: 6, predicted label: 6, accumulative accuracy: 0.9131868131868132
total cycles (32767 Hz): 21283
Image 910, true label: 0, predicted label: 6, accumulative accuracy: 0.9121844127332601
Image 911, true label: 2, predicted label: 2, accumulative accuracy: 0.9122807017543859
Image 912, true label: 5, predicted label: 5, accumulative accuracy: 0.9123767798466593
Image 913, true label: 5, predicted label: 5, accumulative accuracy: 0.912472647702407
Image 914, true label: 1, predicted label: 1, accumulative accuracy: 0.912568306010929
Image 915, true label: 2, predicted label: 2, accumulative accuracy: 0.9126637554585153
Image 916, true label: 0, predicted label: 0, accumulative accuracy: 0.9127589967284624
Image 917, true label: 9, predicted label: 9, accumulative accuracy: 0.9128540305010894
Image 918, true label: 3, predicted label: 3, accumulative accuracy: 0.9129488574537541
Image 919, true label: 7, predicted label: 7, accumulative accuracy: 0.9130434782608695
total cycles (32767 Hz): 21274
Image 920, true label: 8, predicted label: 8, accumulative accuracy: 0.9131378935939196
Image 921, true label: 6, predicted label: 6, accumulative accuracy: 0.913232104121475
Image 922, true label: 8, predicted label: 8, accumulative accuracy: 0.9133261105092091
Image 923, true label: 3, predicted label: 3, accumulative accuracy: 0.9134199134199135
Image 924, true label: 4, predicted label: 4, accumulative accuracy: 0.9135135135135135
Image 925, true label: 7, predicted label: 7, accumulative accuracy: 0.9136069114470843
Image 926, true label: 0, predicted label: 0, accumulative accuracy: 0.9137001078748651
Image 927, true label: 7, predicted label: 7, accumulative accuracy: 0.9137931034482759
Image 928, true label: 4, predicted label: 4, accumulative accuracy: 0.9138858988159311
Image 929, true label: 8, predicted label: 8, accumulative accuracy: 0.9139784946236559
total cycles (32767 Hz): 21282
Image 930, true label: 0, predicted label: 8, accumulative accuracy: 0.9129967776584318
Image 931, true label: 3, predicted label: 3, accumulative accuracy: 0.9130901287553648
Image 932, true label: 4, predicted label: 4, accumulative accuracy: 0.9131832797427653
Image 933, true label: 4, predicted label: 4, accumulative accuracy: 0.9132762312633833
Image 934, true label: 3, predicted label: 3, accumulative accuracy: 0.9133689839572192
Image 935, true label: 4, predicted label: 6, accumulative accuracy: 0.9123931623931624
Image 936, true label: 9, predicted label: 9, accumulative accuracy: 0.9124866595517609
Image 937, true label: 0, predicted label: 6, accumulative accuracy: 0.9115138592750534
Image 938, true label: 6, predicted label: 2, accumulative accuracy: 0.9105431309904153
Image 939, true label: 4, predicted label: 3, accumulative accuracy: 0.9095744680851063
total cycles (32767 Hz): 21284
Image 940, true label: 9, predicted label: 9, accumulative accuracy: 0.9096705632306057
Image 941, true label: 1, predicted label: 1, accumulative accuracy: 0.9097664543524416
Image 942, true label: 8, predicted label: 8, accumulative accuracy: 0.9098621420996819
Image 943, true label: 1, predicted label: 1, accumulative accuracy: 0.909957627118644
Image 944, true label: 7, predicted label: 7, accumulative accuracy: 0.91005291005291
Image 945, true label: 5, predicted label: 5, accumulative accuracy: 0.9101479915433404
Image 946, true label: 5, predicted label: 5, accumulative accuracy: 0.9102428722280888
Image 947, true label: 6, predicted label: 6, accumulative accuracy: 0.9103375527426161
Image 948, true label: 0, predicted label: 0, accumulative accuracy: 0.9104320337197049
Image 949, true label: 2, predicted label: 2, accumulative accuracy: 0.9105263157894737
total cycles (32767 Hz): 21280
Image 950, true label: 1, predicted label: 1, accumulative accuracy: 0.9106203995793901
Image 951, true label: 0, predicted label: 0, accumulative accuracy: 0.9107142857142857
Image 952, true label: 5, predicted label: 5, accumulative accuracy: 0.9108079748163693
Image 953, true label: 4, predicted label: 4, accumulative accuracy: 0.910901467505241
Image 954, true label: 0, predicted label: 0, accumulative accuracy: 0.9109947643979057
Image 955, true label: 0, predicted label: 0, accumulative accuracy: 0.9110878661087866
Image 956, true label: 6, predicted label: 6, accumulative accuracy: 0.9111807732497388
Image 957, true label: 7, predicted label: 7, accumulative accuracy: 0.9112734864300627
Image 958, true label: 5, predicted label: 5, accumulative accuracy: 0.9113660062565172
Image 959, true label: 0, predicted label: 0, accumulative accuracy: 0.9114583333333334
total cycles (32767 Hz): 21279
Image 960, true label: 3, predicted label: 2, accumulative accuracy: 0.9105098855359001
Image 961, true label: 5, predicted label: 5, accumulative accuracy: 0.9106029106029107
Image 962, true label: 9, predicted label: 9, accumulative accuracy: 0.9106957424714434
Image 963, true label: 6, predicted label: 2, accumulative accuracy: 0.9097510373443983
Image 964, true label: 8, predicted label: 8, accumulative accuracy: 0.9098445595854923
Image 965, true label: 0, predicted label: 6, accumulative accuracy: 0.9089026915113871
Image 966, true label: 6, predicted label: 6, accumulative accuracy: 0.9089968976215098
Image 967, true label: 4, predicted label: 4, accumulative accuracy: 0.9090909090909091
Image 968, true label: 6, predicted label: 6, accumulative accuracy: 0.9091847265221878
Image 969, true label: 2, predicted label: 2, accumulative accuracy: 0.9092783505154639
total cycles (32767 Hz): 21282
Image 970, true label: 9, predicted label: 9, accumulative accuracy: 0.9093717816683831
Image 971, true label: 6, predicted label: 0, accumulative accuracy: 0.9084362139917695
Image 972, true label: 7, predicted label: 7, accumulative accuracy: 0.9085303186022611
Image 973, true label: 7, predicted label: 7, accumulative accuracy: 0.9086242299794661
Image 974, true label: 1, predicted label: 1, accumulative accuracy: 0.9087179487179488
Image 975, true label: 4, predicted label: 4, accumulative accuracy: 0.9088114754098361
Image 976, true label: 2, predicted label: 4, accumulative accuracy: 0.9078812691914022
Image 977, true label: 6, predicted label: 0, accumulative accuracy: 0.9069529652351738
Image 978, true label: 5, predicted label: 5, accumulative accuracy: 0.9070480081716037
Image 979, true label: 3, predicted label: 0, accumulative accuracy: 0.9061224489795918
