Image 0, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 2970, true label: 5, predicted label: 5, accumulative accuracy: 0.8061258835408953
Image 2971, true label: 4, predicted label: 4, accumulative accuracy: 0.8061911170928667
Image 2972, true label: 3, predicted label: 3, accumulative accuracy: 0.8062563067608476
Image 2973, true label: 0, predicted label: 0, accumulative accuracy: 0.8063214525891056
Image 2974, true label: 9, predicted label: 9, accumulative accuracy: 0.8063865546218487
Image 2975, true label: 9, predicted label: 9, accumulative accuracy: 0.8064516129032258
Image 2976, true label: 0, predicted label: 0, accumulative accuracy: 0.8065166274773262
Image 2977, true label: 2, predicted label: 2, accumulative accuracy: 0.80658159838818
Image 2978, true label: 2, predicted label: 7, accumulative accuracy: 0.806310842564619
Image 2979, true label: 0, predicted label: 0, accumulative accuracy: 0.8063758389261745
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711953
Image 2980, true label: 8, predicted label: 8, accumulative accuracy: 0.8064407916806441
Image 2981, true label: 4, predicted label: 6, accumulative accuracy: 0.8061703554661301
Image 2982, true label: 4, predicted label: 4, accumulative accuracy: 0.806235333556822
Image 2983, true label: 5, predicted label: 5, accumulative accuracy: 0.8063002680965148
Image 2984, true label: 2, predicted label: 2, accumulative accuracy: 0.8063651591289782
Image 2985, true label: 2, predicted label: 0, accumulative accuracy: 0.8060951105157401
Image 2986, true label: 1, predicted label: 1, accumulative accuracy: 0.8061600267827251
Image 2987, true label: 1, predicted label: 1, accumulative accuracy: 0.8062248995983936
Image 2988, true label: 5, predicted label: 3, accumulative accuracy: 0.805955168952827
Image 2989, true label: 5, predicted label: 6, accumulative accuracy: 0.8056856187290969
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711902
Image 2990, true label: 4, predicted label: 4, accumulative accuracy: 0.8057505850885991
Image 2991, true label: 3, predicted label: 3, accumulative accuracy: 0.8058155080213903
Image 2992, true label: 4, predicted label: 4, accumulative accuracy: 0.805880387570999
Image 2993, true label: 0, predicted label: 0, accumulative accuracy: 0.8059452237808952
Image 2994, true label: 8, predicted label: 8, accumulative accuracy: 0.8060100166944908
Image 2995, true label: 4, predicted label: 4, accumulative accuracy: 0.8060747663551402
Image 2996, true label: 8, predicted label: 0, accumulative accuracy: 0.8058058058058059
Image 2997, true label: 2, predicted label: 5, accumulative accuracy: 0.805537024683122
Image 2998, true label: 5, predicted label: 5, accumulative accuracy: 0.8056018672890963
Image 2999, true label: 6, predicted label: 6, accumulative accuracy: 0.8056666666666666
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711823
Image 3000, true label: 5, predicted label: 5, accumulative accuracy: 0.805731422859047
Image 3001, true label: 1, predicted label: 1, accumulative accuracy: 0.8057961359093937
Image 3002, true label: 7, predicted label: 7, accumulative accuracy: 0.8058608058608059
Image 3003, true label: 2, predicted label: 0, accumulative accuracy: 0.8055925432756325
Image 3004, true label: 4, predicted label: 4, accumulative accuracy: 0.805657237936772
Image 3005, true label: 0, predicted label: 0, accumulative accuracy: 0.8057218895542249
Image 3006, true label: 5, predicted label: 5, accumulative accuracy: 0.8057864981709345
Image 3007, true label: 6, predicted label: 6, accumulative accuracy: 0.8058510638297872
Image 3008, true label: 8, predicted label: 8, accumulative accuracy: 0.8059155865736125
Image 3009, true label: 7, predicted label: 7, accumulative accuracy: 0.8059800664451827
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711934
Image 3010, true label: 6, predicted label: 6, accumulative accuracy: 0.8060445034872136
Image 3011, true label: 3, predicted label: 3, accumulative accuracy: 0.8061088977423638
Image 3012, true label: 1, predicted label: 1, accumulative accuracy: 0.806173249253236
Image 3013, true label: 3, predicted label: 7, accumulative accuracy: 0.8059057730590578
Image 3014, true label: 6, predicted label: 6, accumulative accuracy: 0.8059701492537313
Image 3015, true label: 6, predicted label: 6, accumulative accuracy: 0.8060344827586207
Image 3016, true label: 4, predicted label: 2, accumulative accuracy: 0.8057673185283394
Image 3017, true label: 5, predicted label: 5, accumulative accuracy: 0.8058316766070245
Image 3018, true label: 5, predicted label: 5, accumulative accuracy: 0.8058959920503478
Image 3019, true label: 5, predicted label: 5, accumulative accuracy: 0.8059602649006623
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711914
Image 3020, true label: 1, predicted label: 1, accumulative accuracy: 0.8060244952002649
Image 3021, true label: 8, predicted label: 8, accumulative accuracy: 0.8060886829913965
Image 3022, true label: 7, predicted label: 7, accumulative accuracy: 0.8061528283162421
Image 3023, true label: 3, predicted label: 3, accumulative accuracy: 0.8062169312169312
Image 3024, true label: 0, predicted label: 0, accumulative accuracy: 0.8062809917355372
Image 3025, true label: 2, predicted label: 4, accumulative accuracy: 0.8060145406477197
Image 3026, true label: 5, predicted label: 7, accumulative accuracy: 0.8057482656095144
Image 3027, true label: 1, predicted label: 1, accumulative accuracy: 0.8058124174372523
Image 3028, true label: 1, predicted label: 1, accumulative accuracy: 0.8058765269065699
Image 3029, true label: 1, predicted label: 1, accumulative accuracy: 0.805940594059406
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711934
Image 3030, true label: 6, predicted label: 6, accumulative accuracy: 0.8060046189376443
Image 3031, true label: 7, predicted label: 7, accumulative accuracy: 0.8060686015831134
Image 3032, true label: 2, predicted label: 6, accumulative accuracy: 0.805802835476426
Image 3033, true label: 1, predicted label: 1, accumulative accuracy: 0.8058668424522083
Image 3034, true label: 2, predicted label: 2, accumulative accuracy: 0.8059308072487644
Image 3035, true label: 3, predicted label: 3, accumulative accuracy: 0.8059947299077734
Image 3036, true label: 9, predicted label: 9, accumulative accuracy: 0.8060586104708594
Image 3037, true label: 8, predicted label: 8, accumulative accuracy: 0.8061224489795918
Image 3038, true label: 3, predicted label: 4, accumulative accuracy: 0.8058571898650873
Image 3039, true label: 1, predicted label: 1, accumulative accuracy: 0.805921052631579
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711931
Image 3040, true label: 7, predicted label: 7, accumulative accuracy: 0.8059848733969089
Image 3041, true label: 4, predicted label: 4, accumulative accuracy: 0.8060486522024983
Image 3042, true label: 8, predicted label: 8, accumulative accuracy: 0.806112389089714
Image 3043, true label: 4, predicted label: 4, accumulative accuracy: 0.8061760840998686
Image 3044, true label: 7, predicted label: 7, accumulative accuracy: 0.80623973727422
Image 3045, true label: 5, predicted label: 5, accumulative accuracy: 0.8063033486539725
Image 3046, true label: 8, predicted label: 8, accumulative accuracy: 0.8063669182802757
Image 3047, true label: 6, predicted label: 6, accumulative accuracy: 0.8064304461942258
Image 3048, true label: 0, predicted label: 0, accumulative accuracy: 0.8064939324368645
Image 3049, true label: 3, predicted label: 5, accumulative accuracy: 0.8062295081967213
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711923
Image 3050, true label: 0, predicted label: 0, accumulative accuracy: 0.8062930186823992
Image 3051, true label: 8, predicted label: 8, accumulative accuracy: 0.8063564875491481
Image 3052, true label: 3, predicted label: 2, accumulative accuracy: 0.8060923681624631
Image 3053, true label: 4, predicted label: 3, accumulative accuracy: 0.8058284217419778
Image 3054, true label: 4, predicted label: 4, accumulative accuracy: 0.8058919803600655
Image 3055, true label: 9, predicted label: 9, accumulative accuracy: 0.805955497382199
Image 3056, true label: 4, predicted label: 5, accumulative accuracy: 0.8056918547595682
Image 3057, true label: 6, predicted label: 6, accumulative accuracy: 0.8057553956834532
Image 3058, true label: 1, predicted label: 1, accumulative accuracy: 0.8058188950637464
Image 3059, true label: 5, predicted label: 3, accumulative accuracy: 0.8055555555555556
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711992
Image 3060, true label: 7, predicted label: 7, accumulative accuracy: 0.8056190787324404
Image 3061, true label: 7, predicted label: 7, accumulative accuracy: 0.8056825604180274
Image 3062, true label: 9, predicted label: 9, accumulative accuracy: 0.8057460006529547
Image 3063, true label: 0, predicted label: 0, accumulative accuracy: 0.8058093994778068
Image 3064, true label: 1, predicted label: 1, accumulative accuracy: 0.8058727569331158
Image 3065, true label: 3, predicted label: 3, accumulative accuracy: 0.8059360730593608
Image 3066, true label: 1, predicted label: 1, accumulative accuracy: 0.8059993478969677
Image 3067, true label: 3, predicted label: 3, accumulative accuracy: 0.8060625814863103
Image 3068, true label: 2, predicted label: 2, accumulative accuracy: 0.8061257738677093
Image 3069, true label: 4, predicted label: 4, accumulative accuracy: 0.8061889250814332
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711918
Image 3070, true label: 0, predicted label: 0, accumulative accuracy: 0.8062520351676978
Image 3071, true label: 7, predicted label: 3, accumulative accuracy: 0.8059895833333334
Image 3072, true label: 8, predicted label: 0, accumulative accuracy: 0.8057273023104459
Image 3073, true label: 3, predicted label: 5, accumulative accuracy: 0.8054651919323357
Image 3074, true label: 1, predicted label: 1, accumulative accuracy: 0.8055284552845529
Image 3075, true label: 6, predicted label: 3, accumulative accuracy: 0.8052665799739922
Image 3076, true label: 2, predicted label: 2, accumulative accuracy: 0.8053298667533312
Image 3077, true label: 1, predicted label: 1, accumulative accuracy: 0.8053931124106563
Image 3078, true label: 8, predicted label: 8, accumulative accuracy: 0.8054563169860345
Image 3079, true label: 8, predicted label: 8, accumulative accuracy: 0.8055194805194805
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711986
Image 3080, true label: 1, predicted label: 1, accumulative accuracy: 0.8055826030509575
Image 3081, true label: 9, predicted label: 9, accumulative accuracy: 0.8056456846203763
Image 3082, true label: 7, predicted label: 3, accumulative accuracy: 0.8053843658773921
Image 3083, true label: 5, predicted label: 3, accumulative accuracy: 0.8051232166018158
Image 3084, true label: 3, predicted label: 5, accumulative accuracy: 0.8048622366288493
Image 3085, true label: 2, predicted label: 6, accumulative accuracy: 0.8046014257939079
Image 3086, true label: 9, predicted label: 9, accumulative accuracy: 0.8046647230320699
Image 3087, true label: 0, predicted label: 0, accumulative accuracy: 0.8047279792746114
Image 3088, true label: 6, predicted label: 6, accumulative accuracy: 0.8047911945613467
Image 3089, true label: 8, predicted label: 8, accumulative accuracy: 0.8048543689320389
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711929
Image 3090, true label: 4, predicted label: 4, accumulative accuracy: 0.8049175024263993
Image 3091, true label: 1, predicted label: 1, accumulative accuracy: 0.8049805950840879
Image 3092, true label: 5, predicted label: 5, accumulative accuracy: 0.8050436469447139
Image 3093, true label: 7, predicted label: 7, accumulative accuracy: 0.8051066580478345
Image 3094, true label: 2, predicted label: 0, accumulative accuracy: 0.8048465266558966
Image 3095, true label: 4, predicted label: 4, accumulative accuracy: 0.8049095607235142
Image 3096, true label: 7, predicted label: 7, accumulative accuracy: 0.804972554084598
Image 3097, true label: 0, predicted label: 2, accumulative accuracy: 0.8047127178825049
Image 3098, true label: 4, predicted label: 4, accumulative accuracy: 0.8047757341077767
Image 3099, true label: 9, predicted label: 9, accumulative accuracy: 0.8048387096774193
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711926
Image 3100, true label: 0, predicted label: 0, accumulative accuracy: 0.8049016446307643
Image 3101, true label: 7, predicted label: 7, accumulative accuracy: 0.8049645390070922
Image 3102, true label: 0, predicted label: 0, accumulative accuracy: 0.8050273928456333
Image 3103, true label: 6, predicted label: 6, accumulative accuracy: 0.805090206185567
Image 3104, true label: 7, predicted label: 7, accumulative accuracy: 0.8051529790660226
Image 3105, true label: 1, predicted label: 1, accumulative accuracy: 0.8052157115260785
Image 3106, true label: 8, predicted label: 8, accumulative accuracy: 0.8052784036047634
Image 3107, true label: 5, predicted label: 2, accumulative accuracy: 0.805019305019305
Image 3108, true label: 8, predicted label: 8, accumulative accuracy: 0.8050820199421036
Image 3109, true label: 8, predicted label: 8, accumulative accuracy: 0.805144694533762
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711895
Image 3110, true label: 7, predicted label: 5, accumulative accuracy: 0.8048858887817422
Image 3111, true label: 0, predicted label: 0, accumulative accuracy: 0.8049485861182519
Image 3112, true label: 0, predicted label: 0, accumulative accuracy: 0.8050112431737874
Image 3113, true label: 3, predicted label: 3, accumulative accuracy: 0.8050738599871547
Image 3114, true label: 2, predicted label: 2, accumulative accuracy: 0.8051364365971108
Image 3115, true label: 5, predicted label: 3, accumulative accuracy: 0.8048780487804879
Image 3116, true label: 7, predicted label: 7, accumulative accuracy: 0.8049406480590311
Image 3117, true label: 0, predicted label: 0, accumulative accuracy: 0.8050032071840924
Image 3118, true label: 6, predicted label: 6, accumulative accuracy: 0.8050657261942931
Image 3119, true label: 4, predicted label: 4, accumulative accuracy: 0.8051282051282052
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711917
Image 3120, true label: 4, predicted label: 4, accumulative accuracy: 0.8051906440243511
Image 3121, true label: 9, predicted label: 9, accumulative accuracy: 0.8052530429212044
Image 3122, true label: 1, predicted label: 1, accumulative accuracy: 0.8053154018571886
Image 3123, true label: 8, predicted label: 8, accumulative accuracy: 0.8053777208706786
Image 3124, true label: 6, predicted label: 6, accumulative accuracy: 0.80544
Image 3125, true label: 3, predicted label: 3, accumulative accuracy: 0.8055022392834293
Image 3126, true label: 9, predicted label: 9, accumulative accuracy: 0.8055644387591941
Image 3127, true label: 4, predicted label: 4, accumulative accuracy: 0.8056265984654731
Image 3128, true label: 9, predicted label: 9, accumulative accuracy: 0.8056887184403962
Image 3129, true label: 3, predicted label: 3, accumulative accuracy: 0.8057507987220447
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711941
Image 3130, true label: 3, predicted label: 3, accumulative accuracy: 0.8058128393484509
Image 3131, true label: 7, predicted label: 7, accumulative accuracy: 0.8058748403575989
Image 3132, true label: 5, predicted label: 5, accumulative accuracy: 0.8059368017874242
Image 3133, true label: 9, predicted label: 9, accumulative accuracy: 0.8059987236758137
Image 3134, true label: 7, predicted label: 7, accumulative accuracy: 0.806060606060606
Image 3135, true label: 7, predicted label: 7, accumulative accuracy: 0.8061224489795918
Image 3136, true label: 4, predicted label: 4, accumulative accuracy: 0.8061842524705132
Image 3137, true label: 5, predicted label: 5, accumulative accuracy: 0.8062460165710643
Image 3138, true label: 8, predicted label: 8, accumulative accuracy: 0.8063077413188914
Image 3139, true label: 2, predicted label: 4, accumulative accuracy: 0.8060509554140127
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711864
Image 3140, true label: 8, predicted label: 8, accumulative accuracy: 0.8061127029608405
Image 3141, true label: 9, predicted label: 9, accumulative accuracy: 0.8061744112030553
Image 3142, true label: 5, predicted label: 5, accumulative accuracy: 0.8062360801781737
Image 3143, true label: 3, predicted label: 3, accumulative accuracy: 0.8062977099236641
Image 3144, true label: 1, predicted label: 1, accumulative accuracy: 0.8063593004769475
Image 3145, true label: 9, predicted label: 9, accumulative accuracy: 0.8064208518753974
Image 3146, true label: 2, predicted label: 2, accumulative accuracy: 0.8064823641563393
Image 3147, true label: 2, predicted label: 2, accumulative accuracy: 0.8065438373570522
Image 3148, true label: 0, predicted label: 0, accumulative accuracy: 0.8066052715147666
Image 3149, true label: 1, predicted label: 1, accumulative accuracy: 0.8066666666666666
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711837
Image 3150, true label: 1, predicted label: 9, accumulative accuracy: 0.8064106632814979
Image 3151, true label: 8, predicted label: 8, accumulative accuracy: 0.8064720812182741
Image 3152, true label: 1, predicted label: 1, accumulative accuracy: 0.8065334601966381
Image 3153, true label: 1, predicted label: 1, accumulative accuracy: 0.8065948002536462
Image 3154, true label: 9, predicted label: 0, accumulative accuracy: 0.8063391442155309
Image 3155, true label: 8, predicted label: 8, accumulative accuracy: 0.8064005069708492
Image 3156, true label: 9, predicted label: 9, accumulative accuracy: 0.8064618308520748
Image 3157, true label: 9, predicted label: 9, accumulative accuracy: 0.8065231158961368
Image 3158, true label: 0, predicted label: 8, accumulative accuracy: 0.8062678062678063
Image 3159, true label: 2, predicted label: 2, accumulative accuracy: 0.8063291139240506
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711958
Image 3160, true label: 6, predicted label: 6, accumulative accuracy: 0.8063903827902562
Image 3161, true label: 9, predicted label: 9, accumulative accuracy: 0.8064516129032258
Image 3162, true label: 1, predicted label: 1, accumulative accuracy: 0.8065128042997155
Image 3163, true label: 9, predicted label: 9, accumulative accuracy: 0.8065739570164349
Image 3164, true label: 0, predicted label: 0, accumulative accuracy: 0.8066350710900474
Image 3165, true label: 1, predicted label: 1, accumulative accuracy: 0.8066961465571699
Image 3166, true label: 9, predicted label: 9, accumulative accuracy: 0.8067571834543732
Image 3167, true label: 2, predicted label: 2, accumulative accuracy: 0.8068181818181818
Image 3168, true label: 9, predicted label: 7, accumulative accuracy: 0.8065635847270433
Image 3169, true label: 9, predicted label: 9, accumulative accuracy: 0.8066246056782335
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711888
Image 3170, true label: 9, predicted label: 9, accumulative accuracy: 0.8066855881425418
Image 3171, true label: 0, predicted label: 1, accumulative accuracy: 0.8064312736443884
Image 3172, true label: 9, predicted label: 9, accumulative accuracy: 0.8064922786006934
Image 3173, true label: 9, predicted label: 9, accumulative accuracy: 0.8065532451165721
Image 3174, true label: 2, predicted label: 2, accumulative accuracy: 0.8066141732283465
Image 3175, true label: 1, predicted label: 1, accumulative accuracy: 0.8066750629722922
Image 3176, true label: 7, predicted label: 7, accumulative accuracy: 0.8067359143846397
Image 3177, true label: 0, predicted label: 2, accumulative accuracy: 0.8064820641913153
Image 3178, true label: 5, predicted label: 5, accumulative accuracy: 0.8065429380308273
Image 3179, true label: 6, predicted label: 6, accumulative accuracy: 0.8066037735849056
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711996
Image 3180, true label: 3, predicted label: 6, accumulative accuracy: 0.8063502043382584
Image 3181, true label: 9, predicted label: 7, accumulative accuracy: 0.8060967944688875
Image 3182, true label: 8, predicted label: 8, accumulative accuracy: 0.806157712849513
Image 3183, true label: 3, predicted label: 5, accumulative accuracy: 0.8059045226130653
Image 3184, true label: 0, predicted label: 0, accumulative accuracy: 0.8059654631083203
Image 3185, true label: 2, predicted label: 2, accumulative accuracy: 0.8060263653483992
Image 3186, true label: 7, predicted label: 7, accumulative accuracy: 0.8060872293693129
Image 3187, true label: 7, predicted label: 7, accumulative accuracy: 0.8061480552070264
Image 3188, true label: 4, predicted label: 4, accumulative accuracy: 0.80620884289746
Image 3189, true label: 8, predicted label: 8, accumulative accuracy: 0.806269592476489
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711886
Image 3190, true label: 3, predicted label: 3, accumulative accuracy: 0.8063303039799435
Image 3191, true label: 0, predicted label: 0, accumulative accuracy: 0.806390977443609
Image 3192, true label: 5, predicted label: 4, accumulative accuracy: 0.8061384278108362
Image 3193, true label: 2, predicted label: 2, accumulative accuracy: 0.8061991233562931
Image 3194, true label: 3, predicted label: 3, accumulative accuracy: 0.8062597809076683
Image 3195, true label: 5, predicted label: 5, accumulative accuracy: 0.8063204005006258
Image 3196, true label: 7, predicted label: 7, accumulative accuracy: 0.8063809821707851
Image 3197, true label: 6, predicted label: 6, accumulative accuracy: 0.8064415259537211
Image 3198, true label: 6, predicted label: 6, accumulative accuracy: 0.806502031884964
Image 3199, true label: 6, predicted label: 6, accumulative accuracy: 0.8065625
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711890
Image 3200, true label: 5, predicted label: 5, accumulative accuracy: 0.8066229303342706
Image 3201, true label: 6, predicted label: 6, accumulative accuracy: 0.806683322923173
Image 3202, true label: 5, predicted label: 3, accumulative accuracy: 0.8064314704964096
Image 3203, true label: 4, predicted label: 4, accumulative accuracy: 0.8064918851435705
Image 3204, true label: 5, predicted label: 3, accumulative accuracy: 0.8062402496099844
Image 3205, true label: 8, predicted label: 8, accumulative accuracy: 0.8063006862133499
Image 3206, true label: 8, predicted label: 8, accumulative accuracy: 0.8063610851262862
Image 3207, true label: 0, predicted label: 0, accumulative accuracy: 0.8064214463840399
Image 3208, true label: 9, predicted label: 9, accumulative accuracy: 0.8064817700218136
Image 3209, true label: 7, predicted label: 2, accumulative accuracy: 0.8062305295950156
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711907
Image 3210, true label: 9, predicted label: 9, accumulative accuracy: 0.8062908751167861
Image 3211, true label: 0, predicted label: 9, accumulative accuracy: 0.8060398505603985
Image 3212, true label: 6, predicted label: 6, accumulative accuracy: 0.8061002178649237
Image 3213, true label: 9, predicted label: 9, accumulative accuracy: 0.8061605476042315
Image 3214, true label: 6, predicted label: 3, accumulative accuracy: 0.8059097978227061
Image 3215, true label: 1, predicted label: 1, accumulative accuracy: 0.8059701492537313
Image 3216, true label: 4, predicted label: 7, accumulative accuracy: 0.8057196145477152
Image 3217, true label: 7, predicted label: 7, accumulative accuracy: 0.8057799875699192
Image 3218, true label: 9, predicted label: 8, accumulative accuracy: 0.8055296675986331
Image 3219, true label: 0, predicted label: 0, accumulative accuracy: 0.8055900621118013
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711970
Image 3220, true label: 3, predicted label: 3, accumulative accuracy: 0.8056504191244955
Image 3221, true label: 5, predicted label: 5, accumulative accuracy: 0.8057107386716326
Image 3222, true label: 4, predicted label: 7, accumulative accuracy: 0.8054607508532423
Image 3223, true label: 7, predicted label: 7, accumulative accuracy: 0.8055210918114144
Image 3224, true label: 6, predicted label: 6, accumulative accuracy: 0.8055813953488372
Image 3225, true label: 9, predicted label: 9, accumulative accuracy: 0.80564166150031
Image 3226, true label: 8, predicted label: 8, accumulative accuracy: 0.8057018903005888
Image 3227, true label: 2, predicted label: 4, accumulative accuracy: 0.80545229244114
Image 3228, true label: 3, predicted label: 3, accumulative accuracy: 0.805512542582843
Image 3229, true label: 9, predicted label: 9, accumulative accuracy: 0.8055727554179567
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711937
Image 3230, true label: 3, predicted label: 5, accumulative accuracy: 0.805323429278861
Image 3231, true label: 3, predicted label: 3, accumulative accuracy: 0.8053836633663366
Image 3232, true label: 7, predicted label: 7, accumulative accuracy: 0.8054438601917724
Image 3233, true label: 8, predicted label: 8, accumulative accuracy: 0.8055040197897341
Image 3234, true label: 3, predicted label: 3, accumulative accuracy: 0.8055641421947449
Image 3235, true label: 5, predicted label: 3, accumulative accuracy: 0.8053152039555006
Image 3236, true label: 5, predicted label: 5, accumulative accuracy: 0.8053753475440223
Image 3237, true label: 9, predicted label: 1, accumulative accuracy: 0.8051266213712168
Image 3238, true label: 6, predicted label: 6, accumulative accuracy: 0.8051867860450757
Image 3239, true label: 1, predicted label: 1, accumulative accuracy: 0.8052469135802469
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711900
Image 3240, true label: 4, predicted label: 3, accumulative accuracy: 0.8049984572662758
Image 3241, true label: 7, predicted label: 7, accumulative accuracy: 0.8050586057988895
Image 3242, true label: 4, predicted label: 4, accumulative accuracy: 0.8051187172371261
Image 3243, true label: 8, predicted label: 8, accumulative accuracy: 0.8051787916152897
Image 3244, true label: 7, predicted label: 7, accumulative accuracy: 0.8052388289676425
Image 3245, true label: 7, predicted label: 7, accumulative accuracy: 0.8052988293284042
Image 3246, true label: 1, predicted label: 1, accumulative accuracy: 0.8053587927317524
Image 3247, true label: 3, predicted label: 3, accumulative accuracy: 0.8054187192118226
Image 3248, true label: 0, predicted label: 0, accumulative accuracy: 0.8054786088027085
Image 3249, true label: 3, predicted label: 3, accumulative accuracy: 0.8055384615384615
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711889
Image 3250, true label: 2, predicted label: 2, accumulative accuracy: 0.8055982774530913
Image 3251, true label: 5, predicted label: 5, accumulative accuracy: 0.8056580565805658
Image 3252, true label: 4, predicted label: 4, accumulative accuracy: 0.805717798954811
Image 3253, true label: 9, predicted label: 9, accumulative accuracy: 0.8057775046097111
Image 3254, true label: 3, predicted label: 3, accumulative accuracy: 0.8058371735791091
Image 3255, true label: 5, predicted label: 5, accumulative accuracy: 0.8058968058968059
Image 3256, true label: 4, predicted label: 4, accumulative accuracy: 0.8059564015965612
Image 3257, true label: 7, predicted label: 7, accumulative accuracy: 0.8060159607120934
Image 3258, true label: 0, predicted label: 0, accumulative accuracy: 0.8060754832770789
Image 3259, true label: 3, predicted label: 3, accumulative accuracy: 0.8061349693251534
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711919
Image 3260, true label: 7, predicted label: 7, accumulative accuracy: 0.8061944188899111
Image 3261, true label: 0, predicted label: 0, accumulative accuracy: 0.806253832004905
Image 3262, true label: 2, predicted label: 2, accumulative accuracy: 0.806313208703647
Image 3263, true label: 1, predicted label: 1, accumulative accuracy: 0.8063725490196079
Image 3264, true label: 5, predicted label: 8, accumulative accuracy: 0.806125574272588
Image 3265, true label: 8, predicted label: 8, accumulative accuracy: 0.8061849357011635
Image 3266, true label: 7, predicted label: 7, accumulative accuracy: 0.8062442607897153
Image 3267, true label: 3, predicted label: 3, accumulative accuracy: 0.8063035495716034
Image 3268, true label: 5, predicted label: 5, accumulative accuracy: 0.8063628020801469
Image 3269, true label: 7, predicted label: 7, accumulative accuracy: 0.8064220183486238
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711946
Image 3270, true label: 8, predicted label: 8, accumulative accuracy: 0.8064811984102721
Image 3271, true label: 5, predicted label: 5, accumulative accuracy: 0.8065403422982885
Image 3272, true label: 7, predicted label: 7, accumulative accuracy: 0.8065994500458296
Image 3273, true label: 8, predicted label: 8, accumulative accuracy: 0.806658521686011
Image 3274, true label: 1, predicted label: 1, accumulative accuracy: 0.8067175572519084
Image 3275, true label: 5, predicted label: 3, accumulative accuracy: 0.8064713064713065
Image 3276, true label: 4, predicted label: 4, accumulative accuracy: 0.8065303631370155
Image 3277, true label: 7, predicted label: 7, accumulative accuracy: 0.8065893837705919
Image 3278, true label: 0, predicted label: 2, accumulative accuracy: 0.8063433973772491
Image 3279, true label: 8, predicted label: 8, accumulative accuracy: 0.8064024390243902
Running ResNet3 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 711924
Image 3280, true label: 3, predicted label: 3, accumulative accuracy: 0.8064614446814995
Image 3281, true label: 2, predicted label: 2, accumulative accuracy: 0.8065204143814747
Image 3282, true label: 9, predicted label: 9, accumulative accuracy: 0.8065793481571734
Image 3283, true label: 7, predicted label: 3, accumulative accuracy: 0.8063337393422655
