Image 0, true label: 5, predicted label: 5, accumulative accuracy: 1.0
Image 356, true label: 5, predicted label: 5, accumulative accuracy: 0.9103641456582633
Image 357, true label: 5, predicted label: 10, accumulative accuracy: 0.9078212290502793
Image 358, true label: 5, predicted label: 5, accumulative accuracy: 0.9080779944289693
Image 359, true label: 5, predicted label: 5, accumulative accuracy: 0.9083333333333333
total cycles (32767 Hz): 611406
Image 360, true label: 5, predicted label: 5, accumulative accuracy: 0.9085872576177285
Image 361, true label: 5, predicted label: 5, accumulative accuracy: 0.9088397790055248
Image 362, true label: 5, predicted label: 5, accumulative accuracy: 0.9090909090909091
Image 363, true label: 5, predicted label: 5, accumulative accuracy: 0.9093406593406593
Image 364, true label: 5, predicted label: 5, accumulative accuracy: 0.9095890410958904
Image 365, true label: 5, predicted label: 5, accumulative accuracy: 0.9098360655737705
Image 366, true label: 5, predicted label: 5, accumulative accuracy: 0.9100817438692098
Image 367, true label: 5, predicted label: 5, accumulative accuracy: 0.9103260869565217
Image 368, true label: 5, predicted label: 5, accumulative accuracy: 0.9105691056910569
Image 369, true label: 5, predicted label: 5, accumulative accuracy: 0.9108108108108108
total cycles (32767 Hz): 611391
Image 370, true label: 5, predicted label: 10, accumulative accuracy: 0.9083557951482479
Image 371, true label: 5, predicted label: 5, accumulative accuracy: 0.9086021505376344
Image 372, true label: 5, predicted label: 5, accumulative accuracy: 0.9088471849865952
Image 373, true label: 5, predicted label: 5, accumulative accuracy: 0.9090909090909091
Image 374, true label: 5, predicted label: 5, accumulative accuracy: 0.9093333333333333
Image 375, true label: 5, predicted label: 5, accumulative accuracy: 0.9095744680851063
Image 376, true label: 5, predicted label: 10, accumulative accuracy: 0.9071618037135278
Image 377, true label: 5, predicted label: 5, accumulative accuracy: 0.9074074074074074
Image 378, true label: 5, predicted label: 5, accumulative accuracy: 0.9076517150395779
Image 379, true label: 5, predicted label: 5, accumulative accuracy: 0.9078947368421053
total cycles (32767 Hz): 611400
Image 380, true label: 5, predicted label: 5, accumulative accuracy: 0.9081364829396326
Image 381, true label: 5, predicted label: 5, accumulative accuracy: 0.9083769633507853
Image 382, true label: 5, predicted label: 10, accumulative accuracy: 0.9060052219321149
Image 383, true label: 5, predicted label: 5, accumulative accuracy: 0.90625
Image 384, true label: 5, predicted label: 5, accumulative accuracy: 0.9064935064935065
Image 385, true label: 5, predicted label: 5, accumulative accuracy: 0.9067357512953368
Image 386, true label: 5, predicted label: 5, accumulative accuracy: 0.9069767441860465
Image 387, true label: 5, predicted label: 5, accumulative accuracy: 0.9072164948453608
Image 388, true label: 5, predicted label: 10, accumulative accuracy: 0.9048843187660668
Image 389, true label: 5, predicted label: 5, accumulative accuracy: 0.9051282051282051
total cycles (32767 Hz): 611366
Image 390, true label: 5, predicted label: 5, accumulative accuracy: 0.9053708439897699
Image 391, true label: 5, predicted label: 5, accumulative accuracy: 0.9056122448979592
Image 392, true label: 5, predicted label: 5, accumulative accuracy: 0.905852417302799
Image 393, true label: 5, predicted label: 10, accumulative accuracy: 0.9035532994923858
Image 394, true label: 5, predicted label: 5, accumulative accuracy: 0.9037974683544304
Image 395, true label: 5, predicted label: 5, accumulative accuracy: 0.9040404040404041
Image 396, true label: 10, predicted label: 10, accumulative accuracy: 0.9042821158690176
Image 397, true label: 10, predicted label: 10, accumulative accuracy: 0.9045226130653267
Image 398, true label: 10, predicted label: 10, accumulative accuracy: 0.9047619047619048
Image 399, true label: 10, predicted label: 10, accumulative accuracy: 0.905
total cycles (32767 Hz): 611357
Image 400, true label: 10, predicted label: 10, accumulative accuracy: 0.9052369077306733
Image 401, true label: 10, predicted label: 10, accumulative accuracy: 0.9054726368159204
Image 402, true label: 10, predicted label: 10, accumulative accuracy: 0.9057071960297767
Image 403, true label: 10, predicted label: 10, accumulative accuracy: 0.905940594059406
Image 404, true label: 10, predicted label: 10, accumulative accuracy: 0.9061728395061729
Image 405, true label: 10, predicted label: 10, accumulative accuracy: 0.9064039408866995
Image 406, true label: 10, predicted label: 10, accumulative accuracy: 0.9066339066339066
Image 407, true label: 10, predicted label: 10, accumulative accuracy: 0.9068627450980392
Image 408, true label: 10, predicted label: 6, accumulative accuracy: 0.9046454767726161
Image 409, true label: 10, predicted label: 10, accumulative accuracy: 0.9048780487804878
total cycles (32767 Hz): 611397
Image 410, true label: 10, predicted label: 10, accumulative accuracy: 0.9051094890510949
Image 411, true label: 10, predicted label: 10, accumulative accuracy: 0.9053398058252428
Image 412, true label: 10, predicted label: 6, accumulative accuracy: 0.9031476997578692
Image 413, true label: 10, predicted label: 10, accumulative accuracy: 0.9033816425120773
Image 414, true label: 10, predicted label: 10, accumulative accuracy: 0.9036144578313253
Image 415, true label: 10, predicted label: 10, accumulative accuracy: 0.9038461538461539
Image 416, true label: 10, predicted label: 10, accumulative accuracy: 0.9040767386091128
Image 417, true label: 10, predicted label: 10, accumulative accuracy: 0.9043062200956937
Image 418, true label: 10, predicted label: 10, accumulative accuracy: 0.9045346062052506
Image 419, true label: 10, predicted label: 10, accumulative accuracy: 0.9047619047619048
total cycles (32767 Hz): 611425
Image 420, true label: 10, predicted label: 10, accumulative accuracy: 0.9049881235154394
Image 421, true label: 10, predicted label: 10, accumulative accuracy: 0.9052132701421801
Image 422, true label: 10, predicted label: 10, accumulative accuracy: 0.9054373522458629
Image 423, true label: 10, predicted label: 10, accumulative accuracy: 0.9056603773584906
Image 424, true label: 10, predicted label: 10, accumulative accuracy: 0.9058823529411765
Image 425, true label: 10, predicted label: 10, accumulative accuracy: 0.9061032863849765
Image 426, true label: 10, predicted label: 10, accumulative accuracy: 0.9063231850117096
Image 427, true label: 10, predicted label: 10, accumulative accuracy: 0.9065420560747663
Image 428, true label: 10, predicted label: 10, accumulative accuracy: 0.9067599067599068
Image 429, true label: 10, predicted label: 10, accumulative accuracy: 0.9069767441860465
total cycles (32767 Hz): 611428
Image 430, true label: 10, predicted label: 10, accumulative accuracy: 0.9071925754060325
Image 431, true label: 10, predicted label: 10, accumulative accuracy: 0.9074074074074074
Image 432, true label: 10, predicted label: 10, accumulative accuracy: 0.9076212471131639
Image 433, true label: 10, predicted label: 10, accumulative accuracy: 0.9078341013824884
Image 434, true label: 10, predicted label: 10, accumulative accuracy: 0.9080459770114943
Image 435, true label: 10, predicted label: 10, accumulative accuracy: 0.908256880733945
Image 436, true label: 10, predicted label: 10, accumulative accuracy: 0.9084668192219679
Image 437, true label: 10, predicted label: 10, accumulative accuracy: 0.908675799086758
Image 438, true label: 10, predicted label: 10, accumulative accuracy: 0.908883826879271
Image 439, true label: 10, predicted label: 10, accumulative accuracy: 0.9090909090909091
total cycles (32767 Hz): 611414
Image 440, true label: 10, predicted label: 10, accumulative accuracy: 0.909297052154195
Image 441, true label: 10, predicted label: 10, accumulative accuracy: 0.9095022624434389
Image 442, true label: 10, predicted label: 10, accumulative accuracy: 0.909706546275395
Image 443, true label: 10, predicted label: 10, accumulative accuracy: 0.9099099099099099
Image 444, true label: 10, predicted label: 10, accumulative accuracy: 0.9101123595505618
Image 445, true label: 10, predicted label: 10, accumulative accuracy: 0.9103139013452914
Image 446, true label: 10, predicted label: 10, accumulative accuracy: 0.9105145413870246
Image 447, true label: 10, predicted label: 10, accumulative accuracy: 0.9107142857142857
Image 448, true label: 10, predicted label: 10, accumulative accuracy: 0.910913140311804
Image 449, true label: 10, predicted label: 10, accumulative accuracy: 0.9111111111111111
total cycles (32767 Hz): 611449
Image 450, true label: 10, predicted label: 10, accumulative accuracy: 0.9113082039911308
Image 451, true label: 10, predicted label: 2, accumulative accuracy: 0.9092920353982301
Image 452, true label: 10, predicted label: 10, accumulative accuracy: 0.9094922737306843
Image 453, true label: 10, predicted label: 10, accumulative accuracy: 0.9096916299559471
Image 454, true label: 10, predicted label: 10, accumulative accuracy: 0.9098901098901099
Image 455, true label: 10, predicted label: 10, accumulative accuracy: 0.9100877192982456
Image 456, true label: 10, predicted label: 10, accumulative accuracy: 0.9102844638949672
