Image 0, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 1141, true label: 9, predicted label: 9, accumulative accuracy: 0.8852889667250438
Image 1142, true label: 4, predicted label: 6, accumulative accuracy: 0.884514435695538
Image 1143, true label: 9, predicted label: 9, accumulative accuracy: 0.8846153846153846
Image 1144, true label: 8, predicted label: 8, accumulative accuracy: 0.8847161572052402
Image 1145, true label: 7, predicted label: 7, accumulative accuracy: 0.8848167539267016
Image 1146, true label: 4, predicted label: 4, accumulative accuracy: 0.8849171752397559
Image 1147, true label: 2, predicted label: 2, accumulative accuracy: 0.8850174216027874
Image 1148, true label: 2, predicted label: 2, accumulative accuracy: 0.8851174934725848
Image 1149, true label: 5, predicted label: 5, accumulative accuracy: 0.8852173913043478
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50121
Image 1150, true label: 3, predicted label: 3, accumulative accuracy: 0.8853171155516942
Image 1151, true label: 7, predicted label: 7, accumulative accuracy: 0.8854166666666666
Image 1152, true label: 6, predicted label: 0, accumulative accuracy: 0.8846487424111015
Image 1153, true label: 7, predicted label: 7, accumulative accuracy: 0.8847487001733102
Image 1154, true label: 2, predicted label: 2, accumulative accuracy: 0.8848484848484849
Image 1155, true label: 9, predicted label: 9, accumulative accuracy: 0.8849480968858131
Image 1156, true label: 3, predicted label: 3, accumulative accuracy: 0.88504753673293
Image 1157, true label: 7, predicted label: 7, accumulative accuracy: 0.885146804835924
Image 1158, true label: 0, predicted label: 0, accumulative accuracy: 0.8852459016393442
Image 1159, true label: 9, predicted label: 9, accumulative accuracy: 0.8853448275862069
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50127
Image 1160, true label: 4, predicted label: 3, accumulative accuracy: 0.8845822566752799
Image 1161, true label: 8, predicted label: 8, accumulative accuracy: 0.8846815834767642
Image 1162, true label: 6, predicted label: 4, accumulative accuracy: 0.883920894239037
Image 1163, true label: 4, predicted label: 4, accumulative accuracy: 0.884020618556701
Image 1164, true label: 7, predicted label: 7, accumulative accuracy: 0.8841201716738197
Image 1165, true label: 6, predicted label: 2, accumulative accuracy: 0.8833619210977701
Image 1166, true label: 4, predicted label: 4, accumulative accuracy: 0.8834618680377035
Image 1167, true label: 6, predicted label: 6, accumulative accuracy: 0.8835616438356164
Image 1168, true label: 2, predicted label: 2, accumulative accuracy: 0.88366124893071
Image 1169, true label: 0, predicted label: 0, accumulative accuracy: 0.8837606837606837
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50133
Image 1170, true label: 7, predicted label: 7, accumulative accuracy: 0.8838599487617421
Image 1171, true label: 8, predicted label: 8, accumulative accuracy: 0.8839590443686007
Image 1172, true label: 4, predicted label: 4, accumulative accuracy: 0.8840579710144928
Image 1173, true label: 2, predicted label: 2, accumulative accuracy: 0.8841567291311755
Image 1174, true label: 6, predicted label: 4, accumulative accuracy: 0.8834042553191489
Image 1175, true label: 5, predicted label: 5, accumulative accuracy: 0.8835034013605442
Image 1176, true label: 5, predicted label: 5, accumulative accuracy: 0.8836023789294817
Image 1177, true label: 6, predicted label: 6, accumulative accuracy: 0.8837011884550084
Image 1178, true label: 4, predicted label: 4, accumulative accuracy: 0.8837998303647159
Image 1179, true label: 5, predicted label: 5, accumulative accuracy: 0.8838983050847458
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50127
Image 1180, true label: 5, predicted label: 5, accumulative accuracy: 0.8839966130397968
Image 1181, true label: 8, predicted label: 8, accumulative accuracy: 0.8840947546531303
Image 1182, true label: 1, predicted label: 1, accumulative accuracy: 0.8841927303465765
Image 1183, true label: 1, predicted label: 1, accumulative accuracy: 0.8842905405405406
Image 1184, true label: 7, predicted label: 7, accumulative accuracy: 0.8843881856540085
Image 1185, true label: 4, predicted label: 4, accumulative accuracy: 0.8844856661045531
Image 1186, true label: 6, predicted label: 6, accumulative accuracy: 0.8845829823083403
Image 1187, true label: 9, predicted label: 9, accumulative accuracy: 0.8846801346801347
Image 1188, true label: 6, predicted label: 6, accumulative accuracy: 0.8847771236333053
Image 1189, true label: 8, predicted label: 8, accumulative accuracy: 0.8848739495798319
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50118
Image 1190, true label: 7, predicted label: 7, accumulative accuracy: 0.8849706129303107
Image 1191, true label: 2, predicted label: 2, accumulative accuracy: 0.8850671140939598
Image 1192, true label: 2, predicted label: 6, accumulative accuracy: 0.8843252305113161
Image 1193, true label: 1, predicted label: 1, accumulative accuracy: 0.8844221105527639
Image 1194, true label: 2, predicted label: 6, accumulative accuracy: 0.8836820083682009
Image 1195, true label: 7, predicted label: 7, accumulative accuracy: 0.8837792642140468
Image 1196, true label: 7, predicted label: 7, accumulative accuracy: 0.883876357560568
Image 1197, true label: 6, predicted label: 4, accumulative accuracy: 0.8831385642737897
Image 1198, true label: 9, predicted label: 9, accumulative accuracy: 0.8832360300250208
Image 1199, true label: 8, predicted label: 8, accumulative accuracy: 0.8833333333333333
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50121
Image 1200, true label: 5, predicted label: 5, accumulative accuracy: 0.8834304746044963
Image 1201, true label: 1, predicted label: 1, accumulative accuracy: 0.8835274542429284
Image 1202, true label: 1, predicted label: 1, accumulative accuracy: 0.8836242726517041
Image 1203, true label: 0, predicted label: 0, accumulative accuracy: 0.8837209302325582
Image 1204, true label: 2, predicted label: 2, accumulative accuracy: 0.8838174273858921
Image 1205, true label: 0, predicted label: 0, accumulative accuracy: 0.8839137645107794
Image 1206, true label: 9, predicted label: 9, accumulative accuracy: 0.884009942004971
Image 1207, true label: 0, predicted label: 0, accumulative accuracy: 0.8841059602649006
Image 1208, true label: 1, predicted label: 1, accumulative accuracy: 0.8842018196856907
Image 1209, true label: 9, predicted label: 9, accumulative accuracy: 0.8842975206611571
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50121
Image 1210, true label: 6, predicted label: 0, accumulative accuracy: 0.8835672997522709
Image 1211, true label: 5, predicted label: 5, accumulative accuracy: 0.8836633663366337
Image 1212, true label: 5, predicted label: 5, accumulative accuracy: 0.8837592745259687
Image 1213, true label: 2, predicted label: 2, accumulative accuracy: 0.8838550247116969
Image 1214, true label: 0, predicted label: 0, accumulative accuracy: 0.8839506172839506
Image 1215, true label: 7, predicted label: 7, accumulative accuracy: 0.884046052631579
Image 1216, true label: 0, predicted label: 0, accumulative accuracy: 0.8841413311421529
Image 1217, true label: 2, predicted label: 2, accumulative accuracy: 0.8842364532019704
Image 1218, true label: 0, predicted label: 0, accumulative accuracy: 0.8843314191960624
Image 1219, true label: 1, predicted label: 1, accumulative accuracy: 0.8844262295081967
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50129
Image 1220, true label: 3, predicted label: 3, accumulative accuracy: 0.8845208845208845
Image 1221, true label: 1, predicted label: 1, accumulative accuracy: 0.8846153846153846
Image 1222, true label: 3, predicted label: 3, accumulative accuracy: 0.884709730171709
Image 1223, true label: 4, predicted label: 6, accumulative accuracy: 0.8839869281045751
Image 1224, true label: 7, predicted label: 7, accumulative accuracy: 0.8840816326530613
Image 1225, true label: 2, predicted label: 2, accumulative accuracy: 0.8841761827079935
Image 1226, true label: 4, predicted label: 4, accumulative accuracy: 0.8842705786471068
Image 1227, true label: 9, predicted label: 9, accumulative accuracy: 0.8843648208469055
Image 1228, true label: 5, predicted label: 5, accumulative accuracy: 0.8844589096826688
Image 1229, true label: 2, predicted label: 2, accumulative accuracy: 0.8845528455284553
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50129
Image 1230, true label: 9, predicted label: 9, accumulative accuracy: 0.8846466287571081
Image 1231, true label: 0, predicted label: 6, accumulative accuracy: 0.8839285714285714
Image 1232, true label: 3, predicted label: 3, accumulative accuracy: 0.884022708840227
Image 1233, true label: 4, predicted label: 4, accumulative accuracy: 0.8841166936790924
Image 1234, true label: 4, predicted label: 4, accumulative accuracy: 0.8842105263157894
Image 1235, true label: 6, predicted label: 6, accumulative accuracy: 0.8843042071197411
Image 1236, true label: 6, predicted label: 6, accumulative accuracy: 0.8843977364591754
Image 1237, true label: 5, predicted label: 5, accumulative accuracy: 0.8844911147011308
Image 1238, true label: 2, predicted label: 2, accumulative accuracy: 0.8845843422114609
Image 1239, true label: 2, predicted label: 2, accumulative accuracy: 0.8846774193548387
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50122
Image 1240, true label: 5, predicted label: 5, accumulative accuracy: 0.8847703464947623
Image 1241, true label: 6, predicted label: 6, accumulative accuracy: 0.8848631239935588
Image 1242, true label: 1, predicted label: 1, accumulative accuracy: 0.8849557522123894
Image 1243, true label: 4, predicted label: 6, accumulative accuracy: 0.8842443729903537
Image 1244, true label: 2, predicted label: 2, accumulative accuracy: 0.8843373493975903
Image 1245, true label: 5, predicted label: 5, accumulative accuracy: 0.884430176565008
Image 1246, true label: 4, predicted label: 4, accumulative accuracy: 0.884522854851644
Image 1247, true label: 4, predicted label: 4, accumulative accuracy: 0.8846153846153846
Image 1248, true label: 8, predicted label: 8, accumulative accuracy: 0.8847077662129704
Image 1249, true label: 0, predicted label: 0, accumulative accuracy: 0.8848
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50138
Image 1250, true label: 2, predicted label: 2, accumulative accuracy: 0.8848920863309353
Image 1251, true label: 4, predicted label: 4, accumulative accuracy: 0.8849840255591054
Image 1252, true label: 0, predicted label: 0, accumulative accuracy: 0.8850758180367119
Image 1253, true label: 6, predicted label: 6, accumulative accuracy: 0.8851674641148325
Image 1254, true label: 2, predicted label: 2, accumulative accuracy: 0.8852589641434263
Image 1255, true label: 6, predicted label: 6, accumulative accuracy: 0.8853503184713376
Image 1256, true label: 8, predicted label: 8, accumulative accuracy: 0.8854415274463007
Image 1257, true label: 3, predicted label: 3, accumulative accuracy: 0.8855325914149443
Image 1258, true label: 8, predicted label: 8, accumulative accuracy: 0.8856235107227959
Image 1259, true label: 2, predicted label: 2, accumulative accuracy: 0.8857142857142857
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50136
Image 1260, true label: 0, predicted label: 0, accumulative accuracy: 0.8858049167327517
Image 1261, true label: 4, predicted label: 4, accumulative accuracy: 0.8858954041204438
Image 1262, true label: 4, predicted label: 4, accumulative accuracy: 0.8859857482185273
Image 1263, true label: 8, predicted label: 8, accumulative accuracy: 0.8860759493670886
Image 1264, true label: 8, predicted label: 8, accumulative accuracy: 0.8861660079051383
Image 1265, true label: 4, predicted label: 4, accumulative accuracy: 0.8862559241706162
Image 1266, true label: 5, predicted label: 5, accumulative accuracy: 0.8863456985003947
Image 1267, true label: 2, predicted label: 2, accumulative accuracy: 0.886435331230284
Image 1268, true label: 2, predicted label: 2, accumulative accuracy: 0.8865248226950354
Image 1269, true label: 3, predicted label: 3, accumulative accuracy: 0.8866141732283465
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50134
Image 1270, true label: 0, predicted label: 0, accumulative accuracy: 0.8867033831628639
Image 1271, true label: 1, predicted label: 1, accumulative accuracy: 0.8867924528301887
Image 1272, true label: 9, predicted label: 9, accumulative accuracy: 0.8868813825608798
Image 1273, true label: 0, predicted label: 0, accumulative accuracy: 0.8869701726844584
Image 1274, true label: 9, predicted label: 9, accumulative accuracy: 0.8870588235294118
Image 1275, true label: 1, predicted label: 4, accumulative accuracy: 0.8863636363636364
Image 1276, true label: 9, predicted label: 9, accumulative accuracy: 0.8864526233359437
Image 1277, true label: 6, predicted label: 6, accumulative accuracy: 0.8865414710485133
Image 1278, true label: 5, predicted label: 5, accumulative accuracy: 0.8866301798279906
Image 1279, true label: 2, predicted label: 2, accumulative accuracy: 0.88671875
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50119
Image 1280, true label: 2, predicted label: 4, accumulative accuracy: 0.8860265417642467
Image 1281, true label: 7, predicted label: 7, accumulative accuracy: 0.8861154446177847
Image 1282, true label: 3, predicted label: 3, accumulative accuracy: 0.8862042088854248
Image 1283, true label: 8, predicted label: 8, accumulative accuracy: 0.8862928348909658
Image 1284, true label: 5, predicted label: 5, accumulative accuracy: 0.8863813229571984
Image 1285, true label: 0, predicted label: 0, accumulative accuracy: 0.8864696734059098
Image 1286, true label: 8, predicted label: 8, accumulative accuracy: 0.8865578865578866
Image 1287, true label: 0, predicted label: 0, accumulative accuracy: 0.8866459627329193
Image 1288, true label: 7, predicted label: 7, accumulative accuracy: 0.8867339022498061
Image 1289, true label: 5, predicted label: 9, accumulative accuracy: 0.8860465116279069
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50117
Image 1290, true label: 5, predicted label: 5, accumulative accuracy: 0.8861347792408986
Image 1291, true label: 9, predicted label: 9, accumulative accuracy: 0.8862229102167183
Image 1292, true label: 5, predicted label: 5, accumulative accuracy: 0.8863109048723898
Image 1293, true label: 0, predicted label: 0, accumulative accuracy: 0.8863987635239567
Image 1294, true label: 6, predicted label: 6, accumulative accuracy: 0.8864864864864865
Image 1295, true label: 0, predicted label: 0, accumulative accuracy: 0.8865740740740741
Image 1296, true label: 3, predicted label: 3, accumulative accuracy: 0.8866615265998458
Image 1297, true label: 4, predicted label: 4, accumulative accuracy: 0.886748844375963
Image 1298, true label: 4, predicted label: 4, accumulative accuracy: 0.8868360277136259
Image 1299, true label: 4, predicted label: 4, accumulative accuracy: 0.8869230769230769
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50126
Image 1300, true label: 8, predicted label: 7, accumulative accuracy: 0.8862413528055342
Image 1301, true label: 7, predicted label: 7, accumulative accuracy: 0.8863287250384024
Image 1302, true label: 1, predicted label: 1, accumulative accuracy: 0.886415963161934
Image 1303, true label: 3, predicted label: 3, accumulative accuracy: 0.8865030674846626
Image 1304, true label: 4, predicted label: 4, accumulative accuracy: 0.8865900383141763
Image 1305, true label: 0, predicted label: 0, accumulative accuracy: 0.886676875957121
Image 1306, true label: 6, predicted label: 6, accumulative accuracy: 0.8867635807192042
Image 1307, true label: 5, predicted label: 5, accumulative accuracy: 0.8868501529051988
Image 1308, true label: 1, predicted label: 4, accumulative accuracy: 0.8861726508785333
Image 1309, true label: 6, predicted label: 6, accumulative accuracy: 0.8862595419847328
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50130
Image 1310, true label: 7, predicted label: 7, accumulative accuracy: 0.8863463005339436
Image 1311, true label: 3, predicted label: 3, accumulative accuracy: 0.8864329268292683
Image 1312, true label: 4, predicted label: 4, accumulative accuracy: 0.8865194211728865
Image 1313, true label: 8, predicted label: 8, accumulative accuracy: 0.8866057838660578
Image 1314, true label: 8, predicted label: 8, accumulative accuracy: 0.8866920152091254
Image 1315, true label: 2, predicted label: 4, accumulative accuracy: 0.8860182370820668
Image 1316, true label: 8, predicted label: 8, accumulative accuracy: 0.8861047835990888
Image 1317, true label: 9, predicted label: 9, accumulative accuracy: 0.8861911987860395
Image 1318, true label: 4, predicted label: 4, accumulative accuracy: 0.8862774829416225
Image 1319, true label: 1, predicted label: 1, accumulative accuracy: 0.8863636363636364
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50120
Image 1320, true label: 6, predicted label: 6, accumulative accuracy: 0.886449659348978
Image 1321, true label: 5, predicted label: 5, accumulative accuracy: 0.886535552193646
Image 1322, true label: 2, predicted label: 2, accumulative accuracy: 0.8866213151927438
Image 1323, true label: 7, predicted label: 7, accumulative accuracy: 0.8867069486404834
Image 1324, true label: 8, predicted label: 8, accumulative accuracy: 0.8867924528301887
Image 1325, true label: 5, predicted label: 5, accumulative accuracy: 0.8868778280542986
Image 1326, true label: 3, predicted label: 6, accumulative accuracy: 0.8862094951017332
Image 1327, true label: 8, predicted label: 8, accumulative accuracy: 0.8862951807228916
Image 1328, true label: 5, predicted label: 5, accumulative accuracy: 0.8863807373965388
Image 1329, true label: 4, predicted label: 2, accumulative accuracy: 0.8857142857142857
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50128
Image 1330, true label: 2, predicted label: 2, accumulative accuracy: 0.8858001502629602
Image 1331, true label: 8, predicted label: 8, accumulative accuracy: 0.8858858858858859
Image 1332, true label: 9, predicted label: 9, accumulative accuracy: 0.8859714928732183
Image 1333, true label: 8, predicted label: 8, accumulative accuracy: 0.8860569715142429
Image 1334, true label: 4, predicted label: 4, accumulative accuracy: 0.8861423220973783
Image 1335, true label: 3, predicted label: 3, accumulative accuracy: 0.8862275449101796
Image 1336, true label: 3, predicted label: 6, accumulative accuracy: 0.8855646970830217
Image 1337, true label: 8, predicted label: 8, accumulative accuracy: 0.8856502242152466
Image 1338, true label: 8, predicted label: 8, accumulative accuracy: 0.8857356235997013
Image 1339, true label: 2, predicted label: 2, accumulative accuracy: 0.8858208955223881
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50138
Image 1340, true label: 0, predicted label: 0, accumulative accuracy: 0.8859060402684564
Image 1341, true label: 9, predicted label: 9, accumulative accuracy: 0.8859910581222057
Image 1342, true label: 4, predicted label: 4, accumulative accuracy: 0.8860759493670886
Image 1343, true label: 4, predicted label: 4, accumulative accuracy: 0.8861607142857143
Image 1344, true label: 8, predicted label: 8, accumulative accuracy: 0.8862453531598513
Image 1345, true label: 1, predicted label: 1, accumulative accuracy: 0.8863298662704309
Image 1346, true label: 3, predicted label: 3, accumulative accuracy: 0.8864142538975501
Image 1347, true label: 6, predicted label: 6, accumulative accuracy: 0.8864985163204748
Image 1348, true label: 1, predicted label: 1, accumulative accuracy: 0.8865826538176427
Image 1349, true label: 9, predicted label: 9, accumulative accuracy: 0.8866666666666667
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50128
Image 1350, true label: 2, predicted label: 2, accumulative accuracy: 0.8867505551443375
Image 1351, true label: 1, predicted label: 1, accumulative accuracy: 0.8868343195266272
Image 1352, true label: 6, predicted label: 6, accumulative accuracy: 0.8869179600886918
Image 1353, true label: 2, predicted label: 2, accumulative accuracy: 0.8870014771048744
Image 1354, true label: 7, predicted label: 7, accumulative accuracy: 0.8870848708487085
Image 1355, true label: 9, predicted label: 9, accumulative accuracy: 0.8871681415929203
Image 1356, true label: 4, predicted label: 6, accumulative accuracy: 0.8865143699336773
Image 1357, true label: 6, predicted label: 6, accumulative accuracy: 0.8865979381443299
Image 1358, true label: 0, predicted label: 0, accumulative accuracy: 0.8866813833701251
Image 1359, true label: 4, predicted label: 4, accumulative accuracy: 0.8867647058823529
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50128
Image 1360, true label: 4, predicted label: 4, accumulative accuracy: 0.8868479059515062
Image 1361, true label: 2, predicted label: 2, accumulative accuracy: 0.8869309838472834
Image 1362, true label: 4, predicted label: 4, accumulative accuracy: 0.8870139398385913
Image 1363, true label: 5, predicted label: 5, accumulative accuracy: 0.8870967741935484
Image 1364, true label: 0, predicted label: 0, accumulative accuracy: 0.8871794871794871
Image 1365, true label: 2, predicted label: 2, accumulative accuracy: 0.8872620790629575
Image 1366, true label: 8, predicted label: 8, accumulative accuracy: 0.8873445501097293
Image 1367, true label: 3, predicted label: 3, accumulative accuracy: 0.8874269005847953
Image 1368, true label: 7, predicted label: 7, accumulative accuracy: 0.887509130752374
Image 1369, true label: 6, predicted label: 6, accumulative accuracy: 0.8875912408759125
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50124
Image 1370, true label: 4, predicted label: 4, accumulative accuracy: 0.8876732312180889
Image 1371, true label: 0, predicted label: 0, accumulative accuracy: 0.8877551020408163
Image 1372, true label: 0, predicted label: 0, accumulative accuracy: 0.887836853605244
Image 1373, true label: 5, predicted label: 5, accumulative accuracy: 0.8879184861717613
Image 1374, true label: 2, predicted label: 4, accumulative accuracy: 0.8872727272727273
Image 1375, true label: 8, predicted label: 8, accumulative accuracy: 0.8873546511627907
Image 1376, true label: 2, predicted label: 2, accumulative accuracy: 0.8874364560639071
Image 1377, true label: 4, predicted label: 4, accumulative accuracy: 0.8875181422351234
Image 1378, true label: 3, predicted label: 3, accumulative accuracy: 0.8875997099347354
Image 1379, true label: 0, predicted label: 0, accumulative accuracy: 0.8876811594202898
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50121
Image 1380, true label: 2, predicted label: 2, accumulative accuracy: 0.887762490948588
Image 1381, true label: 1, predicted label: 1, accumulative accuracy: 0.8878437047756874
Image 1382, true label: 7, predicted label: 7, accumulative accuracy: 0.8879248011569053
Image 1383, true label: 7, predicted label: 7, accumulative accuracy: 0.8880057803468208
Image 1384, true label: 5, predicted label: 5, accumulative accuracy: 0.8880866425992779
Image 1385, true label: 4, predicted label: 4, accumulative accuracy: 0.8881673881673882
Image 1386, true label: 7, predicted label: 7, accumulative accuracy: 0.8882480173035328
Image 1387, true label: 2, predicted label: 2, accumulative accuracy: 0.888328530259366
Image 1388, true label: 4, predicted label: 4, accumulative accuracy: 0.8884089272858171
Image 1389, true label: 7, predicted label: 7, accumulative accuracy: 0.8884892086330936
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50123
Image 1390, true label: 3, predicted label: 3, accumulative accuracy: 0.888569374550683
Image 1391, true label: 3, predicted label: 3, accumulative accuracy: 0.8886494252873564
Image 1392, true label: 1, predicted label: 1, accumulative accuracy: 0.8887293610911702
Image 1393, true label: 3, predicted label: 3, accumulative accuracy: 0.8888091822094691
Image 1394, true label: 3, predicted label: 3, accumulative accuracy: 0.8888888888888888
Image 1395, true label: 6, predicted label: 6, accumulative accuracy: 0.8889684813753582
Image 1396, true label: 6, predicted label: 6, accumulative accuracy: 0.8890479599141017
Image 1397, true label: 1, predicted label: 1, accumulative accuracy: 0.8891273247496424
Image 1398, true label: 7, predicted label: 7, accumulative accuracy: 0.8892065761258041
Image 1399, true label: 0, predicted label: 0, accumulative accuracy: 0.8892857142857142
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50123
Image 1400, true label: 4, predicted label: 4, accumulative accuracy: 0.8893647394718058
Image 1401, true label: 7, predicted label: 7, accumulative accuracy: 0.8894436519258203
Image 1402, true label: 1, predicted label: 1, accumulative accuracy: 0.8895224518888097
Image 1403, true label: 0, predicted label: 0, accumulative accuracy: 0.8896011396011396
Image 1404, true label: 6, predicted label: 6, accumulative accuracy: 0.8896797153024911
Image 1405, true label: 5, predicted label: 5, accumulative accuracy: 0.8897581792318634
Image 1406, true label: 8, predicted label: 8, accumulative accuracy: 0.8898365316275764
Image 1407, true label: 4, predicted label: 4, accumulative accuracy: 0.8899147727272727
Image 1408, true label: 4, predicted label: 6, accumulative accuracy: 0.8892831795599716
Image 1409, true label: 7, predicted label: 7, accumulative accuracy: 0.8893617021276595
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50126
Image 1410, true label: 9, predicted label: 9, accumulative accuracy: 0.8894401133947555
Image 1411, true label: 5, predicted label: 5, accumulative accuracy: 0.8895184135977338
Image 1412, true label: 0, predicted label: 0, accumulative accuracy: 0.8895966029723992
Image 1413, true label: 7, predicted label: 7, accumulative accuracy: 0.8896746817538896
Image 1414, true label: 9, predicted label: 9, accumulative accuracy: 0.8897526501766785
Image 1415, true label: 5, predicted label: 5, accumulative accuracy: 0.8898305084745762
Image 1416, true label: 1, predicted label: 4, accumulative accuracy: 0.8892025405786874
Image 1417, true label: 2, predicted label: 2, accumulative accuracy: 0.889280677009873
Image 1418, true label: 9, predicted label: 9, accumulative accuracy: 0.8893587033121917
Image 1419, true label: 5, predicted label: 5, accumulative accuracy: 0.8894366197183099
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50115
Image 1420, true label: 5, predicted label: 5, accumulative accuracy: 0.8895144264602393
Image 1421, true label: 3, predicted label: 3, accumulative accuracy: 0.8895921237693389
Image 1422, true label: 9, predicted label: 9, accumulative accuracy: 0.8896697118763176
Image 1423, true label: 9, predicted label: 7, accumulative accuracy: 0.8890449438202247
Image 1424, true label: 1, predicted label: 1, accumulative accuracy: 0.8891228070175439
Image 1425, true label: 2, predicted label: 6, accumulative accuracy: 0.8884992987377279
Image 1426, true label: 7, predicted label: 7, accumulative accuracy: 0.8885774351786966
Image 1427, true label: 8, predicted label: 8, accumulative accuracy: 0.8886554621848739
Image 1428, true label: 0, predicted label: 0, accumulative accuracy: 0.8887333799860042
Image 1429, true label: 1, predicted label: 1, accumulative accuracy: 0.8888111888111888
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50118
Image 1430, true label: 7, predicted label: 7, accumulative accuracy: 0.8888888888888888
Image 1431, true label: 2, predicted label: 2, accumulative accuracy: 0.8889664804469274
Image 1432, true label: 7, predicted label: 7, accumulative accuracy: 0.8890439637124913
Image 1433, true label: 1, predicted label: 1, accumulative accuracy: 0.8891213389121339
Image 1434, true label: 1, predicted label: 1, accumulative accuracy: 0.889198606271777
Image 1435, true label: 5, predicted label: 5, accumulative accuracy: 0.8892757660167131
Image 1436, true label: 5, predicted label: 5, accumulative accuracy: 0.8893528183716075
Image 1437, true label: 6, predicted label: 6, accumulative accuracy: 0.8894297635605007
Image 1438, true label: 4, predicted label: 4, accumulative accuracy: 0.8895066018068103
Image 1439, true label: 5, predicted label: 5, accumulative accuracy: 0.8895833333333333
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50122
Image 1440, true label: 9, predicted label: 9, accumulative accuracy: 0.8896599583622484
Image 1441, true label: 5, predicted label: 5, accumulative accuracy: 0.8897364771151179
Image 1442, true label: 5, predicted label: 5, accumulative accuracy: 0.8898128898128899
Image 1443, true label: 2, predicted label: 2, accumulative accuracy: 0.8898891966759003
Image 1444, true label: 3, predicted label: 3, accumulative accuracy: 0.8899653979238754
Image 1445, true label: 9, predicted label: 9, accumulative accuracy: 0.8900414937759336
Image 1446, true label: 3, predicted label: 3, accumulative accuracy: 0.8901174844505875
Image 1447, true label: 8, predicted label: 8, accumulative accuracy: 0.8901933701657458
Image 1448, true label: 5, predicted label: 5, accumulative accuracy: 0.8902691511387164
Image 1449, true label: 2, predicted label: 4, accumulative accuracy: 0.8896551724137931
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50125
Image 1450, true label: 0, predicted label: 0, accumulative accuracy: 0.8897312198483804
Image 1451, true label: 0, predicted label: 0, accumulative accuracy: 0.8898071625344353
Image 1452, true label: 0, predicted label: 0, accumulative accuracy: 0.8898830006882312
Image 1453, true label: 5, predicted label: 5, accumulative accuracy: 0.889958734525447
Image 1454, true label: 7, predicted label: 7, accumulative accuracy: 0.8900343642611683
Image 1455, true label: 8, predicted label: 2, accumulative accuracy: 0.8894230769230769
Image 1456, true label: 5, predicted label: 5, accumulative accuracy: 0.8894989704873026
Image 1457, true label: 2, predicted label: 2, accumulative accuracy: 0.8895747599451304
Image 1458, true label: 6, predicted label: 0, accumulative accuracy: 0.8889650445510624
Image 1459, true label: 4, predicted label: 4, accumulative accuracy: 0.8890410958904109
Running MLPClassifier (no_opt) total cycles (32767 Hz) (CNT=10): 50119
Image 1460, true label: 4, predicted label: 4, accumulative accuracy: 0.8891170431211499
Image 1461, true label: 7, predicted label: 7, accumulative accuracy: 0.8891928864569083
Image 1462, true label: 4, predicted label: 6, accumulative accuracy: 0.8885850991114149
Image 1463, true label: 0, predicted label: 0, accumulative accuracy: 0.8886612021857924
Image 1464, true label: 5, predicted label: 5, accumulative accuracy: 0.8887372013651877
Image 1465, true label: 1, predicted label: 1, accumulative accuracy: 0.8888130968622101
Image 1466, true label: 7, predicted label: 7, accumulative accuracy: 0.8888888888888888
Image 1467, true label: 2, predicted label: 2, accumulative accuracy: 0.8889645776566758
