Image 0, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 1185, true label: 8, predicted label: 8, accumulative accuracy: 0.9898819561551433
Image 1186, true label: 7, predicted label: 7, accumulative accuracy: 0.9898904802021904
Image 1187, true label: 2, predicted label: 2, accumulative accuracy: 0.98989898989899
Image 1188, true label: 0, predicted label: 0, accumulative accuracy: 0.9899074852817493
Image 1189, true label: 1, predicted label: 1, accumulative accuracy: 0.9899159663865547
Image 1190, true label: 5, predicted label: 5, accumulative accuracy: 0.9899244332493703
Image 1191, true label: 0, predicted label: 0, accumulative accuracy: 0.9899328859060402
Image 1192, true label: 9, predicted label: 9, accumulative accuracy: 0.9899413243922883
Image 1193, true label: 1, predicted label: 1, accumulative accuracy: 0.9899497487437185
Image 1194, true label: 7, predicted label: 7, accumulative accuracy: 0.9899581589958159
Image 1195, true label: 0, predicted label: 0, accumulative accuracy: 0.9899665551839465
Image 1196, true label: 6, predicted label: 6, accumulative accuracy: 0.9899749373433584
Image 1197, true label: 0, predicted label: 0, accumulative accuracy: 0.989983305509182
Image 1198, true label: 8, predicted label: 8, accumulative accuracy: 0.9899916597164303
Image 1199, true label: 6, predicted label: 6, accumulative accuracy: 0.99
total cycles (32767 Hz): 5022137 (right shift by 4)
Image 1200, true label: 8, predicted label: 8, accumulative accuracy: 0.9900083263946711
Image 1201, true label: 1, predicted label: 1, accumulative accuracy: 0.9900166389351082
Image 1202, true label: 8, predicted label: 8, accumulative accuracy: 0.9900249376558603
Image 1203, true label: 0, predicted label: 0, accumulative accuracy: 0.9900332225913622
Image 1204, true label: 3, predicted label: 3, accumulative accuracy: 0.9900414937759336
Image 1205, true label: 3, predicted label: 3, accumulative accuracy: 0.9900497512437811
Image 1206, true label: 7, predicted label: 7, accumulative accuracy: 0.9900579950289975
Image 1207, true label: 2, predicted label: 2, accumulative accuracy: 0.9900662251655629
Image 1208, true label: 3, predicted label: 3, accumulative accuracy: 0.9900744416873449
Image 1209, true label: 6, predicted label: 6, accumulative accuracy: 0.9900826446280991
Image 1210, true label: 2, predicted label: 2, accumulative accuracy: 0.9900908340214699
Image 1211, true label: 1, predicted label: 1, accumulative accuracy: 0.9900990099009901
Image 1212, true label: 6, predicted label: 6, accumulative accuracy: 0.9901071723000825
Image 1213, true label: 1, predicted label: 1, accumulative accuracy: 0.9901153212520593
Image 1214, true label: 1, predicted label: 1, accumulative accuracy: 0.9901234567901235
Image 1215, true label: 3, predicted label: 3, accumulative accuracy: 0.9901315789473685
Image 1216, true label: 7, predicted label: 7, accumulative accuracy: 0.990139687756779
Image 1217, true label: 9, predicted label: 9, accumulative accuracy: 0.9901477832512315
Image 1218, true label: 0, predicted label: 0, accumulative accuracy: 0.9901558654634947
Image 1219, true label: 8, predicted label: 8, accumulative accuracy: 0.9901639344262295
Image 1220, true label: 0, predicted label: 0, accumulative accuracy: 0.9901719901719902
Image 1221, true label: 5, predicted label: 5, accumulative accuracy: 0.9901800327332242
Image 1222, true label: 4, predicted label: 4, accumulative accuracy: 0.9901880621422731
Image 1223, true label: 0, predicted label: 0, accumulative accuracy: 0.9901960784313726
Image 1224, true label: 2, predicted label: 2, accumulative accuracy: 0.990204081632653
Image 1225, true label: 8, predicted label: 8, accumulative accuracy: 0.9902120717781403
Image 1226, true label: 7, predicted label: 2, accumulative accuracy: 0.9894050529747351
Image 1227, true label: 2, predicted label: 2, accumulative accuracy: 0.989413680781759
Image 1228, true label: 9, predicted label: 9, accumulative accuracy: 0.9894222945484134
Image 1229, true label: 8, predicted label: 8, accumulative accuracy: 0.989430894308943
Image 1230, true label: 4, predicted label: 4, accumulative accuracy: 0.9894394800974817
Image 1231, true label: 0, predicted label: 0, accumulative accuracy: 0.989448051948052
Image 1232, true label: 9, predicted label: 4, accumulative accuracy: 0.9886455798864558
Image 1233, true label: 5, predicted label: 5, accumulative accuracy: 0.9886547811993517
Image 1234, true label: 8, predicted label: 8, accumulative accuracy: 0.988663967611336
Image 1235, true label: 5, predicted label: 5, accumulative accuracy: 0.988673139158576
Image 1236, true label: 1, predicted label: 1, accumulative accuracy: 0.9886822958771221
Image 1237, true label: 2, predicted label: 2, accumulative accuracy: 0.9886914378029079
Image 1238, true label: 1, predicted label: 1, accumulative accuracy: 0.9887005649717514
Image 1239, true label: 3, predicted label: 3, accumulative accuracy: 0.9887096774193549
Image 1240, true label: 1, predicted label: 1, accumulative accuracy: 0.9887187751813054
Image 1241, true label: 7, predicted label: 7, accumulative accuracy: 0.9887278582930756
Image 1242, true label: 4, predicted label: 4, accumulative accuracy: 0.9887369267900241
Image 1243, true label: 5, predicted label: 5, accumulative accuracy: 0.9887459807073955
Image 1244, true label: 7, predicted label: 7, accumulative accuracy: 0.9887550200803212
Image 1245, true label: 2, predicted label: 2, accumulative accuracy: 0.9887640449438202
Image 1246, true label: 0, predicted label: 0, accumulative accuracy: 0.9887730553327987
Image 1247, true label: 9, predicted label: 5, accumulative accuracy: 0.9879807692307693
Image 1248, true label: 8, predicted label: 8, accumulative accuracy: 0.9879903923138511
Image 1249, true label: 8, predicted label: 8, accumulative accuracy: 0.988
Image 1250, true label: 6, predicted label: 6, accumulative accuracy: 0.988009592326139
Image 1251, true label: 2, predicted label: 2, accumulative accuracy: 0.9880191693290735
Image 1252, true label: 5, predicted label: 5, accumulative accuracy: 0.9880287310454908
Image 1253, true label: 4, predicted label: 4, accumulative accuracy: 0.9880382775119617
Image 1254, true label: 1, predicted label: 1, accumulative accuracy: 0.9880478087649402
Image 1255, true label: 9, predicted label: 9, accumulative accuracy: 0.9880573248407644
Image 1256, true label: 2, predicted label: 2, accumulative accuracy: 0.9880668257756563
Image 1257, true label: 1, predicted label: 1, accumulative accuracy: 0.9880763116057234
Image 1258, true label: 5, predicted label: 5, accumulative accuracy: 0.9880857823669579
Image 1259, true label: 8, predicted label: 8, accumulative accuracy: 0.9880952380952381
Image 1260, true label: 7, predicted label: 1, accumulative accuracy: 0.9873116574147502
Image 1261, true label: 0, predicted label: 0, accumulative accuracy: 0.9873217115689382
Image 1262, true label: 2, predicted label: 2, accumulative accuracy: 0.9873317498020586
Image 1263, true label: 4, predicted label: 4, accumulative accuracy: 0.9873417721518988
Image 1264, true label: 4, predicted label: 4, accumulative accuracy: 0.9873517786561264
Image 1265, true label: 3, predicted label: 3, accumulative accuracy: 0.9873617693522907
Image 1266, true label: 6, predicted label: 6, accumulative accuracy: 0.9873717442778216
Image 1267, true label: 8, predicted label: 8, accumulative accuracy: 0.9873817034700315
Image 1268, true label: 8, predicted label: 8, accumulative accuracy: 0.987391646966115
Image 1269, true label: 2, predicted label: 2, accumulative accuracy: 0.9874015748031496
Image 1270, true label: 4, predicted label: 4, accumulative accuracy: 0.987411487018096
Image 1271, true label: 0, predicted label: 0, accumulative accuracy: 0.9874213836477987
Image 1272, true label: 5, predicted label: 5, accumulative accuracy: 0.9874312647289867
Image 1273, true label: 0, predicted label: 0, accumulative accuracy: 0.9874411302982732
Image 1274, true label: 4, predicted label: 4, accumulative accuracy: 0.9874509803921568
Image 1275, true label: 4, predicted label: 4, accumulative accuracy: 0.987460815047022
Image 1276, true label: 7, predicted label: 7, accumulative accuracy: 0.9874706342991386
Image 1277, true label: 9, predicted label: 9, accumulative accuracy: 0.9874804381846636
Image 1278, true label: 3, predicted label: 3, accumulative accuracy: 0.9874902267396404
Image 1279, true label: 4, predicted label: 4, accumulative accuracy: 0.9875
Image 1280, true label: 1, predicted label: 1, accumulative accuracy: 0.9875097580015613
Image 1281, true label: 5, predicted label: 5, accumulative accuracy: 0.9875195007800313
Image 1282, true label: 9, predicted label: 9, accumulative accuracy: 0.9875292283710054
Image 1283, true label: 7, predicted label: 7, accumulative accuracy: 0.9875389408099688
Image 1284, true label: 3, predicted label: 3, accumulative accuracy: 0.9875486381322958
Image 1285, true label: 5, predicted label: 5, accumulative accuracy: 0.9875583203732504
Image 1286, true label: 8, predicted label: 8, accumulative accuracy: 0.9875679875679876
Image 1287, true label: 8, predicted label: 8, accumulative accuracy: 0.9875776397515528
Image 1288, true label: 0, predicted label: 0, accumulative accuracy: 0.9875872769588828
Image 1289, true label: 5, predicted label: 5, accumulative accuracy: 0.9875968992248062
Image 1290, true label: 3, predicted label: 3, accumulative accuracy: 0.9876065065840434
Image 1291, true label: 3, predicted label: 3, accumulative accuracy: 0.9876160990712074
Image 1292, true label: 6, predicted label: 6, accumulative accuracy: 0.9876256767208044
Image 1293, true label: 6, predicted label: 6, accumulative accuracy: 0.9876352395672334
Image 1294, true label: 0, predicted label: 0, accumulative accuracy: 0.9876447876447877
Image 1295, true label: 1, predicted label: 1, accumulative accuracy: 0.9876543209876543
Image 1296, true label: 6, predicted label: 6, accumulative accuracy: 0.9876638396299152
Image 1297, true label: 0, predicted label: 0, accumulative accuracy: 0.987673343605547
Image 1298, true label: 3, predicted label: 3, accumulative accuracy: 0.9876828329484219
Image 1299, true label: 5, predicted label: 7, accumulative accuracy: 0.9869230769230769
total cycles (32767 Hz): 5440649 (right shift by 4)
Image 1300, true label: 4, predicted label: 4, accumulative accuracy: 0.9869331283627979
Image 1301, true label: 4, predicted label: 4, accumulative accuracy: 0.9869431643625192
Image 1302, true label: 1, predicted label: 1, accumulative accuracy: 0.9869531849577897
Image 1303, true label: 2, predicted label: 2, accumulative accuracy: 0.9869631901840491
Image 1304, true label: 9, predicted label: 9, accumulative accuracy: 0.9869731800766284
Image 1305, true label: 1, predicted label: 1, accumulative accuracy: 0.9869831546707504
Image 1306, true label: 4, predicted label: 4, accumulative accuracy: 0.9869931140015302
Image 1307, true label: 6, predicted label: 6, accumulative accuracy: 0.9870030581039755
Image 1308, true label: 9, predicted label: 9, accumulative accuracy: 0.987012987012987
Image 1309, true label: 9, predicted label: 9, accumulative accuracy: 0.9870229007633587
Image 1310, true label: 3, predicted label: 3, accumulative accuracy: 0.9870327993897788
Image 1311, true label: 9, predicted label: 9, accumulative accuracy: 0.9870426829268293
Image 1312, true label: 8, predicted label: 8, accumulative accuracy: 0.9870525514089871
Image 1313, true label: 4, predicted label: 4, accumulative accuracy: 0.987062404870624
Image 1314, true label: 4, predicted label: 4, accumulative accuracy: 0.9870722433460076
Image 1315, true label: 3, predicted label: 3, accumulative accuracy: 0.9870820668693009
Image 1316, true label: 1, predicted label: 1, accumulative accuracy: 0.9870918754745635
Image 1317, true label: 3, predicted label: 3, accumulative accuracy: 0.9871016691957512
Image 1318, true label: 1, predicted label: 1, accumulative accuracy: 0.9871114480667172
Image 1319, true label: 8, predicted label: 0, accumulative accuracy: 0.9863636363636363
Image 1320, true label: 8, predicted label: 8, accumulative accuracy: 0.9863739591218774
Image 1321, true label: 7, predicted label: 7, accumulative accuracy: 0.9863842662632375
Image 1322, true label: 9, predicted label: 9, accumulative accuracy: 0.9863945578231292
Image 1323, true label: 4, predicted label: 4, accumulative accuracy: 0.986404833836858
Image 1324, true label: 8, predicted label: 8, accumulative accuracy: 0.9864150943396226
Image 1325, true label: 8, predicted label: 8, accumulative accuracy: 0.9864253393665159
Image 1326, true label: 7, predicted label: 7, accumulative accuracy: 0.9864355689525245
Image 1327, true label: 9, predicted label: 9, accumulative accuracy: 0.9864457831325302
Image 1328, true label: 7, predicted label: 7, accumulative accuracy: 0.9864559819413092
Image 1329, true label: 1, predicted label: 1, accumulative accuracy: 0.9864661654135338
Image 1330, true label: 4, predicted label: 4, accumulative accuracy: 0.9864763335837716
Image 1331, true label: 5, predicted label: 5, accumulative accuracy: 0.9864864864864865
Image 1332, true label: 6, predicted label: 6, accumulative accuracy: 0.986496624156039
Image 1333, true label: 0, predicted label: 0, accumulative accuracy: 0.9865067466266867
Image 1334, true label: 5, predicted label: 5, accumulative accuracy: 0.9865168539325843
Image 1335, true label: 2, predicted label: 2, accumulative accuracy: 0.9865269461077845
Image 1336, true label: 2, predicted label: 2, accumulative accuracy: 0.9865370231862378
Image 1337, true label: 2, predicted label: 2, accumulative accuracy: 0.9865470852017937
Image 1338, true label: 1, predicted label: 1, accumulative accuracy: 0.9865571321882002
Image 1339, true label: 5, predicted label: 5, accumulative accuracy: 0.9865671641791045
Image 1340, true label: 5, predicted label: 5, accumulative accuracy: 0.9865771812080537
Image 1341, true label: 2, predicted label: 2, accumulative accuracy: 0.9865871833084948
Image 1342, true label: 4, predicted label: 4, accumulative accuracy: 0.9865971705137752
Image 1343, true label: 9, predicted label: 9, accumulative accuracy: 0.9866071428571429
Image 1344, true label: 6, predicted label: 6, accumulative accuracy: 0.9866171003717472
Image 1345, true label: 2, predicted label: 2, accumulative accuracy: 0.986627043090639
Image 1346, true label: 7, predicted label: 7, accumulative accuracy: 0.9866369710467706
Image 1347, true label: 7, predicted label: 7, accumulative accuracy: 0.9866468842729971
Image 1348, true label: 2, predicted label: 2, accumulative accuracy: 0.9866567828020756
Image 1349, true label: 2, predicted label: 2, accumulative accuracy: 0.9866666666666667
Image 1350, true label: 1, predicted label: 1, accumulative accuracy: 0.9866765358993338
Image 1351, true label: 1, predicted label: 1, accumulative accuracy: 0.9866863905325444
Image 1352, true label: 2, predicted label: 2, accumulative accuracy: 0.9866962305986696
Image 1353, true label: 8, predicted label: 8, accumulative accuracy: 0.9867060561299852
Image 1354, true label: 3, predicted label: 3, accumulative accuracy: 0.9867158671586715
Image 1355, true label: 7, predicted label: 7, accumulative accuracy: 0.9867256637168141
Image 1356, true label: 2, predicted label: 2, accumulative accuracy: 0.9867354458364038
Image 1357, true label: 4, predicted label: 4, accumulative accuracy: 0.9867452135493373
Image 1358, true label: 1, predicted label: 1, accumulative accuracy: 0.9867549668874173
Image 1359, true label: 7, predicted label: 7, accumulative accuracy: 0.986764705882353
Image 1360, true label: 1, predicted label: 1, accumulative accuracy: 0.9867744305657604
Image 1361, true label: 7, predicted label: 7, accumulative accuracy: 0.986784140969163
Image 1362, true label: 6, predicted label: 6, accumulative accuracy: 0.9867938371239912
Image 1363, true label: 7, predicted label: 7, accumulative accuracy: 0.9868035190615836
Image 1364, true label: 8, predicted label: 2, accumulative accuracy: 0.9860805860805861
Image 1365, true label: 2, predicted label: 2, accumulative accuracy: 0.986090775988287
Image 1366, true label: 7, predicted label: 7, accumulative accuracy: 0.986100950987564
Image 1367, true label: 3, predicted label: 3, accumulative accuracy: 0.9861111111111112
Image 1368, true label: 1, predicted label: 1, accumulative accuracy: 0.9861212563915267
Image 1369, true label: 7, predicted label: 7, accumulative accuracy: 0.9861313868613139
Image 1370, true label: 5, predicted label: 5, accumulative accuracy: 0.9861415025528811
Image 1371, true label: 8, predicted label: 8, accumulative accuracy: 0.9861516034985423
Image 1372, true label: 2, predicted label: 2, accumulative accuracy: 0.9861616897305171
Image 1373, true label: 6, predicted label: 6, accumulative accuracy: 0.9861717612809315
Image 1374, true label: 2, predicted label: 2, accumulative accuracy: 0.9861818181818182
Image 1375, true label: 2, predicted label: 2, accumulative accuracy: 0.9861918604651163
Image 1376, true label: 5, predicted label: 5, accumulative accuracy: 0.9862018881626725
Image 1377, true label: 6, predicted label: 6, accumulative accuracy: 0.9862119013062409
Image 1378, true label: 5, predicted label: 5, accumulative accuracy: 0.9862218999274837
Image 1379, true label: 0, predicted label: 0, accumulative accuracy: 0.986231884057971
Image 1380, true label: 9, predicted label: 9, accumulative accuracy: 0.9862418537291817
Image 1381, true label: 2, predicted label: 2, accumulative accuracy: 0.9862518089725036
Image 1382, true label: 4, predicted label: 4, accumulative accuracy: 0.9862617498192335
Image 1383, true label: 3, predicted label: 3, accumulative accuracy: 0.986271676300578
Image 1384, true label: 3, predicted label: 3, accumulative accuracy: 0.9862815884476535
Image 1385, true label: 9, predicted label: 9, accumulative accuracy: 0.9862914862914863
Image 1386, true label: 7, predicted label: 7, accumulative accuracy: 0.9863013698630136
Image 1387, true label: 6, predicted label: 6, accumulative accuracy: 0.9863112391930836
Image 1388, true label: 6, predicted label: 6, accumulative accuracy: 0.986321094312455
Image 1389, true label: 8, predicted label: 8, accumulative accuracy: 0.9863309352517986
Image 1390, true label: 0, predicted label: 0, accumulative accuracy: 0.9863407620416966
Image 1391, true label: 4, predicted label: 4, accumulative accuracy: 0.9863505747126436
Image 1392, true label: 1, predicted label: 1, accumulative accuracy: 0.9863603732950467
Image 1393, true label: 5, predicted label: 3, accumulative accuracy: 0.9856527977044476
Image 1394, true label: 8, predicted label: 8, accumulative accuracy: 0.985663082437276
Image 1395, true label: 2, predicted label: 2, accumulative accuracy: 0.9856733524355301
Image 1396, true label: 9, predicted label: 9, accumulative accuracy: 0.9856836077308518
Image 1397, true label: 1, predicted label: 1, accumulative accuracy: 0.9856938483547926
Image 1398, true label: 8, predicted label: 8, accumulative accuracy: 0.9857040743388135
Image 1399, true label: 0, predicted label: 0, accumulative accuracy: 0.9857142857142858
total cycles (32767 Hz): 5859167 (right shift by 4)
Image 1400, true label: 6, predicted label: 6, accumulative accuracy: 0.9857244825124911
Image 1401, true label: 7, predicted label: 7, accumulative accuracy: 0.985734664764622
Image 1402, true label: 2, predicted label: 2, accumulative accuracy: 0.9857448325017819
Image 1403, true label: 1, predicted label: 1, accumulative accuracy: 0.9857549857549858
Image 1404, true label: 0, predicted label: 0, accumulative accuracy: 0.9857651245551602
Image 1405, true label: 5, predicted label: 5, accumulative accuracy: 0.9857752489331437
Image 1406, true label: 5, predicted label: 5, accumulative accuracy: 0.9857853589196873
Image 1407, true label: 2, predicted label: 2, accumulative accuracy: 0.9857954545454546
Image 1408, true label: 0, predicted label: 0, accumulative accuracy: 0.985805535841022
Image 1409, true label: 2, predicted label: 2, accumulative accuracy: 0.9858156028368794
Image 1410, true label: 2, predicted label: 2, accumulative accuracy: 0.9858256555634302
Image 1411, true label: 0, predicted label: 0, accumulative accuracy: 0.9858356940509915
Image 1412, true label: 2, predicted label: 2, accumulative accuracy: 0.9858457183297947
Image 1413, true label: 4, predicted label: 4, accumulative accuracy: 0.9858557284299858
Image 1414, true label: 9, predicted label: 9, accumulative accuracy: 0.9858657243816255
Image 1415, true label: 8, predicted label: 8, accumulative accuracy: 0.9858757062146892
Image 1416, true label: 0, predicted label: 0, accumulative accuracy: 0.9858856739590685
Image 1417, true label: 9, predicted label: 9, accumulative accuracy: 0.9858956276445698
Image 1418, true label: 9, predicted label: 9, accumulative accuracy: 0.9859055673009162
Image 1419, true label: 4, predicted label: 4, accumulative accuracy: 0.9859154929577465
Image 1420, true label: 6, predicted label: 6, accumulative accuracy: 0.9859254046446164
Image 1421, true label: 5, predicted label: 5, accumulative accuracy: 0.9859353023909986
Image 1422, true label: 4, predicted label: 4, accumulative accuracy: 0.9859451862262825
Image 1423, true label: 9, predicted label: 9, accumulative accuracy: 0.9859550561797753
Image 1424, true label: 1, predicted label: 1, accumulative accuracy: 0.9859649122807017
Image 1425, true label: 8, predicted label: 8, accumulative accuracy: 0.9859747545582047
Image 1426, true label: 3, predicted label: 3, accumulative accuracy: 0.9859845830413455
Image 1427, true label: 4, predicted label: 4, accumulative accuracy: 0.9859943977591037
Image 1428, true label: 9, predicted label: 9, accumulative accuracy: 0.9860041987403779
Image 1429, true label: 9, predicted label: 9, accumulative accuracy: 0.986013986013986
Image 1430, true label: 1, predicted label: 1, accumulative accuracy: 0.9860237596086653
Image 1431, true label: 2, predicted label: 2, accumulative accuracy: 0.9860335195530726
Image 1432, true label: 2, predicted label: 2, accumulative accuracy: 0.9860432658757851
Image 1433, true label: 8, predicted label: 8, accumulative accuracy: 0.9860529986052998
Image 1434, true label: 1, predicted label: 1, accumulative accuracy: 0.9860627177700348
Image 1435, true label: 9, predicted label: 9, accumulative accuracy: 0.9860724233983287
Image 1436, true label: 6, predicted label: 6, accumulative accuracy: 0.9860821155184412
Image 1437, true label: 4, predicted label: 4, accumulative accuracy: 0.9860917941585535
Image 1438, true label: 0, predicted label: 0, accumulative accuracy: 0.9861014593467686
Image 1439, true label: 9, predicted label: 9, accumulative accuracy: 0.9861111111111112
Image 1440, true label: 4, predicted label: 4, accumulative accuracy: 0.9861207494795281
Image 1441, true label: 8, predicted label: 8, accumulative accuracy: 0.986130374479889
Image 1442, true label: 3, predicted label: 3, accumulative accuracy: 0.9861399861399861
Image 1443, true label: 8, predicted label: 8, accumulative accuracy: 0.9861495844875346
Image 1444, true label: 6, predicted label: 6, accumulative accuracy: 0.986159169550173
Image 1445, true label: 0, predicted label: 0, accumulative accuracy: 0.9861687413554634
Image 1446, true label: 2, predicted label: 2, accumulative accuracy: 0.9861782999308915
Image 1447, true label: 5, predicted label: 5, accumulative accuracy: 0.9861878453038674
Image 1448, true label: 1, predicted label: 1, accumulative accuracy: 0.9861973775017253
Image 1449, true label: 9, predicted label: 9, accumulative accuracy: 0.9862068965517241
Image 1450, true label: 6, predicted label: 6, accumulative accuracy: 0.9862164024810476
Image 1451, true label: 2, predicted label: 2, accumulative accuracy: 0.9862258953168044
Image 1452, true label: 9, predicted label: 9, accumulative accuracy: 0.9862353750860289
Image 1453, true label: 4, predicted label: 4, accumulative accuracy: 0.9862448418156808
Image 1454, true label: 0, predicted label: 0, accumulative accuracy: 0.9862542955326461
Image 1455, true label: 9, predicted label: 9, accumulative accuracy: 0.9862637362637363
Image 1456, true label: 6, predicted label: 6, accumulative accuracy: 0.9862731640356898
Image 1457, true label: 0, predicted label: 0, accumulative accuracy: 0.9862825788751715
Image 1458, true label: 6, predicted label: 6, accumulative accuracy: 0.9862919808087731
Image 1459, true label: 2, predicted label: 2, accumulative accuracy: 0.9863013698630136
Image 1460, true label: 5, predicted label: 5, accumulative accuracy: 0.9863107460643394
Image 1461, true label: 4, predicted label: 4, accumulative accuracy: 0.9863201094391245
Image 1462, true label: 2, predicted label: 2, accumulative accuracy: 0.9863294600136705
Image 1463, true label: 3, predicted label: 3, accumulative accuracy: 0.9863387978142076
Image 1464, true label: 8, predicted label: 8, accumulative accuracy: 0.9863481228668942
Image 1465, true label: 4, predicted label: 4, accumulative accuracy: 0.9863574351978172
Image 1466, true label: 5, predicted label: 5, accumulative accuracy: 0.9863667348329925
Image 1467, true label: 5, predicted label: 5, accumulative accuracy: 0.9863760217983651
Image 1468, true label: 0, predicted label: 0, accumulative accuracy: 0.9863852961198094
Image 1469, true label: 3, predicted label: 3, accumulative accuracy: 0.9863945578231292
Image 1470, true label: 8, predicted label: 8, accumulative accuracy: 0.9864038069340585
Image 1471, true label: 5, predicted label: 5, accumulative accuracy: 0.9864130434782609
Image 1472, true label: 3, predicted label: 3, accumulative accuracy: 0.9864222674813307
Image 1473, true label: 5, predicted label: 5, accumulative accuracy: 0.9864314789687924
Image 1474, true label: 8, predicted label: 8, accumulative accuracy: 0.9864406779661017
Image 1475, true label: 6, predicted label: 6, accumulative accuracy: 0.986449864498645
Image 1476, true label: 5, predicted label: 5, accumulative accuracy: 0.98645903859174
Image 1477, true label: 7, predicted label: 7, accumulative accuracy: 0.986468200270636
Image 1478, true label: 6, predicted label: 6, accumulative accuracy: 0.9864773495605138
Image 1479, true label: 3, predicted label: 3, accumulative accuracy: 0.9864864864864865
Image 1480, true label: 3, predicted label: 3, accumulative accuracy: 0.986495611073599
Image 1481, true label: 9, predicted label: 9, accumulative accuracy: 0.9865047233468286
Image 1482, true label: 6, predicted label: 6, accumulative accuracy: 0.9865138233310856
Image 1483, true label: 1, predicted label: 1, accumulative accuracy: 0.9865229110512129
Image 1484, true label: 1, predicted label: 1, accumulative accuracy: 0.9865319865319865
Image 1485, true label: 2, predicted label: 2, accumulative accuracy: 0.9865410497981157
Image 1486, true label: 9, predicted label: 9, accumulative accuracy: 0.9865501008742434
Image 1487, true label: 0, predicted label: 0, accumulative accuracy: 0.9865591397849462
Image 1488, true label: 4, predicted label: 4, accumulative accuracy: 0.9865681665547347
Image 1489, true label: 3, predicted label: 3, accumulative accuracy: 0.9865771812080537
Image 1490, true label: 3, predicted label: 3, accumulative accuracy: 0.9865861837692823
Image 1491, true label: 6, predicted label: 6, accumulative accuracy: 0.9865951742627346
Image 1492, true label: 9, predicted label: 9, accumulative accuracy: 0.9866041527126591
Image 1493, true label: 5, predicted label: 5, accumulative accuracy: 0.9866131191432396
Image 1494, true label: 7, predicted label: 7, accumulative accuracy: 0.9866220735785953
Image 1495, true label: 3, predicted label: 3, accumulative accuracy: 0.9866310160427807
Image 1496, true label: 7, predicted label: 7, accumulative accuracy: 0.9866399465597863
Image 1497, true label: 7, predicted label: 7, accumulative accuracy: 0.986648865153538
Image 1498, true label: 7, predicted label: 7, accumulative accuracy: 0.9866577718478986
Image 1499, true label: 8, predicted label: 8, accumulative accuracy: 0.9866666666666667
total cycles (32767 Hz): 6277677 (right shift by 4)
Image 1500, true label: 7, predicted label: 7, accumulative accuracy: 0.9866755496335776
Image 1501, true label: 9, predicted label: 9, accumulative accuracy: 0.9866844207723036
Image 1502, true label: 8, predicted label: 8, accumulative accuracy: 0.9866932801064537
Image 1503, true label: 3, predicted label: 3, accumulative accuracy: 0.9867021276595744
Image 1504, true label: 0, predicted label: 0, accumulative accuracy: 0.9867109634551495
Image 1505, true label: 7, predicted label: 7, accumulative accuracy: 0.9867197875166003
Image 1506, true label: 2, predicted label: 2, accumulative accuracy: 0.986728599867286
Image 1507, true label: 7, predicted label: 7, accumulative accuracy: 0.986737400530504
Image 1508, true label: 9, predicted label: 9, accumulative accuracy: 0.9867461895294898
Image 1509, true label: 4, predicted label: 4, accumulative accuracy: 0.9867549668874173
Image 1510, true label: 5, predicted label: 5, accumulative accuracy: 0.986763732627399
Image 1511, true label: 4, predicted label: 4, accumulative accuracy: 0.9867724867724867
Image 1512, true label: 9, predicted label: 9, accumulative accuracy: 0.9867812293456708
Image 1513, true label: 3, predicted label: 3, accumulative accuracy: 0.9867899603698811
Image 1514, true label: 2, predicted label: 2, accumulative accuracy: 0.9867986798679867
Image 1515, true label: 1, predicted label: 1, accumulative accuracy: 0.9868073878627969
Image 1516, true label: 4, predicted label: 4, accumulative accuracy: 0.98681608437706
Image 1517, true label: 0, predicted label: 0, accumulative accuracy: 0.9868247694334651
Image 1518, true label: 2, predicted label: 2, accumulative accuracy: 0.9868334430546412
Image 1519, true label: 3, predicted label: 3, accumulative accuracy: 0.9868421052631579
Image 1520, true label: 7, predicted label: 7, accumulative accuracy: 0.9868507560815253
Image 1521, true label: 5, predicted label: 5, accumulative accuracy: 0.9868593955321945
Image 1522, true label: 7, predicted label: 9, accumulative accuracy: 0.9862114248194354
Image 1523, true label: 8, predicted label: 8, accumulative accuracy: 0.9862204724409449
Image 1524, true label: 8, predicted label: 8, accumulative accuracy: 0.9862295081967213
Image 1525, true label: 5, predicted label: 5, accumulative accuracy: 0.9862385321100917
Image 1526, true label: 0, predicted label: 0, accumulative accuracy: 0.9862475442043221
Image 1527, true label: 1, predicted label: 1, accumulative accuracy: 0.9862565445026178
Image 1528, true label: 1, predicted label: 1, accumulative accuracy: 0.9862655330281229
Image 1529, true label: 4, predicted label: 4, accumulative accuracy: 0.9862745098039216
Image 1530, true label: 8, predicted label: 7, accumulative accuracy: 0.9856303069888962
Image 1531, true label: 3, predicted label: 3, accumulative accuracy: 0.9856396866840731
Image 1532, true label: 9, predicted label: 9, accumulative accuracy: 0.9856490541422048
Image 1533, true label: 0, predicted label: 0, accumulative accuracy: 0.9856584093872229
Image 1534, true label: 0, predicted label: 0, accumulative accuracy: 0.9856677524429968
Image 1535, true label: 0, predicted label: 0, accumulative accuracy: 0.9856770833333334
Image 1536, true label: 6, predicted label: 6, accumulative accuracy: 0.9856864020819779
Image 1537, true label: 6, predicted label: 6, accumulative accuracy: 0.9856957087126138
Image 1538, true label: 2, predicted label: 2, accumulative accuracy: 0.9857050032488629
Image 1539, true label: 3, predicted label: 3, accumulative accuracy: 0.9857142857142858
Image 1540, true label: 7, predicted label: 7, accumulative accuracy: 0.9857235561323816
