Image 0, true label: 0, predicted label: 1, accumulative accuracy: 0.0
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302309
Image 1230, true label: 1, predicted label: 1, accumulative accuracy: 0.7952883834281073
Image 1231, true label: 0, predicted label: 0, accumulative accuracy: 0.7954545454545454
Image 1232, true label: 0, predicted label: 0, accumulative accuracy: 0.7956204379562044
Image 1233, true label: 0, predicted label: 0, accumulative accuracy: 0.7957860615883307
Image 1234, true label: 0, predicted label: 0, accumulative accuracy: 0.7959514170040486
Image 1235, true label: 1, predicted label: 0, accumulative accuracy: 0.7953074433656958
Image 1236, true label: 0, predicted label: 0, accumulative accuracy: 0.7954729183508489
Image 1237, true label: 1, predicted label: 0, accumulative accuracy: 0.7948303715670436
Image 1238, true label: 0, predicted label: 0, accumulative accuracy: 0.7949959644874899
Image 1239, true label: 1, predicted label: 1, accumulative accuracy: 0.7951612903225806
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302410
Image 1240, true label: 0, predicted label: 0, accumulative accuracy: 0.7953263497179693
Image 1241, true label: 1, predicted label: 0, accumulative accuracy: 0.7946859903381642
Image 1242, true label: 0, predicted label: 0, accumulative accuracy: 0.7948511665325825
Image 1243, true label: 0, predicted label: 0, accumulative accuracy: 0.795016077170418
Image 1244, true label: 0, predicted label: 0, accumulative accuracy: 0.7951807228915663
Image 1245, true label: 0, predicted label: 0, accumulative accuracy: 0.7953451043338684
Image 1246, true label: 0, predicted label: 0, accumulative accuracy: 0.7955092221331195
Image 1247, true label: 0, predicted label: 0, accumulative accuracy: 0.7956730769230769
Image 1248, true label: 0, predicted label: 0, accumulative accuracy: 0.7958366693354684
Image 1249, true label: 1, predicted label: 0, accumulative accuracy: 0.7952
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302309
Image 1250, true label: 0, predicted label: 0, accumulative accuracy: 0.7953637090327738
Image 1251, true label: 1, predicted label: 1, accumulative accuracy: 0.7955271565495208
Image 1252, true label: 1, predicted label: 0, accumulative accuracy: 0.7948922585794094
Image 1253, true label: 1, predicted label: 1, accumulative accuracy: 0.7950558213716108
Image 1254, true label: 1, predicted label: 1, accumulative accuracy: 0.7952191235059761
Image 1255, true label: 0, predicted label: 0, accumulative accuracy: 0.7953821656050956
Image 1256, true label: 0, predicted label: 0, accumulative accuracy: 0.7955449482895783
Image 1257, true label: 1, predicted label: 1, accumulative accuracy: 0.7957074721780604
Image 1258, true label: 0, predicted label: 0, accumulative accuracy: 0.795869737887212
Image 1259, true label: 1, predicted label: 1, accumulative accuracy: 0.796031746031746
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302436
Image 1260, true label: 1, predicted label: 1, accumulative accuracy: 0.796193497224425
Image 1261, true label: 1, predicted label: 1, accumulative accuracy: 0.7963549920760697
Image 1262, true label: 0, predicted label: 0, accumulative accuracy: 0.7965162311955661
Image 1263, true label: 0, predicted label: 0, accumulative accuracy: 0.7966772151898734
Image 1264, true label: 1, predicted label: 1, accumulative accuracy: 0.7968379446640316
Image 1265, true label: 0, predicted label: 0, accumulative accuracy: 0.7969984202211691
Image 1266, true label: 0, predicted label: 0, accumulative accuracy: 0.7971586424625099
Image 1267, true label: 0, predicted label: 0, accumulative accuracy: 0.7973186119873817
Image 1268, true label: 0, predicted label: 0, accumulative accuracy: 0.797478329393223
Image 1269, true label: 0, predicted label: 0, accumulative accuracy: 0.7976377952755905
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302342
Image 1270, true label: 1, predicted label: 1, accumulative accuracy: 0.7977970102281668
Image 1271, true label: 1, predicted label: 1, accumulative accuracy: 0.7979559748427673
Image 1272, true label: 1, predicted label: 0, accumulative accuracy: 0.7973291437549097
Image 1273, true label: 0, predicted label: 0, accumulative accuracy: 0.7974882260596546
Image 1274, true label: 1, predicted label: 0, accumulative accuracy: 0.7968627450980392
Image 1275, true label: 0, predicted label: 0, accumulative accuracy: 0.7970219435736677
Image 1276, true label: 1, predicted label: 1, accumulative accuracy: 0.7971808927173062
Image 1277, true label: 0, predicted label: 1, accumulative accuracy: 0.7965571205007824
Image 1278, true label: 0, predicted label: 0, accumulative accuracy: 0.7967161845191556
Image 1279, true label: 0, predicted label: 0, accumulative accuracy: 0.796875
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302581
Image 1280, true label: 1, predicted label: 1, accumulative accuracy: 0.7970335675253708
Image 1281, true label: 1, predicted label: 1, accumulative accuracy: 0.797191887675507
Image 1282, true label: 0, predicted label: 0, accumulative accuracy: 0.7973499610288387
Image 1283, true label: 1, predicted label: 1, accumulative accuracy: 0.7975077881619937
Image 1284, true label: 1, predicted label: 1, accumulative accuracy: 0.7976653696498055
Image 1285, true label: 0, predicted label: 0, accumulative accuracy: 0.7978227060653188
Image 1286, true label: 1, predicted label: 0, accumulative accuracy: 0.7972027972027972
Image 1287, true label: 1, predicted label: 0, accumulative accuracy: 0.796583850931677
Image 1288, true label: 0, predicted label: 0, accumulative accuracy: 0.7967416602017068
Image 1289, true label: 0, predicted label: 1, accumulative accuracy: 0.796124031007752
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302279
Image 1290, true label: 1, predicted label: 1, accumulative accuracy: 0.796281951975213
Image 1291, true label: 1, predicted label: 1, accumulative accuracy: 0.7964396284829721
Image 1292, true label: 1, predicted label: 1, accumulative accuracy: 0.7965970610982211
Image 1293, true label: 1, predicted label: 1, accumulative accuracy: 0.7967542503863988
Image 1294, true label: 0, predicted label: 0, accumulative accuracy: 0.7969111969111969
Image 1295, true label: 0, predicted label: 1, accumulative accuracy: 0.7962962962962963
Image 1296, true label: 0, predicted label: 0, accumulative accuracy: 0.7964533538936006
Image 1297, true label: 0, predicted label: 0, accumulative accuracy: 0.7966101694915254
Image 1298, true label: 0, predicted label: 0, accumulative accuracy: 0.7967667436489607
Image 1299, true label: 0, predicted label: 0, accumulative accuracy: 0.796923076923077
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302516
Image 1300, true label: 1, predicted label: 1, accumulative accuracy: 0.7970791698693312
Image 1301, true label: 0, predicted label: 0, accumulative accuracy: 0.7972350230414746
Image 1302, true label: 0, predicted label: 0, accumulative accuracy: 0.797390636991558
Image 1303, true label: 0, predicted label: 0, accumulative accuracy: 0.7975460122699386
Image 1304, true label: 0, predicted label: 1, accumulative accuracy: 0.7969348659003831
Image 1305, true label: 1, predicted label: 0, accumulative accuracy: 0.7963246554364471
Image 1306, true label: 1, predicted label: 1, accumulative accuracy: 0.7964804896710023
Image 1307, true label: 0, predicted label: 0, accumulative accuracy: 0.7966360856269113
Image 1308, true label: 0, predicted label: 0, accumulative accuracy: 0.7967914438502673
Image 1309, true label: 0, predicted label: 0, accumulative accuracy: 0.7969465648854962
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302329
Image 1310, true label: 1, predicted label: 1, accumulative accuracy: 0.7971014492753623
Image 1311, true label: 1, predicted label: 0, accumulative accuracy: 0.7964939024390244
Image 1312, true label: 0, predicted label: 0, accumulative accuracy: 0.7966488956587966
Image 1313, true label: 0, predicted label: 0, accumulative accuracy: 0.7968036529680366
Image 1314, true label: 0, predicted label: 0, accumulative accuracy: 0.7969581749049429
Image 1315, true label: 0, predicted label: 0, accumulative accuracy: 0.797112462006079
Image 1316, true label: 1, predicted label: 0, accumulative accuracy: 0.7965072133637054
Image 1317, true label: 0, predicted label: 0, accumulative accuracy: 0.7966616084977238
Image 1318, true label: 0, predicted label: 0, accumulative accuracy: 0.7968157695223654
Image 1319, true label: 1, predicted label: 1, accumulative accuracy: 0.796969696969697
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302441
Image 1320, true label: 1, predicted label: 0, accumulative accuracy: 0.7963663890991673
Image 1321, true label: 0, predicted label: 1, accumulative accuracy: 0.7957639939485628
Image 1322, true label: 0, predicted label: 0, accumulative accuracy: 0.7959183673469388
Image 1323, true label: 1, predicted label: 0, accumulative accuracy: 0.7953172205438066
Image 1324, true label: 1, predicted label: 1, accumulative accuracy: 0.7954716981132075
Image 1325, true label: 0, predicted label: 0, accumulative accuracy: 0.7956259426847662
Image 1326, true label: 1, predicted label: 0, accumulative accuracy: 0.7950263752825923
Image 1327, true label: 0, predicted label: 0, accumulative accuracy: 0.7951807228915663
Image 1328, true label: 0, predicted label: 0, accumulative accuracy: 0.7953348382242288
Image 1329, true label: 1, predicted label: 0, accumulative accuracy: 0.7947368421052632
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302503
Image 1330, true label: 0, predicted label: 0, accumulative accuracy: 0.7948910593538693
Image 1331, true label: 0, predicted label: 0, accumulative accuracy: 0.795045045045045
Image 1332, true label: 0, predicted label: 0, accumulative accuracy: 0.795198799699925
Image 1333, true label: 0, predicted label: 0, accumulative accuracy: 0.795352323838081
Image 1334, true label: 0, predicted label: 0, accumulative accuracy: 0.7955056179775281
Image 1335, true label: 1, predicted label: 1, accumulative accuracy: 0.7956586826347305
Image 1336, true label: 0, predicted label: 0, accumulative accuracy: 0.7958115183246073
Image 1337, true label: 1, predicted label: 1, accumulative accuracy: 0.7959641255605381
Image 1338, true label: 1, predicted label: 1, accumulative accuracy: 0.7961165048543689
Image 1339, true label: 0, predicted label: 0, accumulative accuracy: 0.7962686567164179
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302439
Image 1340, true label: 1, predicted label: 1, accumulative accuracy: 0.796420581655481
Image 1341, true label: 0, predicted label: 0, accumulative accuracy: 0.7965722801788375
Image 1342, true label: 1, predicted label: 1, accumulative accuracy: 0.7967237527922562
Image 1343, true label: 1, predicted label: 1, accumulative accuracy: 0.796875
Image 1344, true label: 0, predicted label: 0, accumulative accuracy: 0.7970260223048327
Image 1345, true label: 0, predicted label: 0, accumulative accuracy: 0.7971768202080238
Image 1346, true label: 1, predicted label: 0, accumulative accuracy: 0.7965850037119525
Image 1347, true label: 1, predicted label: 1, accumulative accuracy: 0.7967359050445104
Image 1348, true label: 1, predicted label: 0, accumulative accuracy: 0.7961452928094885
Image 1349, true label: 0, predicted label: 0, accumulative accuracy: 0.7962962962962963
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302344
Image 1350, true label: 1, predicted label: 1, accumulative accuracy: 0.7964470762398224
Image 1351, true label: 0, predicted label: 0, accumulative accuracy: 0.7965976331360947
Image 1352, true label: 1, predicted label: 1, accumulative accuracy: 0.7967479674796748
Image 1353, true label: 1, predicted label: 0, accumulative accuracy: 0.7961595273264401
Image 1354, true label: 1, predicted label: 1, accumulative accuracy: 0.796309963099631
Image 1355, true label: 0, predicted label: 0, accumulative accuracy: 0.7964601769911505
Image 1356, true label: 0, predicted label: 0, accumulative accuracy: 0.7966101694915254
Image 1357, true label: 1, predicted label: 0, accumulative accuracy: 0.7960235640648011
Image 1358, true label: 1, predicted label: 1, accumulative accuracy: 0.7961736571008095
Image 1359, true label: 0, predicted label: 0, accumulative accuracy: 0.7963235294117647
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302476
Image 1360, true label: 1, predicted label: 1, accumulative accuracy: 0.7964731814842028
Image 1361, true label: 0, predicted label: 0, accumulative accuracy: 0.7966226138032305
Image 1362, true label: 1, predicted label: 1, accumulative accuracy: 0.7967718268525312
Image 1363, true label: 0, predicted label: 0, accumulative accuracy: 0.7969208211143695
Image 1364, true label: 1, predicted label: 1, accumulative accuracy: 0.7970695970695971
Image 1365, true label: 1, predicted label: 0, accumulative accuracy: 0.7964860907759883
Image 1366, true label: 1, predicted label: 1, accumulative accuracy: 0.7966349670811997
Image 1367, true label: 0, predicted label: 0, accumulative accuracy: 0.7967836257309941
Image 1368, true label: 1, predicted label: 1, accumulative accuracy: 0.7969320672023374
Image 1369, true label: 1, predicted label: 1, accumulative accuracy: 0.7970802919708029
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302493
Image 1370, true label: 0, predicted label: 0, accumulative accuracy: 0.7972283005105762
Image 1371, true label: 1, predicted label: 1, accumulative accuracy: 0.7973760932944607
Image 1372, true label: 1, predicted label: 1, accumulative accuracy: 0.797523670793882
Image 1373, true label: 1, predicted label: 0, accumulative accuracy: 0.7969432314410481
Image 1374, true label: 0, predicted label: 0, accumulative accuracy: 0.7970909090909091
Image 1375, true label: 1, predicted label: 0, accumulative accuracy: 0.7965116279069767
Image 1376, true label: 0, predicted label: 0, accumulative accuracy: 0.7966594045025418
Image 1377, true label: 0, predicted label: 0, accumulative accuracy: 0.7968069666182874
Image 1378, true label: 0, predicted label: 0, accumulative accuracy: 0.7969543147208121
Image 1379, true label: 1, predicted label: 1, accumulative accuracy: 0.7971014492753623
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302430
Image 1380, true label: 0, predicted label: 1, accumulative accuracy: 0.7965242577842143
Image 1381, true label: 0, predicted label: 0, accumulative accuracy: 0.796671490593343
Image 1382, true label: 0, predicted label: 1, accumulative accuracy: 0.7960954446854663
Image 1383, true label: 0, predicted label: 0, accumulative accuracy: 0.796242774566474
Image 1384, true label: 0, predicted label: 0, accumulative accuracy: 0.7963898916967509
Image 1385, true label: 0, predicted label: 0, accumulative accuracy: 0.7965367965367965
Image 1386, true label: 0, predicted label: 0, accumulative accuracy: 0.7966834895457823
Image 1387, true label: 1, predicted label: 1, accumulative accuracy: 0.7968299711815562
Image 1388, true label: 0, predicted label: 1, accumulative accuracy: 0.7962562994960403
Image 1389, true label: 0, predicted label: 0, accumulative accuracy: 0.7964028776978417
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302430
Image 1390, true label: 0, predicted label: 0, accumulative accuracy: 0.796549245147376
Image 1391, true label: 0, predicted label: 0, accumulative accuracy: 0.7966954022988506
Image 1392, true label: 0, predicted label: 0, accumulative accuracy: 0.7968413496051687
Image 1393, true label: 0, predicted label: 0, accumulative accuracy: 0.796987087517934
Image 1394, true label: 1, predicted label: 1, accumulative accuracy: 0.7971326164874551
Image 1395, true label: 1, predicted label: 1, accumulative accuracy: 0.7972779369627507
Image 1396, true label: 0, predicted label: 0, accumulative accuracy: 0.7974230493915533
Image 1397, true label: 1, predicted label: 1, accumulative accuracy: 0.7975679542203148
Image 1398, true label: 1, predicted label: 1, accumulative accuracy: 0.7977126518942101
Image 1399, true label: 1, predicted label: 0, accumulative accuracy: 0.7971428571428572
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302445
Image 1400, true label: 0, predicted label: 0, accumulative accuracy: 0.7972876516773733
Image 1401, true label: 1, predicted label: 1, accumulative accuracy: 0.797432239657632
Image 1402, true label: 1, predicted label: 1, accumulative accuracy: 0.797576621525303
Image 1403, true label: 1, predicted label: 0, accumulative accuracy: 0.7970085470085471
Image 1404, true label: 0, predicted label: 0, accumulative accuracy: 0.797153024911032
Image 1405, true label: 1, predicted label: 1, accumulative accuracy: 0.7972972972972973
Image 1406, true label: 1, predicted label: 1, accumulative accuracy: 0.7974413646055437
Image 1407, true label: 0, predicted label: 0, accumulative accuracy: 0.7975852272727273
Image 1408, true label: 1, predicted label: 1, accumulative accuracy: 0.7977288857345636
Image 1409, true label: 1, predicted label: 1, accumulative accuracy: 0.7978723404255319
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302323
Image 1410, true label: 0, predicted label: 0, accumulative accuracy: 0.7980155917788803
Image 1411, true label: 1, predicted label: 0, accumulative accuracy: 0.7974504249291785
Image 1412, true label: 1, predicted label: 1, accumulative accuracy: 0.7975937721160651
Image 1413, true label: 1, predicted label: 1, accumulative accuracy: 0.7977369165487977
Image 1414, true label: 0, predicted label: 0, accumulative accuracy: 0.7978798586572439
Image 1415, true label: 0, predicted label: 0, accumulative accuracy: 0.7980225988700564
Image 1416, true label: 0, predicted label: 0, accumulative accuracy: 0.7981651376146789
Image 1417, true label: 0, predicted label: 0, accumulative accuracy: 0.7983074753173484
Image 1418, true label: 1, predicted label: 1, accumulative accuracy: 0.7984496124031008
Image 1419, true label: 1, predicted label: 1, accumulative accuracy: 0.7985915492957747
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302507
Image 1420, true label: 1, predicted label: 1, accumulative accuracy: 0.7987332864180154
Image 1421, true label: 1, predicted label: 1, accumulative accuracy: 0.7988748241912799
Image 1422, true label: 1, predicted label: 1, accumulative accuracy: 0.7990161630358398
Image 1423, true label: 0, predicted label: 0, accumulative accuracy: 0.7991573033707865
Image 1424, true label: 1, predicted label: 0, accumulative accuracy: 0.7985964912280702
Image 1425, true label: 1, predicted label: 1, accumulative accuracy: 0.7987377279102384
Image 1426, true label: 0, predicted label: 0, accumulative accuracy: 0.7988787666433076
Image 1427, true label: 0, predicted label: 0, accumulative accuracy: 0.7990196078431373
Image 1428, true label: 0, predicted label: 0, accumulative accuracy: 0.7991602519244226
Image 1429, true label: 0, predicted label: 0, accumulative accuracy: 0.7993006993006992
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302465
Image 1430, true label: 1, predicted label: 1, accumulative accuracy: 0.7994409503843466
Image 1431, true label: 1, predicted label: 1, accumulative accuracy: 0.7995810055865922
Image 1432, true label: 1, predicted label: 1, accumulative accuracy: 0.7997208653175157
Image 1433, true label: 1, predicted label: 1, accumulative accuracy: 0.799860529986053
Image 1434, true label: 1, predicted label: 1, accumulative accuracy: 0.8
Image 1435, true label: 1, predicted label: 0, accumulative accuracy: 0.7994428969359332
Image 1436, true label: 0, predicted label: 0, accumulative accuracy: 0.7995824634655533
Image 1437, true label: 1, predicted label: 1, accumulative accuracy: 0.799721835883171
Image 1438, true label: 1, predicted label: 1, accumulative accuracy: 0.7998610145934677
Image 1439, true label: 0, predicted label: 0, accumulative accuracy: 0.8
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302557
Image 1440, true label: 1, predicted label: 1, accumulative accuracy: 0.8001387925052047
Image 1441, true label: 1, predicted label: 1, accumulative accuracy: 0.8002773925104022
Image 1442, true label: 1, predicted label: 1, accumulative accuracy: 0.8004158004158004
Image 1443, true label: 0, predicted label: 0, accumulative accuracy: 0.8005540166204986
Image 1444, true label: 0, predicted label: 0, accumulative accuracy: 0.8006920415224914
Image 1445, true label: 0, predicted label: 0, accumulative accuracy: 0.8008298755186722
Image 1446, true label: 1, predicted label: 1, accumulative accuracy: 0.8009675190048376
Image 1447, true label: 1, predicted label: 0, accumulative accuracy: 0.800414364640884
Image 1448, true label: 0, predicted label: 0, accumulative accuracy: 0.800552104899931
Image 1449, true label: 1, predicted label: 1, accumulative accuracy: 0.8006896551724138
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302470
Image 1450, true label: 1, predicted label: 1, accumulative accuracy: 0.8008270158511371
Image 1451, true label: 1, predicted label: 1, accumulative accuracy: 0.8009641873278237
Image 1452, true label: 0, predicted label: 0, accumulative accuracy: 0.8011011699931176
Image 1453, true label: 1, predicted label: 1, accumulative accuracy: 0.8012379642365888
Image 1454, true label: 0, predicted label: 0, accumulative accuracy: 0.8013745704467354
Image 1455, true label: 0, predicted label: 0, accumulative accuracy: 0.801510989010989
Image 1456, true label: 0, predicted label: 0, accumulative accuracy: 0.8016472203157172
Image 1457, true label: 0, predicted label: 0, accumulative accuracy: 0.8017832647462277
Image 1458, true label: 0, predicted label: 0, accumulative accuracy: 0.8019191226867718
Image 1459, true label: 0, predicted label: 0, accumulative accuracy: 0.802054794520548
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302416
Image 1460, true label: 0, predicted label: 0, accumulative accuracy: 0.8021902806297057
Image 1461, true label: 0, predicted label: 0, accumulative accuracy: 0.8023255813953488
Image 1462, true label: 0, predicted label: 0, accumulative accuracy: 0.8024606971975393
Image 1463, true label: 0, predicted label: 0, accumulative accuracy: 0.8025956284153005
Image 1464, true label: 0, predicted label: 0, accumulative accuracy: 0.8027303754266212
Image 1465, true label: 0, predicted label: 0, accumulative accuracy: 0.8028649386084584
Image 1466, true label: 1, predicted label: 0, accumulative accuracy: 0.8023176550783913
Image 1467, true label: 1, predicted label: 1, accumulative accuracy: 0.8024523160762943
Image 1468, true label: 0, predicted label: 1, accumulative accuracy: 0.8019060585432267
Image 1469, true label: 0, predicted label: 0, accumulative accuracy: 0.8020408163265306
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302519
Image 1470, true label: 0, predicted label: 0, accumulative accuracy: 0.8021753908905507
Image 1471, true label: 0, predicted label: 1, accumulative accuracy: 0.8016304347826086
Image 1472, true label: 0, predicted label: 0, accumulative accuracy: 0.801765105227427
Image 1473, true label: 1, predicted label: 1, accumulative accuracy: 0.8018995929443691
Image 1474, true label: 0, predicted label: 0, accumulative accuracy: 0.8020338983050848
Image 1475, true label: 1, predicted label: 1, accumulative accuracy: 0.8021680216802168
Image 1476, true label: 1, predicted label: 1, accumulative accuracy: 0.8023019634394042
Image 1477, true label: 0, predicted label: 0, accumulative accuracy: 0.8024357239512855
Image 1478, true label: 1, predicted label: 1, accumulative accuracy: 0.8025693035835023
Image 1479, true label: 1, predicted label: 1, accumulative accuracy: 0.8027027027027027
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302458
Image 1480, true label: 1, predicted label: 1, accumulative accuracy: 0.8028359216745442
Image 1481, true label: 0, predicted label: 0, accumulative accuracy: 0.8029689608636977
Image 1482, true label: 0, predicted label: 0, accumulative accuracy: 0.8031018206338503
Image 1483, true label: 0, predicted label: 1, accumulative accuracy: 0.8025606469002695
Image 1484, true label: 1, predicted label: 1, accumulative accuracy: 0.8026936026936027
Image 1485, true label: 0, predicted label: 1, accumulative accuracy: 0.8021534320323015
Image 1486, true label: 0, predicted label: 0, accumulative accuracy: 0.8022864828513786
Image 1487, true label: 0, predicted label: 0, accumulative accuracy: 0.8024193548387096
Image 1488, true label: 0, predicted label: 0, accumulative accuracy: 0.8025520483546004
Image 1489, true label: 1, predicted label: 0, accumulative accuracy: 0.802013422818792
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302488
Image 1490, true label: 1, predicted label: 1, accumulative accuracy: 0.8021462105969148
Image 1491, true label: 0, predicted label: 0, accumulative accuracy: 0.8022788203753352
Image 1492, true label: 0, predicted label: 0, accumulative accuracy: 0.8024112525117214
Image 1493, true label: 0, predicted label: 0, accumulative accuracy: 0.8025435073627845
Image 1494, true label: 1, predicted label: 1, accumulative accuracy: 0.802675585284281
Image 1495, true label: 0, predicted label: 0, accumulative accuracy: 0.8028074866310161
Image 1496, true label: 0, predicted label: 0, accumulative accuracy: 0.802939211756847
Image 1497, true label: 0, predicted label: 0, accumulative accuracy: 0.8030707610146862
Image 1498, true label: 1, predicted label: 0, accumulative accuracy: 0.8025350233488993
Image 1499, true label: 0, predicted label: 0, accumulative accuracy: 0.8026666666666666
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302425
Image 1500, true label: 0, predicted label: 1, accumulative accuracy: 0.8021319120586275
Image 1501, true label: 1, predicted label: 1, accumulative accuracy: 0.8022636484687083
Image 1502, true label: 1, predicted label: 1, accumulative accuracy: 0.8023952095808383
Image 1503, true label: 1, predicted label: 0, accumulative accuracy: 0.8018617021276596
Image 1504, true label: 0, predicted label: 0, accumulative accuracy: 0.8019933554817276
Image 1505, true label: 0, predicted label: 0, accumulative accuracy: 0.8021248339973439
Image 1506, true label: 1, predicted label: 1, accumulative accuracy: 0.8022561380225613
Image 1507, true label: 0, predicted label: 0, accumulative accuracy: 0.8023872679045093
Image 1508, true label: 0, predicted label: 0, accumulative accuracy: 0.802518223989397
Image 1509, true label: 0, predicted label: 1, accumulative accuracy: 0.8019867549668874
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302548
Image 1510, true label: 0, predicted label: 0, accumulative accuracy: 0.8021178027796162
Image 1511, true label: 1, predicted label: 0, accumulative accuracy: 0.8015873015873016
Image 1512, true label: 0, predicted label: 0, accumulative accuracy: 0.8017184401850628
Image 1513, true label: 1, predicted label: 1, accumulative accuracy: 0.8018494055482166
Image 1514, true label: 0, predicted label: 1, accumulative accuracy: 0.8013201320132013
Image 1515, true label: 0, predicted label: 0, accumulative accuracy: 0.8014511873350924
Image 1516, true label: 0, predicted label: 0, accumulative accuracy: 0.8015820698747528
Image 1517, true label: 1, predicted label: 1, accumulative accuracy: 0.8017127799736495
Image 1518, true label: 1, predicted label: 1, accumulative accuracy: 0.8018433179723502
Image 1519, true label: 1, predicted label: 1, accumulative accuracy: 0.8019736842105263
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302538
Image 1520, true label: 0, predicted label: 1, accumulative accuracy: 0.8014464168310322
Image 1521, true label: 1, predicted label: 1, accumulative accuracy: 0.8015768725361366
Image 1522, true label: 0, predicted label: 1, accumulative accuracy: 0.8010505581089954
Image 1523, true label: 1, predicted label: 0, accumulative accuracy: 0.800524934383202
Image 1524, true label: 0, predicted label: 0, accumulative accuracy: 0.800655737704918
Image 1525, true label: 0, predicted label: 0, accumulative accuracy: 0.8007863695937091
Image 1526, true label: 1, predicted label: 0, accumulative accuracy: 0.8002619515389653
Image 1527, true label: 1, predicted label: 1, accumulative accuracy: 0.800392670157068
Image 1528, true label: 1, predicted label: 1, accumulative accuracy: 0.8005232177894048
Image 1529, true label: 1, predicted label: 0, accumulative accuracy: 0.8
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302431
Image 1530, true label: 1, predicted label: 1, accumulative accuracy: 0.8001306335728282
Image 1531, true label: 1, predicted label: 1, accumulative accuracy: 0.8002610966057441
Image 1532, true label: 0, predicted label: 0, accumulative accuracy: 0.8003913894324853
Image 1533, true label: 1, predicted label: 0, accumulative accuracy: 0.7998696219035202
Image 1534, true label: 1, predicted label: 1, accumulative accuracy: 0.8
Image 1535, true label: 1, predicted label: 1, accumulative accuracy: 0.8001302083333334
Image 1536, true label: 1, predicted label: 1, accumulative accuracy: 0.8002602472348731
Image 1537, true label: 0, predicted label: 0, accumulative accuracy: 0.8003901170351105
Image 1538, true label: 1, predicted label: 0, accumulative accuracy: 0.7998700454840806
Image 1539, true label: 0, predicted label: 0, accumulative accuracy: 0.8
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 302392
Image 1540, true label: 1, predicted label: 0, accumulative accuracy: 0.799480856586632
Image 1541, true label: 0, predicted label: 1, accumulative accuracy: 0.7989623865110247
