Image 0, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 1325, true label: 8, predicted label: 8, accumulative accuracy: 0.9864253393665159
Image 1326, true label: 7, predicted label: 7, accumulative accuracy: 0.9864355689525245
Image 1327, true label: 9, predicted label: 9, accumulative accuracy: 0.9864457831325302
Image 1328, true label: 7, predicted label: 7, accumulative accuracy: 0.9864559819413092
Image 1329, true label: 1, predicted label: 1, accumulative accuracy: 0.9864661654135338
Image 1330, true label: 4, predicted label: 4, accumulative accuracy: 0.9864763335837716
Image 1331, true label: 5, predicted label: 5, accumulative accuracy: 0.9864864864864865
Image 1332, true label: 6, predicted label: 6, accumulative accuracy: 0.986496624156039
Image 1333, true label: 0, predicted label: 0, accumulative accuracy: 0.9865067466266867
Image 1334, true label: 5, predicted label: 5, accumulative accuracy: 0.9865168539325843
Image 1335, true label: 2, predicted label: 2, accumulative accuracy: 0.9865269461077845
Image 1336, true label: 2, predicted label: 2, accumulative accuracy: 0.9865370231862378
Image 1337, true label: 2, predicted label: 2, accumulative accuracy: 0.9865470852017937
Image 1338, true label: 1, predicted label: 1, accumulative accuracy: 0.9865571321882002
Image 1339, true label: 5, predicted label: 5, accumulative accuracy: 0.9865671641791045
Image 1340, true label: 5, predicted label: 5, accumulative accuracy: 0.9865771812080537
Image 1341, true label: 2, predicted label: 2, accumulative accuracy: 0.9865871833084948
Image 1342, true label: 4, predicted label: 4, accumulative accuracy: 0.9865971705137752
Image 1343, true label: 9, predicted label: 9, accumulative accuracy: 0.9866071428571429
Image 1344, true label: 6, predicted label: 6, accumulative accuracy: 0.9866171003717472
Image 1345, true label: 2, predicted label: 2, accumulative accuracy: 0.986627043090639
Image 1346, true label: 7, predicted label: 7, accumulative accuracy: 0.9866369710467706
Image 1347, true label: 7, predicted label: 7, accumulative accuracy: 0.9866468842729971
Image 1348, true label: 2, predicted label: 2, accumulative accuracy: 0.9866567828020756
Image 1349, true label: 2, predicted label: 2, accumulative accuracy: 0.9866666666666667
Image 1350, true label: 1, predicted label: 1, accumulative accuracy: 0.9866765358993338
Image 1351, true label: 1, predicted label: 1, accumulative accuracy: 0.9866863905325444
Image 1352, true label: 2, predicted label: 2, accumulative accuracy: 0.9866962305986696
Image 1353, true label: 8, predicted label: 8, accumulative accuracy: 0.9867060561299852
Image 1354, true label: 3, predicted label: 3, accumulative accuracy: 0.9867158671586715
Image 1355, true label: 7, predicted label: 7, accumulative accuracy: 0.9867256637168141
Image 1356, true label: 2, predicted label: 2, accumulative accuracy: 0.9867354458364038
Image 1357, true label: 4, predicted label: 4, accumulative accuracy: 0.9867452135493373
Image 1358, true label: 1, predicted label: 1, accumulative accuracy: 0.9867549668874173
Image 1359, true label: 7, predicted label: 7, accumulative accuracy: 0.986764705882353
Image 1360, true label: 1, predicted label: 1, accumulative accuracy: 0.9867744305657604
Image 1361, true label: 7, predicted label: 7, accumulative accuracy: 0.986784140969163
Image 1362, true label: 6, predicted label: 6, accumulative accuracy: 0.9867938371239912
Image 1363, true label: 7, predicted label: 7, accumulative accuracy: 0.9868035190615836
Image 1364, true label: 8, predicted label: 2, accumulative accuracy: 0.9860805860805861
Image 1365, true label: 2, predicted label: 2, accumulative accuracy: 0.986090775988287
Image 1366, true label: 7, predicted label: 7, accumulative accuracy: 0.986100950987564
Image 1367, true label: 3, predicted label: 3, accumulative accuracy: 0.9861111111111112
Image 1368, true label: 1, predicted label: 1, accumulative accuracy: 0.9861212563915267
Image 1369, true label: 7, predicted label: 7, accumulative accuracy: 0.9861313868613139
Image 1370, true label: 5, predicted label: 5, accumulative accuracy: 0.9861415025528811
Image 1371, true label: 8, predicted label: 8, accumulative accuracy: 0.9861516034985423
Image 1372, true label: 2, predicted label: 2, accumulative accuracy: 0.9861616897305171
Image 1373, true label: 6, predicted label: 6, accumulative accuracy: 0.9861717612809315
Image 1374, true label: 2, predicted label: 2, accumulative accuracy: 0.9861818181818182
Image 1375, true label: 2, predicted label: 2, accumulative accuracy: 0.9861918604651163
Image 1376, true label: 5, predicted label: 5, accumulative accuracy: 0.9862018881626725
Image 1377, true label: 6, predicted label: 6, accumulative accuracy: 0.9862119013062409
Image 1378, true label: 5, predicted label: 5, accumulative accuracy: 0.9862218999274837
Image 1379, true label: 0, predicted label: 0, accumulative accuracy: 0.986231884057971
Image 1380, true label: 9, predicted label: 9, accumulative accuracy: 0.9862418537291817
Image 1381, true label: 2, predicted label: 2, accumulative accuracy: 0.9862518089725036
Image 1382, true label: 4, predicted label: 4, accumulative accuracy: 0.9862617498192335
Image 1383, true label: 3, predicted label: 3, accumulative accuracy: 0.986271676300578
Image 1384, true label: 3, predicted label: 3, accumulative accuracy: 0.9862815884476535
Image 1385, true label: 9, predicted label: 9, accumulative accuracy: 0.9862914862914863
Image 1386, true label: 7, predicted label: 7, accumulative accuracy: 0.9863013698630136
Image 1387, true label: 6, predicted label: 6, accumulative accuracy: 0.9863112391930836
Image 1388, true label: 6, predicted label: 6, accumulative accuracy: 0.986321094312455
Image 1389, true label: 8, predicted label: 8, accumulative accuracy: 0.9863309352517986
Image 1390, true label: 0, predicted label: 0, accumulative accuracy: 0.9863407620416966
Image 1391, true label: 4, predicted label: 4, accumulative accuracy: 0.9863505747126436
Image 1392, true label: 1, predicted label: 1, accumulative accuracy: 0.9863603732950467
Image 1393, true label: 5, predicted label: 3, accumulative accuracy: 0.9856527977044476
Image 1394, true label: 8, predicted label: 8, accumulative accuracy: 0.985663082437276
Image 1395, true label: 2, predicted label: 2, accumulative accuracy: 0.9856733524355301
Image 1396, true label: 9, predicted label: 9, accumulative accuracy: 0.9856836077308518
Image 1397, true label: 1, predicted label: 1, accumulative accuracy: 0.9856938483547926
Image 1398, true label: 8, predicted label: 8, accumulative accuracy: 0.9857040743388135
Image 1399, true label: 0, predicted label: 0, accumulative accuracy: 0.9857142857142858
total cycles (32767 Hz): 5928681 (right shift by 4)
Image 1400, true label: 6, predicted label: 6, accumulative accuracy: 0.9857244825124911
Image 1401, true label: 7, predicted label: 7, accumulative accuracy: 0.985734664764622
Image 1402, true label: 2, predicted label: 2, accumulative accuracy: 0.9857448325017819
Image 1403, true label: 1, predicted label: 1, accumulative accuracy: 0.9857549857549858
Image 1404, true label: 0, predicted label: 0, accumulative accuracy: 0.9857651245551602
Image 1405, true label: 5, predicted label: 5, accumulative accuracy: 0.9857752489331437
Image 1406, true label: 5, predicted label: 5, accumulative accuracy: 0.9857853589196873
Image 1407, true label: 2, predicted label: 2, accumulative accuracy: 0.9857954545454546
Image 1408, true label: 0, predicted label: 0, accumulative accuracy: 0.985805535841022
Image 1409, true label: 2, predicted label: 2, accumulative accuracy: 0.9858156028368794
Image 1410, true label: 2, predicted label: 2, accumulative accuracy: 0.9858256555634302
Image 1411, true label: 0, predicted label: 0, accumulative accuracy: 0.9858356940509915
Image 1412, true label: 2, predicted label: 2, accumulative accuracy: 0.9858457183297947
Image 1413, true label: 4, predicted label: 4, accumulative accuracy: 0.9858557284299858
Image 1414, true label: 9, predicted label: 9, accumulative accuracy: 0.9858657243816255
Image 1415, true label: 8, predicted label: 8, accumulative accuracy: 0.9858757062146892
Image 1416, true label: 0, predicted label: 0, accumulative accuracy: 0.9858856739590685
Image 1417, true label: 9, predicted label: 9, accumulative accuracy: 0.9858956276445698
Image 1418, true label: 9, predicted label: 9, accumulative accuracy: 0.9859055673009162
Image 1419, true label: 4, predicted label: 4, accumulative accuracy: 0.9859154929577465
Image 1420, true label: 6, predicted label: 6, accumulative accuracy: 0.9859254046446164
Image 1421, true label: 5, predicted label: 5, accumulative accuracy: 0.9859353023909986
Image 1422, true label: 4, predicted label: 4, accumulative accuracy: 0.9859451862262825
Image 1423, true label: 9, predicted label: 9, accumulative accuracy: 0.9859550561797753
Image 1424, true label: 1, predicted label: 1, accumulative accuracy: 0.9859649122807017
Image 1425, true label: 8, predicted label: 8, accumulative accuracy: 0.9859747545582047
Image 1426, true label: 3, predicted label: 3, accumulative accuracy: 0.9859845830413455
Image 1427, true label: 4, predicted label: 4, accumulative accuracy: 0.9859943977591037
Image 1428, true label: 9, predicted label: 9, accumulative accuracy: 0.9860041987403779
Image 1429, true label: 9, predicted label: 9, accumulative accuracy: 0.986013986013986
Image 1430, true label: 1, predicted label: 1, accumulative accuracy: 0.9860237596086653
Image 1431, true label: 2, predicted label: 2, accumulative accuracy: 0.9860335195530726
Image 1432, true label: 2, predicted label: 2, accumulative accuracy: 0.9860432658757851
Image 1433, true label: 8, predicted label: 8, accumulative accuracy: 0.9860529986052998
Image 1434, true label: 1, predicted label: 1, accumulative accuracy: 0.9860627177700348
Image 1435, true label: 9, predicted label: 9, accumulative accuracy: 0.9860724233983287
Image 1436, true label: 6, predicted label: 6, accumulative accuracy: 0.9860821155184412
Image 1437, true label: 4, predicted label: 4, accumulative accuracy: 0.9860917941585535
Image 1438, true label: 0, predicted label: 0, accumulative accuracy: 0.9861014593467686
Image 1439, true label: 9, predicted label: 9, accumulative accuracy: 0.9861111111111112
Image 1440, true label: 4, predicted label: 4, accumulative accuracy: 0.9861207494795281
Image 1441, true label: 8, predicted label: 8, accumulative accuracy: 0.986130374479889
Image 1442, true label: 3, predicted label: 3, accumulative accuracy: 0.9861399861399861
Image 1443, true label: 8, predicted label: 8, accumulative accuracy: 0.9861495844875346
Image 1444, true label: 6, predicted label: 6, accumulative accuracy: 0.986159169550173
Image 1445, true label: 0, predicted label: 0, accumulative accuracy: 0.9861687413554634
Image 1446, true label: 2, predicted label: 2, accumulative accuracy: 0.9861782999308915
Image 1447, true label: 5, predicted label: 5, accumulative accuracy: 0.9861878453038674
Image 1448, true label: 1, predicted label: 1, accumulative accuracy: 0.9861973775017253
Image 1449, true label: 9, predicted label: 9, accumulative accuracy: 0.9862068965517241
Image 1450, true label: 6, predicted label: 6, accumulative accuracy: 0.9862164024810476
Image 1451, true label: 2, predicted label: 2, accumulative accuracy: 0.9862258953168044
Image 1452, true label: 9, predicted label: 9, accumulative accuracy: 0.9862353750860289
Image 1453, true label: 4, predicted label: 4, accumulative accuracy: 0.9862448418156808
Image 1454, true label: 0, predicted label: 0, accumulative accuracy: 0.9862542955326461
Image 1455, true label: 9, predicted label: 9, accumulative accuracy: 0.9862637362637363
Image 1456, true label: 6, predicted label: 6, accumulative accuracy: 0.9862731640356898
Image 1457, true label: 0, predicted label: 0, accumulative accuracy: 0.9862825788751715
Image 1458, true label: 6, predicted label: 6, accumulative accuracy: 0.9862919808087731
Image 1459, true label: 2, predicted label: 2, accumulative accuracy: 0.9863013698630136
Image 1460, true label: 5, predicted label: 5, accumulative accuracy: 0.9863107460643394
Image 1461, true label: 4, predicted label: 4, accumulative accuracy: 0.9863201094391245
Image 1462, true label: 2, predicted label: 2, accumulative accuracy: 0.9863294600136705
Image 1463, true label: 3, predicted label: 3, accumulative accuracy: 0.9863387978142076
Image 1464, true label: 8, predicted label: 8, accumulative accuracy: 0.9863481228668942
Image 1465, true label: 4, predicted label: 4, accumulative accuracy: 0.9863574351978172
Image 1466, true label: 5, predicted label: 5, accumulative accuracy: 0.9863667348329925
Image 1467, true label: 5, predicted label: 5, accumulative accuracy: 0.9863760217983651
Image 1468, true label: 0, predicted label: 0, accumulative accuracy: 0.9863852961198094
Image 1469, true label: 3, predicted label: 3, accumulative accuracy: 0.9863945578231292
Image 1470, true label: 8, predicted label: 8, accumulative accuracy: 0.9864038069340585
Image 1471, true label: 5, predicted label: 5, accumulative accuracy: 0.9864130434782609
Image 1472, true label: 3, predicted label: 3, accumulative accuracy: 0.9864222674813307
Image 1473, true label: 5, predicted label: 5, accumulative accuracy: 0.9864314789687924
Image 1474, true label: 8, predicted label: 8, accumulative accuracy: 0.9864406779661017
Image 1475, true label: 6, predicted label: 6, accumulative accuracy: 0.986449864498645
Image 1476, true label: 5, predicted label: 5, accumulative accuracy: 0.98645903859174
Image 1477, true label: 7, predicted label: 7, accumulative accuracy: 0.986468200270636
Image 1478, true label: 6, predicted label: 6, accumulative accuracy: 0.9864773495605138
Image 1479, true label: 3, predicted label: 3, accumulative accuracy: 0.9864864864864865
Image 1480, true label: 3, predicted label: 3, accumulative accuracy: 0.986495611073599
Image 1481, true label: 9, predicted label: 9, accumulative accuracy: 0.9865047233468286
Image 1482, true label: 6, predicted label: 6, accumulative accuracy: 0.9865138233310856
Image 1483, true label: 1, predicted label: 1, accumulative accuracy: 0.9865229110512129
Image 1484, true label: 1, predicted label: 1, accumulative accuracy: 0.9865319865319865
Image 1485, true label: 2, predicted label: 2, accumulative accuracy: 0.9865410497981157
Image 1486, true label: 9, predicted label: 9, accumulative accuracy: 0.9865501008742434
Image 1487, true label: 0, predicted label: 0, accumulative accuracy: 0.9865591397849462
Image 1488, true label: 4, predicted label: 4, accumulative accuracy: 0.9865681665547347
Image 1489, true label: 3, predicted label: 3, accumulative accuracy: 0.9865771812080537
Image 1490, true label: 3, predicted label: 3, accumulative accuracy: 0.9865861837692823
Image 1491, true label: 6, predicted label: 6, accumulative accuracy: 0.9865951742627346
Image 1492, true label: 9, predicted label: 9, accumulative accuracy: 0.9866041527126591
Image 1493, true label: 5, predicted label: 5, accumulative accuracy: 0.9866131191432396
Image 1494, true label: 7, predicted label: 7, accumulative accuracy: 0.9866220735785953
Image 1495, true label: 3, predicted label: 3, accumulative accuracy: 0.9866310160427807
Image 1496, true label: 7, predicted label: 7, accumulative accuracy: 0.9866399465597863
Image 1497, true label: 7, predicted label: 7, accumulative accuracy: 0.986648865153538
Image 1498, true label: 7, predicted label: 7, accumulative accuracy: 0.9866577718478986
Image 1499, true label: 8, predicted label: 8, accumulative accuracy: 0.9866666666666667
total cycles (32767 Hz): 6352184 (right shift by 4)
Image 1500, true label: 7, predicted label: 7, accumulative accuracy: 0.9866755496335776
Image 1501, true label: 9, predicted label: 9, accumulative accuracy: 0.9866844207723036
Image 1502, true label: 8, predicted label: 8, accumulative accuracy: 0.9866932801064537
Image 1503, true label: 3, predicted label: 3, accumulative accuracy: 0.9867021276595744
Image 1504, true label: 0, predicted label: 0, accumulative accuracy: 0.9867109634551495
Image 1505, true label: 7, predicted label: 7, accumulative accuracy: 0.9867197875166003
Image 1506, true label: 2, predicted label: 2, accumulative accuracy: 0.986728599867286
Image 1507, true label: 7, predicted label: 7, accumulative accuracy: 0.986737400530504
Image 1508, true label: 9, predicted label: 9, accumulative accuracy: 0.9867461895294898
Image 1509, true label: 4, predicted label: 4, accumulative accuracy: 0.9867549668874173
Image 1510, true label: 5, predicted label: 5, accumulative accuracy: 0.986763732627399
Image 1511, true label: 4, predicted label: 4, accumulative accuracy: 0.9867724867724867
Image 1512, true label: 9, predicted label: 9, accumulative accuracy: 0.9867812293456708
Image 1513, true label: 3, predicted label: 3, accumulative accuracy: 0.9867899603698811
Image 1514, true label: 2, predicted label: 2, accumulative accuracy: 0.9867986798679867
Image 1515, true label: 1, predicted label: 1, accumulative accuracy: 0.9868073878627969
Image 1516, true label: 4, predicted label: 4, accumulative accuracy: 0.98681608437706
Image 1517, true label: 0, predicted label: 0, accumulative accuracy: 0.9868247694334651
Image 1518, true label: 2, predicted label: 2, accumulative accuracy: 0.9868334430546412
Image 1519, true label: 3, predicted label: 3, accumulative accuracy: 0.9868421052631579
Image 1520, true label: 7, predicted label: 7, accumulative accuracy: 0.9868507560815253
Image 1521, true label: 5, predicted label: 5, accumulative accuracy: 0.9868593955321945
Image 1522, true label: 7, predicted label: 9, accumulative accuracy: 0.9862114248194354
Image 1523, true label: 8, predicted label: 8, accumulative accuracy: 0.9862204724409449
Image 1524, true label: 8, predicted label: 8, accumulative accuracy: 0.9862295081967213
Image 1525, true label: 5, predicted label: 5, accumulative accuracy: 0.9862385321100917
Image 1526, true label: 0, predicted label: 0, accumulative accuracy: 0.9862475442043221
Image 1527, true label: 1, predicted label: 1, accumulative accuracy: 0.9862565445026178
Image 1528, true label: 1, predicted label: 1, accumulative accuracy: 0.9862655330281229
Image 1529, true label: 4, predicted label: 4, accumulative accuracy: 0.9862745098039216
Image 1530, true label: 8, predicted label: 7, accumulative accuracy: 0.9856303069888962
Image 1531, true label: 3, predicted label: 3, accumulative accuracy: 0.9856396866840731
Image 1532, true label: 9, predicted label: 9, accumulative accuracy: 0.9856490541422048
Image 1533, true label: 0, predicted label: 0, accumulative accuracy: 0.9856584093872229
Image 1534, true label: 0, predicted label: 0, accumulative accuracy: 0.9856677524429968
Image 1535, true label: 0, predicted label: 0, accumulative accuracy: 0.9856770833333334
Image 1536, true label: 6, predicted label: 6, accumulative accuracy: 0.9856864020819779
Image 1537, true label: 6, predicted label: 6, accumulative accuracy: 0.9856957087126138
Image 1538, true label: 2, predicted label: 2, accumulative accuracy: 0.9857050032488629
Image 1539, true label: 3, predicted label: 3, accumulative accuracy: 0.9857142857142858
Image 1540, true label: 7, predicted label: 7, accumulative accuracy: 0.9857235561323816
Image 1541, true label: 8, predicted label: 8, accumulative accuracy: 0.9857328145265889
Image 1542, true label: 4, predicted label: 4, accumulative accuracy: 0.9857420609202852
Image 1543, true label: 7, predicted label: 7, accumulative accuracy: 0.9857512953367875
Image 1544, true label: 7, predicted label: 7, accumulative accuracy: 0.9857605177993527
Image 1545, true label: 9, predicted label: 9, accumulative accuracy: 0.9857697283311773
Image 1546, true label: 2, predicted label: 2, accumulative accuracy: 0.9857789269553976
Image 1547, true label: 4, predicted label: 4, accumulative accuracy: 0.9857881136950905
Image 1548, true label: 1, predicted label: 1, accumulative accuracy: 0.9857972885732731
Image 1549, true label: 4, predicted label: 4, accumulative accuracy: 0.9858064516129033
Image 1550, true label: 5, predicted label: 5, accumulative accuracy: 0.9858156028368794
Image 1551, true label: 2, predicted label: 2, accumulative accuracy: 0.9858247422680413
Image 1552, true label: 4, predicted label: 4, accumulative accuracy: 0.9858338699291693
Image 1553, true label: 9, predicted label: 9, accumulative accuracy: 0.9858429858429858
Image 1554, true label: 9, predicted label: 9, accumulative accuracy: 0.9858520900321543
Image 1555, true label: 1, predicted label: 1, accumulative accuracy: 0.9858611825192802
Image 1556, true label: 8, predicted label: 8, accumulative accuracy: 0.9858702633269107
Image 1557, true label: 4, predicted label: 4, accumulative accuracy: 0.9858793324775353
Image 1558, true label: 0, predicted label: 0, accumulative accuracy: 0.9858883899935856
Image 1559, true label: 9, predicted label: 9, accumulative accuracy: 0.985897435897436
Image 1560, true label: 8, predicted label: 8, accumulative accuracy: 0.985906470211403
Image 1561, true label: 4, predicted label: 4, accumulative accuracy: 0.9859154929577465
Image 1562, true label: 8, predicted label: 8, accumulative accuracy: 0.9859245041586693
Image 1563, true label: 7, predicted label: 7, accumulative accuracy: 0.9859335038363172
Image 1564, true label: 7, predicted label: 7, accumulative accuracy: 0.9859424920127795
Image 1565, true label: 0, predicted label: 0, accumulative accuracy: 0.9859514687100894
Image 1566, true label: 7, predicted label: 7, accumulative accuracy: 0.9859604339502234
Image 1567, true label: 8, predicted label: 8, accumulative accuracy: 0.985969387755102
Image 1568, true label: 8, predicted label: 8, accumulative accuracy: 0.9859783301465902
Image 1569, true label: 6, predicted label: 6, accumulative accuracy: 0.9859872611464968
Image 1570, true label: 0, predicted label: 0, accumulative accuracy: 0.9859961807765755
Image 1571, true label: 4, predicted label: 4, accumulative accuracy: 0.9860050890585241
Image 1572, true label: 8, predicted label: 8, accumulative accuracy: 0.986013986013986
Image 1573, true label: 8, predicted label: 8, accumulative accuracy: 0.9860228716645489
Image 1574, true label: 2, predicted label: 2, accumulative accuracy: 0.986031746031746
Image 1575, true label: 4, predicted label: 4, accumulative accuracy: 0.9860406091370558
Image 1576, true label: 7, predicted label: 7, accumulative accuracy: 0.9860494610019024
Image 1577, true label: 6, predicted label: 6, accumulative accuracy: 0.9860583016476553
Image 1578, true label: 6, predicted label: 6, accumulative accuracy: 0.9860671310956302
Image 1579, true label: 6, predicted label: 6, accumulative accuracy: 0.9860759493670886
Image 1580, true label: 4, predicted label: 4, accumulative accuracy: 0.9860847564832385
Image 1581, true label: 7, predicted label: 7, accumulative accuracy: 0.9860935524652339
Image 1582, true label: 1, predicted label: 1, accumulative accuracy: 0.9861023373341756
Image 1583, true label: 8, predicted label: 8, accumulative accuracy: 0.9861111111111112
Image 1584, true label: 8, predicted label: 8, accumulative accuracy: 0.9861198738170347
Image 1585, true label: 2, predicted label: 2, accumulative accuracy: 0.9861286254728878
Image 1586, true label: 3, predicted label: 3, accumulative accuracy: 0.9861373660995589
Image 1587, true label: 6, predicted label: 6, accumulative accuracy: 0.9861460957178841
Image 1588, true label: 3, predicted label: 3, accumulative accuracy: 0.9861548143486469
Image 1589, true label: 0, predicted label: 0, accumulative accuracy: 0.9861635220125786
Image 1590, true label: 0, predicted label: 0, accumulative accuracy: 0.9861722187303583
Image 1591, true label: 3, predicted label: 3, accumulative accuracy: 0.9861809045226131
Image 1592, true label: 7, predicted label: 7, accumulative accuracy: 0.9861895794099184
Image 1593, true label: 6, predicted label: 6, accumulative accuracy: 0.986198243412798
Image 1594, true label: 9, predicted label: 9, accumulative accuracy: 0.9862068965517241
Image 1595, true label: 7, predicted label: 7, accumulative accuracy: 0.9862155388471178
Image 1596, true label: 9, predicted label: 9, accumulative accuracy: 0.9862241703193487
Image 1597, true label: 9, predicted label: 9, accumulative accuracy: 0.986232790988736
Image 1598, true label: 5, predicted label: 5, accumulative accuracy: 0.9862414008755472
Image 1599, true label: 4, predicted label: 4, accumulative accuracy: 0.98625
total cycles (32767 Hz): 6775691 (right shift by 4)
Image 1600, true label: 3, predicted label: 3, accumulative accuracy: 0.9862585883822611
Image 1601, true label: 3, predicted label: 3, accumulative accuracy: 0.9862671660424469
Image 1602, true label: 6, predicted label: 6, accumulative accuracy: 0.9862757330006239
Image 1603, true label: 1, predicted label: 1, accumulative accuracy: 0.986284289276808
Image 1604, true label: 2, predicted label: 2, accumulative accuracy: 0.9862928348909658
Image 1605, true label: 3, predicted label: 3, accumulative accuracy: 0.9863013698630136
Image 1606, true label: 7, predicted label: 7, accumulative accuracy: 0.9863098942128189
Image 1607, true label: 3, predicted label: 3, accumulative accuracy: 0.986318407960199
Image 1608, true label: 3, predicted label: 3, accumulative accuracy: 0.9863269111249223
Image 1609, true label: 2, predicted label: 2, accumulative accuracy: 0.986335403726708
Image 1610, true label: 0, predicted label: 0, accumulative accuracy: 0.9863438857852266
Image 1611, true label: 3, predicted label: 3, accumulative accuracy: 0.9863523573200993
Image 1612, true label: 3, predicted label: 3, accumulative accuracy: 0.986360818350899
Image 1613, true label: 8, predicted label: 8, accumulative accuracy: 0.9863692688971499
Image 1614, true label: 4, predicted label: 4, accumulative accuracy: 0.9863777089783282
Image 1615, true label: 3, predicted label: 3, accumulative accuracy: 0.9863861386138614
Image 1616, true label: 6, predicted label: 6, accumulative accuracy: 0.9863945578231292
Image 1617, true label: 3, predicted label: 3, accumulative accuracy: 0.9864029666254636
Image 1618, true label: 5, predicted label: 5, accumulative accuracy: 0.9864113650401483
Image 1619, true label: 0, predicted label: 0, accumulative accuracy: 0.9864197530864197
Image 1620, true label: 2, predicted label: 2, accumulative accuracy: 0.986428130783467
Image 1621, true label: 0, predicted label: 6, accumulative accuracy: 0.9858199753390875
Image 1622, true label: 9, predicted label: 9, accumulative accuracy: 0.9858287122612446
Image 1623, true label: 0, predicted label: 0, accumulative accuracy: 0.9858374384236454
Image 1624, true label: 7, predicted label: 7, accumulative accuracy: 0.9858461538461538
Image 1625, true label: 4, predicted label: 4, accumulative accuracy: 0.9858548585485855
Image 1626, true label: 6, predicted label: 6, accumulative accuracy: 0.9858635525507068
Image 1627, true label: 9, predicted label: 9, accumulative accuracy: 0.9858722358722358
Image 1628, true label: 3, predicted label: 3, accumulative accuracy: 0.9858809085328423
Image 1629, true label: 5, predicted label: 5, accumulative accuracy: 0.9858895705521472
Image 1630, true label: 1, predicted label: 1, accumulative accuracy: 0.9858982219497241
Image 1631, true label: 9, predicted label: 9, accumulative accuracy: 0.9859068627450981
Image 1632, true label: 6, predicted label: 6, accumulative accuracy: 0.9859154929577465
Image 1633, true label: 1, predicted label: 1, accumulative accuracy: 0.9859241126070991
Image 1634, true label: 4, predicted label: 4, accumulative accuracy: 0.9859327217125382
Image 1635, true label: 5, predicted label: 5, accumulative accuracy: 0.9859413202933985
Image 1636, true label: 4, predicted label: 4, accumulative accuracy: 0.9859499083689677
Image 1637, true label: 5, predicted label: 5, accumulative accuracy: 0.985958485958486
Image 1638, true label: 0, predicted label: 0, accumulative accuracy: 0.9859670530811471
Image 1639, true label: 5, predicted label: 5, accumulative accuracy: 0.9859756097560975
Image 1640, true label: 9, predicted label: 9, accumulative accuracy: 0.9859841560024375
Image 1641, true label: 5, predicted label: 5, accumulative accuracy: 0.9859926918392204
Image 1642, true label: 2, predicted label: 2, accumulative accuracy: 0.9860012172854534
Image 1643, true label: 1, predicted label: 1, accumulative accuracy: 0.9860097323600974
Image 1644, true label: 2, predicted label: 2, accumulative accuracy: 0.9860182370820668
Image 1645, true label: 9, predicted label: 9, accumulative accuracy: 0.9860267314702309
Image 1646, true label: 1, predicted label: 1, accumulative accuracy: 0.9860352155434122
Image 1647, true label: 9, predicted label: 9, accumulative accuracy: 0.9860436893203883
Image 1648, true label: 9, predicted label: 9, accumulative accuracy: 0.9860521528198909
Image 1649, true label: 4, predicted label: 4, accumulative accuracy: 0.9860606060606061
Image 1650, true label: 0, predicted label: 0, accumulative accuracy: 0.9860690490611751
Image 1651, true label: 8, predicted label: 8, accumulative accuracy: 0.9860774818401937
Image 1652, true label: 4, predicted label: 4, accumulative accuracy: 0.9860859044162129
Image 1653, true label: 5, predicted label: 5, accumulative accuracy: 0.9860943168077388
Image 1654, true label: 2, predicted label: 2, accumulative accuracy: 0.9861027190332327
Image 1655, true label: 9, predicted label: 9, accumulative accuracy: 0.9861111111111112
Image 1656, true label: 2, predicted label: 2, accumulative accuracy: 0.9861194930597466
Image 1657, true label: 1, predicted label: 1, accumulative accuracy: 0.9861278648974668
Image 1658, true label: 2, predicted label: 2, accumulative accuracy: 0.9861362266425557
Image 1659, true label: 1, predicted label: 1, accumulative accuracy: 0.986144578313253
Image 1660, true label: 7, predicted label: 7, accumulative accuracy: 0.9861529199277543
Image 1661, true label: 3, predicted label: 3, accumulative accuracy: 0.9861612515042117
Image 1662, true label: 6, predicted label: 6, accumulative accuracy: 0.9861695730607336
Image 1663, true label: 8, predicted label: 8, accumulative accuracy: 0.9861778846153846
Image 1664, true label: 8, predicted label: 8, accumulative accuracy: 0.9861861861861861
Image 1665, true label: 4, predicted label: 4, accumulative accuracy: 0.9861944777911165
Image 1666, true label: 9, predicted label: 9, accumulative accuracy: 0.9862027594481104
Image 1667, true label: 1, predicted label: 1, accumulative accuracy: 0.9862110311750599
Image 1668, true label: 9, predicted label: 9, accumulative accuracy: 0.9862192929898143
Image 1669, true label: 8, predicted label: 8, accumulative accuracy: 0.9862275449101796
Image 1670, true label: 5, predicted label: 5, accumulative accuracy: 0.9862357869539198
Image 1671, true label: 7, predicted label: 7, accumulative accuracy: 0.986244019138756
Image 1672, true label: 5, predicted label: 5, accumulative accuracy: 0.986252241482367
Image 1673, true label: 1, predicted label: 1, accumulative accuracy: 0.9862604540023895
Image 1674, true label: 1, predicted label: 1, accumulative accuracy: 0.986268656716418
Image 1675, true label: 8, predicted label: 8, accumulative accuracy: 0.9862768496420048
Image 1676, true label: 6, predicted label: 6, accumulative accuracy: 0.9862850327966607
Image 1677, true label: 5, predicted label: 5, accumulative accuracy: 0.9862932061978545
Image 1678, true label: 2, predicted label: 2, accumulative accuracy: 0.9863013698630136
Image 1679, true label: 4, predicted label: 4, accumulative accuracy: 0.9863095238095239
Image 1680, true label: 4, predicted label: 4, accumulative accuracy: 0.9863176680547293
Image 1681, true label: 3, predicted label: 7, accumulative accuracy: 0.985731272294887
