Image 0, true label: 7, predicted label: 7, accumulative accuracy: 1.0
Image 370, true label: 7, predicted label: 7, accumulative accuracy: 0.4528301886792453
Image 371, true label: 2, predicted label: 2, accumulative accuracy: 0.4543010752688172
Image 372, true label: 0, predicted label: 0, accumulative accuracy: 0.45576407506702415
Image 373, true label: 8, predicted label: 7, accumulative accuracy: 0.45454545454545453
Image 374, true label: 8, predicted label: 7, accumulative accuracy: 0.4533333333333333
Image 375, true label: 5, predicted label: 2, accumulative accuracy: 0.4521276595744681
Image 376, true label: 4, predicted label: 4, accumulative accuracy: 0.4535809018567639
Image 377, true label: 1, predicted label: 1, accumulative accuracy: 0.455026455026455
Image 378, true label: 1, predicted label: 1, accumulative accuracy: 0.45646437994722955
Image 379, true label: 4, predicted label: 4, accumulative accuracy: 0.45789473684210524
Image 380, true label: 0, predicted label: 2, accumulative accuracy: 0.4566929133858268
Image 381, true label: 3, predicted label: 5, accumulative accuracy: 0.45549738219895286
Image 382, true label: 3, predicted label: 5, accumulative accuracy: 0.45430809399477806
Image 383, true label: 7, predicted label: 7, accumulative accuracy: 0.4557291666666667
Image 384, true label: 6, predicted label: 2, accumulative accuracy: 0.45454545454545453
Image 385, true label: 1, predicted label: 1, accumulative accuracy: 0.45595854922279794
Image 386, true label: 6, predicted label: 4, accumulative accuracy: 0.45478036175710596
Image 387, true label: 2, predicted label: 5, accumulative accuracy: 0.4536082474226804
Image 388, true label: 1, predicted label: 4, accumulative accuracy: 0.4524421593830334
Image 389, true label: 9, predicted label: 7, accumulative accuracy: 0.4512820512820513
Image 390, true label: 2, predicted label: 2, accumulative accuracy: 0.45268542199488493
Image 391, true label: 8, predicted label: 4, accumulative accuracy: 0.45153061224489793
Image 392, true label: 6, predicted label: 2, accumulative accuracy: 0.45038167938931295
Image 393, true label: 1, predicted label: 1, accumulative accuracy: 0.4517766497461929
Image 394, true label: 9, predicted label: 7, accumulative accuracy: 0.4506329113924051
Image 395, true label: 5, predicted label: 2, accumulative accuracy: 0.4494949494949495
Image 396, true label: 2, predicted label: 2, accumulative accuracy: 0.4508816120906801
Image 397, true label: 5, predicted label: 8, accumulative accuracy: 0.44974874371859297
Image 398, true label: 4, predicted label: 4, accumulative accuracy: 0.45112781954887216
Image 399, true label: 4, predicted label: 2, accumulative accuracy: 0.45
total cycles (32767 Hz): 945676 (right shift by 4)
Image 400, true label: 2, predicted label: 2, accumulative accuracy: 0.4513715710723192
Image 401, true label: 8, predicted label: 5, accumulative accuracy: 0.4502487562189055
Image 402, true label: 3, predicted label: 5, accumulative accuracy: 0.4491315136476427
Image 403, true label: 8, predicted label: 7, accumulative accuracy: 0.44801980198019803
Image 404, true label: 2, predicted label: 7, accumulative accuracy: 0.4469135802469136
Image 405, true label: 4, predicted label: 4, accumulative accuracy: 0.4482758620689655
Image 406, true label: 5, predicted label: 2, accumulative accuracy: 0.44717444717444715
Image 407, true label: 0, predicted label: 0, accumulative accuracy: 0.4485294117647059
Image 408, true label: 3, predicted label: 5, accumulative accuracy: 0.4474327628361858
Image 409, true label: 1, predicted label: 1, accumulative accuracy: 0.44878048780487806
Image 410, true label: 7, predicted label: 7, accumulative accuracy: 0.45012165450121655
Image 411, true label: 7, predicted label: 7, accumulative accuracy: 0.45145631067961167
Image 412, true label: 5, predicted label: 5, accumulative accuracy: 0.45278450363196127
Image 413, true label: 7, predicted label: 7, accumulative accuracy: 0.45410628019323673
Image 414, true label: 9, predicted label: 7, accumulative accuracy: 0.4530120481927711
Image 415, true label: 7, predicted label: 7, accumulative accuracy: 0.4543269230769231
Image 416, true label: 1, predicted label: 1, accumulative accuracy: 0.4556354916067146
Image 417, true label: 9, predicted label: 7, accumulative accuracy: 0.45454545454545453
Image 418, true label: 2, predicted label: 4, accumulative accuracy: 0.45346062052505964
Image 419, true label: 1, predicted label: 1, accumulative accuracy: 0.45476190476190476
Image 420, true label: 4, predicted label: 4, accumulative accuracy: 0.45605700712589076
Image 421, true label: 2, predicted label: 2, accumulative accuracy: 0.45734597156398105
Image 422, true label: 9, predicted label: 7, accumulative accuracy: 0.4562647754137116
Image 423, true label: 2, predicted label: 6, accumulative accuracy: 0.455188679245283
Image 424, true label: 0, predicted label: 0, accumulative accuracy: 0.45647058823529413
Image 425, true label: 4, predicted label: 4, accumulative accuracy: 0.45774647887323944
Image 426, true label: 9, predicted label: 7, accumulative accuracy: 0.4566744730679157
Image 427, true label: 1, predicted label: 1, accumulative accuracy: 0.45794392523364486
Image 428, true label: 4, predicted label: 4, accumulative accuracy: 0.4592074592074592
Image 429, true label: 8, predicted label: 7, accumulative accuracy: 0.45813953488372094
Image 430, true label: 1, predicted label: 1, accumulative accuracy: 0.4593967517401392
Image 431, true label: 8, predicted label: 7, accumulative accuracy: 0.4583333333333333
Image 432, true label: 4, predicted label: 4, accumulative accuracy: 0.45958429561200925
Image 433, true label: 5, predicted label: 2, accumulative accuracy: 0.45852534562211983
Image 434, true label: 9, predicted label: 7, accumulative accuracy: 0.4574712643678161
Image 435, true label: 8, predicted label: 7, accumulative accuracy: 0.45642201834862384
Image 436, true label: 8, predicted label: 7, accumulative accuracy: 0.45537757437070936
Image 437, true label: 3, predicted label: 5, accumulative accuracy: 0.454337899543379
Image 438, true label: 7, predicted label: 7, accumulative accuracy: 0.45558086560364464
Image 439, true label: 6, predicted label: 4, accumulative accuracy: 0.45454545454545453
Image 440, true label: 0, predicted label: 0, accumulative accuracy: 0.4557823129251701
Image 441, true label: 0, predicted label: 4, accumulative accuracy: 0.45475113122171945
Image 442, true label: 3, predicted label: 5, accumulative accuracy: 0.45372460496614
Image 443, true label: 0, predicted label: 4, accumulative accuracy: 0.4527027027027027
Image 444, true label: 2, predicted label: 5, accumulative accuracy: 0.451685393258427
Image 445, true label: 6, predicted label: 2, accumulative accuracy: 0.45067264573991034
Image 446, true label: 6, predicted label: 2, accumulative accuracy: 0.44966442953020136
Image 447, true label: 4, predicted label: 4, accumulative accuracy: 0.45089285714285715
Image 448, true label: 9, predicted label: 7, accumulative accuracy: 0.44988864142538976
Image 449, true label: 3, predicted label: 5, accumulative accuracy: 0.4488888888888889
Image 450, true label: 3, predicted label: 2, accumulative accuracy: 0.44789356984478934
Image 451, true label: 3, predicted label: 5, accumulative accuracy: 0.4469026548672566
Image 452, true label: 2, predicted label: 1, accumulative accuracy: 0.445916114790287
Image 453, true label: 3, predicted label: 5, accumulative accuracy: 0.44493392070484583
Image 454, true label: 9, predicted label: 7, accumulative accuracy: 0.44395604395604393
Image 455, true label: 1, predicted label: 4, accumulative accuracy: 0.44298245614035087
Image 456, true label: 2, predicted label: 5, accumulative accuracy: 0.4420131291028446
Image 457, true label: 6, predicted label: 4, accumulative accuracy: 0.4410480349344978
Image 458, true label: 8, predicted label: 7, accumulative accuracy: 0.4400871459694989
Image 459, true label: 0, predicted label: 0, accumulative accuracy: 0.44130434782608696
