Image 0, true label: 0, predicted label: 1, accumulative accuracy: 0.0
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988467
Image 1310, true label: 1, predicted label: 1, accumulative accuracy: 0.8054919908466819
Image 1311, true label: 1, predicted label: 0, accumulative accuracy: 0.8048780487804879
Image 1312, true label: 0, predicted label: 0, accumulative accuracy: 0.805026656511805
Image 1313, true label: 0, predicted label: 1, accumulative accuracy: 0.80441400304414
Image 1314, true label: 0, predicted label: 0, accumulative accuracy: 0.8045627376425856
Image 1315, true label: 0, predicted label: 0, accumulative accuracy: 0.8047112462006079
Image 1316, true label: 1, predicted label: 0, accumulative accuracy: 0.8041002277904328
Image 1317, true label: 0, predicted label: 0, accumulative accuracy: 0.8042488619119879
Image 1318, true label: 0, predicted label: 0, accumulative accuracy: 0.8043972706595905
Image 1319, true label: 1, predicted label: 1, accumulative accuracy: 0.8045454545454546
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988665
Image 1320, true label: 1, predicted label: 0, accumulative accuracy: 0.8039364118092355
Image 1321, true label: 0, predicted label: 1, accumulative accuracy: 0.8033282904689864
Image 1322, true label: 0, predicted label: 0, accumulative accuracy: 0.8034769463340892
Image 1323, true label: 1, predicted label: 1, accumulative accuracy: 0.8036253776435045
Image 1324, true label: 1, predicted label: 1, accumulative accuracy: 0.8037735849056604
Image 1325, true label: 0, predicted label: 0, accumulative accuracy: 0.803921568627451
Image 1326, true label: 1, predicted label: 0, accumulative accuracy: 0.8033157498116051
Image 1327, true label: 0, predicted label: 0, accumulative accuracy: 0.8034638554216867
Image 1328, true label: 0, predicted label: 0, accumulative accuracy: 0.8036117381489842
Image 1329, true label: 1, predicted label: 0, accumulative accuracy: 0.8030075187969925
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988734
Image 1330, true label: 0, predicted label: 0, accumulative accuracy: 0.8031555221637866
Image 1331, true label: 0, predicted label: 0, accumulative accuracy: 0.8033033033033034
Image 1332, true label: 0, predicted label: 0, accumulative accuracy: 0.8034508627156789
Image 1333, true label: 0, predicted label: 0, accumulative accuracy: 0.8035982008995503
Image 1334, true label: 0, predicted label: 0, accumulative accuracy: 0.80374531835206
Image 1335, true label: 1, predicted label: 1, accumulative accuracy: 0.8038922155688623
Image 1336, true label: 0, predicted label: 0, accumulative accuracy: 0.8040388930441287
Image 1337, true label: 1, predicted label: 1, accumulative accuracy: 0.804185351270553
Image 1338, true label: 1, predicted label: 1, accumulative accuracy: 0.8043315907393578
Image 1339, true label: 0, predicted label: 0, accumulative accuracy: 0.8044776119402985
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988649
Image 1340, true label: 1, predicted label: 1, accumulative accuracy: 0.8046234153616704
Image 1341, true label: 0, predicted label: 0, accumulative accuracy: 0.8047690014903129
Image 1342, true label: 1, predicted label: 0, accumulative accuracy: 0.8041697691734921
Image 1343, true label: 1, predicted label: 1, accumulative accuracy: 0.8043154761904762
Image 1344, true label: 0, predicted label: 0, accumulative accuracy: 0.8044609665427509
Image 1345, true label: 0, predicted label: 0, accumulative accuracy: 0.8046062407132244
Image 1346, true label: 1, predicted label: 0, accumulative accuracy: 0.8040089086859689
Image 1347, true label: 1, predicted label: 1, accumulative accuracy: 0.8041543026706232
Image 1348, true label: 1, predicted label: 0, accumulative accuracy: 0.8035581912527798
Image 1349, true label: 0, predicted label: 0, accumulative accuracy: 0.8037037037037037
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988528
Image 1350, true label: 1, predicted label: 1, accumulative accuracy: 0.8038490007401925
Image 1351, true label: 0, predicted label: 0, accumulative accuracy: 0.8039940828402367
Image 1352, true label: 1, predicted label: 1, accumulative accuracy: 0.804138950480414
Image 1353, true label: 1, predicted label: 0, accumulative accuracy: 0.8035450516986706
Image 1354, true label: 1, predicted label: 1, accumulative accuracy: 0.803690036900369
Image 1355, true label: 0, predicted label: 1, accumulative accuracy: 0.8030973451327433
Image 1356, true label: 0, predicted label: 0, accumulative accuracy: 0.8032424465733236
Image 1357, true label: 1, predicted label: 0, accumulative accuracy: 0.8026509572901326
Image 1358, true label: 1, predicted label: 1, accumulative accuracy: 0.8027961736571008
Image 1359, true label: 0, predicted label: 0, accumulative accuracy: 0.8029411764705883
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988649
Image 1360, true label: 1, predicted label: 1, accumulative accuracy: 0.8030859662013226
Image 1361, true label: 0, predicted label: 0, accumulative accuracy: 0.8032305433186491
Image 1362, true label: 1, predicted label: 1, accumulative accuracy: 0.8033749082905356
Image 1363, true label: 0, predicted label: 0, accumulative accuracy: 0.8035190615835777
Image 1364, true label: 1, predicted label: 1, accumulative accuracy: 0.8036630036630037
Image 1365, true label: 1, predicted label: 0, accumulative accuracy: 0.8030746705710102
Image 1366, true label: 1, predicted label: 1, accumulative accuracy: 0.803218727139722
Image 1367, true label: 0, predicted label: 0, accumulative accuracy: 0.8033625730994152
Image 1368, true label: 1, predicted label: 1, accumulative accuracy: 0.8035062089116143
Image 1369, true label: 1, predicted label: 1, accumulative accuracy: 0.8036496350364963
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988630
Image 1370, true label: 0, predicted label: 0, accumulative accuracy: 0.8037928519328957
Image 1371, true label: 1, predicted label: 1, accumulative accuracy: 0.8039358600583091
Image 1372, true label: 1, predicted label: 1, accumulative accuracy: 0.8040786598689003
Image 1373, true label: 1, predicted label: 0, accumulative accuracy: 0.8034934497816594
Image 1374, true label: 0, predicted label: 0, accumulative accuracy: 0.8036363636363636
Image 1375, true label: 1, predicted label: 0, accumulative accuracy: 0.8030523255813954
Image 1376, true label: 0, predicted label: 0, accumulative accuracy: 0.8031953522149601
Image 1377, true label: 0, predicted label: 0, accumulative accuracy: 0.8033381712626996
Image 1378, true label: 0, predicted label: 0, accumulative accuracy: 0.8034807831762146
Image 1379, true label: 1, predicted label: 1, accumulative accuracy: 0.803623188405797
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988605
Image 1380, true label: 0, predicted label: 1, accumulative accuracy: 0.8030412744388125
Image 1381, true label: 0, predicted label: 0, accumulative accuracy: 0.8031837916063675
Image 1382, true label: 0, predicted label: 0, accumulative accuracy: 0.8033261026753434
Image 1383, true label: 0, predicted label: 0, accumulative accuracy: 0.8034682080924855
Image 1384, true label: 0, predicted label: 0, accumulative accuracy: 0.8036101083032491
Image 1385, true label: 0, predicted label: 0, accumulative accuracy: 0.8037518037518038
Image 1386, true label: 0, predicted label: 0, accumulative accuracy: 0.8038932948810382
Image 1387, true label: 1, predicted label: 1, accumulative accuracy: 0.8040345821325648
Image 1388, true label: 0, predicted label: 0, accumulative accuracy: 0.8041756659467243
Image 1389, true label: 0, predicted label: 0, accumulative accuracy: 0.8043165467625899
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988564
Image 1390, true label: 0, predicted label: 0, accumulative accuracy: 0.8044572250179727
Image 1391, true label: 0, predicted label: 0, accumulative accuracy: 0.8045977011494253
Image 1392, true label: 0, predicted label: 0, accumulative accuracy: 0.8047379755922469
Image 1393, true label: 0, predicted label: 0, accumulative accuracy: 0.8048780487804879
Image 1394, true label: 1, predicted label: 1, accumulative accuracy: 0.8050179211469534
Image 1395, true label: 1, predicted label: 1, accumulative accuracy: 0.8051575931232091
Image 1396, true label: 0, predicted label: 0, accumulative accuracy: 0.8052970651395849
Image 1397, true label: 1, predicted label: 1, accumulative accuracy: 0.8054363376251789
Image 1398, true label: 1, predicted label: 1, accumulative accuracy: 0.8055754110078628
Image 1399, true label: 1, predicted label: 0, accumulative accuracy: 0.805
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988625
Image 1400, true label: 0, predicted label: 0, accumulative accuracy: 0.8051391862955032
Image 1401, true label: 1, predicted label: 1, accumulative accuracy: 0.8052781740370899
Image 1402, true label: 1, predicted label: 1, accumulative accuracy: 0.8054169636493229
Image 1403, true label: 1, predicted label: 0, accumulative accuracy: 0.8048433048433048
Image 1404, true label: 0, predicted label: 0, accumulative accuracy: 0.804982206405694
Image 1405, true label: 1, predicted label: 1, accumulative accuracy: 0.8051209103840683
Image 1406, true label: 1, predicted label: 1, accumulative accuracy: 0.8052594171997157
Image 1407, true label: 0, predicted label: 0, accumulative accuracy: 0.8053977272727273
Image 1408, true label: 1, predicted label: 1, accumulative accuracy: 0.8055358410220014
Image 1409, true label: 1, predicted label: 1, accumulative accuracy: 0.8056737588652483
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988526
Image 1410, true label: 0, predicted label: 0, accumulative accuracy: 0.8058114812189936
Image 1411, true label: 1, predicted label: 1, accumulative accuracy: 0.8059490084985835
Image 1412, true label: 1, predicted label: 1, accumulative accuracy: 0.8060863411181882
Image 1413, true label: 1, predicted label: 1, accumulative accuracy: 0.8062234794908062
Image 1414, true label: 0, predicted label: 0, accumulative accuracy: 0.8063604240282686
Image 1415, true label: 0, predicted label: 0, accumulative accuracy: 0.806497175141243
Image 1416, true label: 0, predicted label: 0, accumulative accuracy: 0.8066337332392378
Image 1417, true label: 0, predicted label: 0, accumulative accuracy: 0.8067700987306065
Image 1418, true label: 1, predicted label: 1, accumulative accuracy: 0.806906272022551
Image 1419, true label: 1, predicted label: 1, accumulative accuracy: 0.8070422535211268
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988725
Image 1420, true label: 1, predicted label: 1, accumulative accuracy: 0.8071780436312456
Image 1421, true label: 1, predicted label: 1, accumulative accuracy: 0.8073136427566807
Image 1422, true label: 1, predicted label: 1, accumulative accuracy: 0.8074490513000703
Image 1423, true label: 0, predicted label: 0, accumulative accuracy: 0.8075842696629213
Image 1424, true label: 1, predicted label: 0, accumulative accuracy: 0.8070175438596491
Image 1425, true label: 1, predicted label: 1, accumulative accuracy: 0.8071528751753155
Image 1426, true label: 0, predicted label: 0, accumulative accuracy: 0.8072880168185004
Image 1427, true label: 0, predicted label: 0, accumulative accuracy: 0.8074229691876751
Image 1428, true label: 0, predicted label: 0, accumulative accuracy: 0.8075577326801959
Image 1429, true label: 0, predicted label: 0, accumulative accuracy: 0.8076923076923077
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988729
Image 1430, true label: 1, predicted label: 1, accumulative accuracy: 0.8078266946191475
Image 1431, true label: 1, predicted label: 1, accumulative accuracy: 0.8079608938547486
Image 1432, true label: 1, predicted label: 1, accumulative accuracy: 0.8080949057920447
Image 1433, true label: 1, predicted label: 1, accumulative accuracy: 0.808228730822873
Image 1434, true label: 1, predicted label: 1, accumulative accuracy: 0.8083623693379791
Image 1435, true label: 1, predicted label: 0, accumulative accuracy: 0.807799442896936
Image 1436, true label: 0, predicted label: 0, accumulative accuracy: 0.8079331941544885
Image 1437, true label: 1, predicted label: 1, accumulative accuracy: 0.808066759388039
Image 1438, true label: 1, predicted label: 1, accumulative accuracy: 0.8082001389854065
Image 1439, true label: 0, predicted label: 0, accumulative accuracy: 0.8083333333333333
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988785
Image 1440, true label: 1, predicted label: 1, accumulative accuracy: 0.8084663428174879
Image 1441, true label: 1, predicted label: 1, accumulative accuracy: 0.8085991678224688
Image 1442, true label: 1, predicted label: 1, accumulative accuracy: 0.8087318087318087
Image 1443, true label: 0, predicted label: 0, accumulative accuracy: 0.8088642659279779
Image 1444, true label: 0, predicted label: 0, accumulative accuracy: 0.8089965397923875
Image 1445, true label: 0, predicted label: 0, accumulative accuracy: 0.8091286307053942
Image 1446, true label: 1, predicted label: 1, accumulative accuracy: 0.8092605390463027
Image 1447, true label: 1, predicted label: 0, accumulative accuracy: 0.8087016574585635
Image 1448, true label: 0, predicted label: 0, accumulative accuracy: 0.8088336783988958
Image 1449, true label: 1, predicted label: 0, accumulative accuracy: 0.8082758620689655
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988764
Image 1450, true label: 1, predicted label: 1, accumulative accuracy: 0.808407994486561
Image 1451, true label: 1, predicted label: 1, accumulative accuracy: 0.8085399449035813
Image 1452, true label: 0, predicted label: 0, accumulative accuracy: 0.8086717136958018
Image 1453, true label: 1, predicted label: 1, accumulative accuracy: 0.8088033012379643
Image 1454, true label: 0, predicted label: 0, accumulative accuracy: 0.8089347079037801
Image 1455, true label: 0, predicted label: 0, accumulative accuracy: 0.8090659340659341
Image 1456, true label: 0, predicted label: 0, accumulative accuracy: 0.8091969800960879
Image 1457, true label: 0, predicted label: 0, accumulative accuracy: 0.8093278463648834
Image 1458, true label: 0, predicted label: 0, accumulative accuracy: 0.8094585332419465
Image 1459, true label: 0, predicted label: 0, accumulative accuracy: 0.8095890410958904
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988674
Image 1460, true label: 0, predicted label: 0, accumulative accuracy: 0.809719370294319
Image 1461, true label: 0, predicted label: 0, accumulative accuracy: 0.8098495212038304
Image 1462, true label: 0, predicted label: 0, accumulative accuracy: 0.8099794941900205
Image 1463, true label: 0, predicted label: 0, accumulative accuracy: 0.8101092896174863
Image 1464, true label: 0, predicted label: 0, accumulative accuracy: 0.8102389078498293
Image 1465, true label: 0, predicted label: 0, accumulative accuracy: 0.810368349249659
Image 1466, true label: 1, predicted label: 0, accumulative accuracy: 0.8098159509202454
Image 1467, true label: 1, predicted label: 1, accumulative accuracy: 0.8099455040871935
Image 1468, true label: 0, predicted label: 1, accumulative accuracy: 0.8093941456773315
Image 1469, true label: 0, predicted label: 0, accumulative accuracy: 0.8095238095238095
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988850
Image 1470, true label: 0, predicted label: 0, accumulative accuracy: 0.8096532970768185
Image 1471, true label: 0, predicted label: 1, accumulative accuracy: 0.8091032608695652
Image 1472, true label: 0, predicted label: 0, accumulative accuracy: 0.8092328581126952
Image 1473, true label: 1, predicted label: 1, accumulative accuracy: 0.8093622795115333
Image 1474, true label: 0, predicted label: 0, accumulative accuracy: 0.8094915254237288
Image 1475, true label: 1, predicted label: 1, accumulative accuracy: 0.809620596205962
Image 1476, true label: 1, predicted label: 1, accumulative accuracy: 0.8097494922139472
Image 1477, true label: 0, predicted label: 0, accumulative accuracy: 0.8098782138024357
Image 1478, true label: 1, predicted label: 1, accumulative accuracy: 0.8100067613252198
Image 1479, true label: 1, predicted label: 1, accumulative accuracy: 0.8101351351351351
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988643
Image 1480, true label: 1, predicted label: 1, accumulative accuracy: 0.8102633355840648
Image 1481, true label: 0, predicted label: 0, accumulative accuracy: 0.810391363022942
Image 1482, true label: 0, predicted label: 1, accumulative accuracy: 0.8098449089683075
Image 1483, true label: 0, predicted label: 0, accumulative accuracy: 0.8099730458221024
Image 1484, true label: 1, predicted label: 1, accumulative accuracy: 0.8101010101010101
Image 1485, true label: 0, predicted label: 1, accumulative accuracy: 0.8095558546433378
Image 1486, true label: 0, predicted label: 0, accumulative accuracy: 0.8096839273705447
Image 1487, true label: 0, predicted label: 0, accumulative accuracy: 0.8098118279569892
Image 1488, true label: 0, predicted label: 0, accumulative accuracy: 0.8099395567494964
Image 1489, true label: 1, predicted label: 0, accumulative accuracy: 0.8093959731543624
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988711
Image 1490, true label: 1, predicted label: 1, accumulative accuracy: 0.8095238095238095
Image 1491, true label: 0, predicted label: 0, accumulative accuracy: 0.8096514745308311
Image 1492, true label: 0, predicted label: 0, accumulative accuracy: 0.8097789685197588
Image 1493, true label: 0, predicted label: 0, accumulative accuracy: 0.8099062918340026
Image 1494, true label: 1, predicted label: 1, accumulative accuracy: 0.8100334448160535
Image 1495, true label: 0, predicted label: 0, accumulative accuracy: 0.8101604278074866
Image 1496, true label: 0, predicted label: 0, accumulative accuracy: 0.8102872411489646
Image 1497, true label: 0, predicted label: 0, accumulative accuracy: 0.8104138851802403
Image 1498, true label: 1, predicted label: 1, accumulative accuracy: 0.8105403602401601
Image 1499, true label: 0, predicted label: 0, accumulative accuracy: 0.8106666666666666
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988637
Image 1500, true label: 0, predicted label: 1, accumulative accuracy: 0.810126582278481
Image 1501, true label: 1, predicted label: 1, accumulative accuracy: 0.8102529960053262
Image 1502, true label: 1, predicted label: 1, accumulative accuracy: 0.810379241516966
Image 1503, true label: 1, predicted label: 0, accumulative accuracy: 0.8098404255319149
Image 1504, true label: 0, predicted label: 0, accumulative accuracy: 0.8099667774086379
Image 1505, true label: 0, predicted label: 0, accumulative accuracy: 0.8100929614873837
Image 1506, true label: 1, predicted label: 0, accumulative accuracy: 0.809555408095554
Image 1507, true label: 0, predicted label: 0, accumulative accuracy: 0.8096816976127321
Image 1508, true label: 0, predicted label: 0, accumulative accuracy: 0.8098078197481776
Image 1509, true label: 0, predicted label: 1, accumulative accuracy: 0.8092715231788079
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988797
Image 1510, true label: 0, predicted label: 0, accumulative accuracy: 0.8093977498345467
Image 1511, true label: 1, predicted label: 0, accumulative accuracy: 0.8088624338624338
Image 1512, true label: 0, predicted label: 0, accumulative accuracy: 0.8089887640449438
Image 1513, true label: 1, predicted label: 0, accumulative accuracy: 0.808454425363276
Image 1514, true label: 0, predicted label: 1, accumulative accuracy: 0.807920792079208
Image 1515, true label: 0, predicted label: 0, accumulative accuracy: 0.808047493403694
Image 1516, true label: 0, predicted label: 0, accumulative accuracy: 0.8081740276862228
Image 1517, true label: 1, predicted label: 1, accumulative accuracy: 0.808300395256917
Image 1518, true label: 1, predicted label: 1, accumulative accuracy: 0.8084265964450297
Image 1519, true label: 1, predicted label: 1, accumulative accuracy: 0.8085526315789474
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988806
Image 1520, true label: 0, predicted label: 1, accumulative accuracy: 0.8080210387902695
Image 1521, true label: 1, predicted label: 1, accumulative accuracy: 0.8081471747700394
Image 1522, true label: 0, predicted label: 1, accumulative accuracy: 0.8076165462902167
Image 1523, true label: 1, predicted label: 0, accumulative accuracy: 0.8070866141732284
Image 1524, true label: 0, predicted label: 0, accumulative accuracy: 0.8072131147540984
Image 1525, true label: 0, predicted label: 0, accumulative accuracy: 0.8073394495412844
Image 1526, true label: 1, predicted label: 0, accumulative accuracy: 0.8068107400130976
Image 1527, true label: 1, predicted label: 1, accumulative accuracy: 0.8069371727748691
Image 1528, true label: 1, predicted label: 1, accumulative accuracy: 0.8070634401569653
Image 1529, true label: 1, predicted label: 0, accumulative accuracy: 0.8065359477124183
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988628
Image 1530, true label: 1, predicted label: 1, accumulative accuracy: 0.806662312214239
Image 1531, true label: 1, predicted label: 1, accumulative accuracy: 0.8067885117493473
Image 1532, true label: 0, predicted label: 0, accumulative accuracy: 0.806914546640574
Image 1533, true label: 1, predicted label: 0, accumulative accuracy: 0.8063885267275098
Image 1534, true label: 1, predicted label: 1, accumulative accuracy: 0.8065146579804561
Image 1535, true label: 1, predicted label: 1, accumulative accuracy: 0.806640625
Image 1536, true label: 1, predicted label: 1, accumulative accuracy: 0.8067664281067014
Image 1537, true label: 0, predicted label: 0, accumulative accuracy: 0.8068920676202861
Image 1538, true label: 1, predicted label: 0, accumulative accuracy: 0.806367771280052
Image 1539, true label: 0, predicted label: 0, accumulative accuracy: 0.8064935064935065
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988618
Image 1540, true label: 1, predicted label: 0, accumulative accuracy: 0.8059701492537313
Image 1541, true label: 0, predicted label: 1, accumulative accuracy: 0.8054474708171206
Image 1542, true label: 0, predicted label: 0, accumulative accuracy: 0.8055735580038885
Image 1543, true label: 0, predicted label: 0, accumulative accuracy: 0.805699481865285
Image 1544, true label: 1, predicted label: 1, accumulative accuracy: 0.8058252427184466
Image 1545, true label: 1, predicted label: 0, accumulative accuracy: 0.8053040103492884
Image 1546, true label: 0, predicted label: 0, accumulative accuracy: 0.8054298642533937
Image 1547, true label: 1, predicted label: 1, accumulative accuracy: 0.8055555555555556
Image 1548, true label: 0, predicted label: 0, accumulative accuracy: 0.8056810845706908
Image 1549, true label: 1, predicted label: 1, accumulative accuracy: 0.8058064516129032
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988577
Image 1550, true label: 1, predicted label: 1, accumulative accuracy: 0.8059316569954867
Image 1551, true label: 1, predicted label: 1, accumulative accuracy: 0.8060567010309279
Image 1552, true label: 1, predicted label: 1, accumulative accuracy: 0.8061815840309079
Image 1553, true label: 1, predicted label: 1, accumulative accuracy: 0.8063063063063063
Image 1554, true label: 1, predicted label: 0, accumulative accuracy: 0.8057877813504823
Image 1555, true label: 1, predicted label: 0, accumulative accuracy: 0.8052699228791774
Image 1556, true label: 0, predicted label: 0, accumulative accuracy: 0.8053949903660886
Image 1557, true label: 0, predicted label: 0, accumulative accuracy: 0.8055198973042362
Image 1558, true label: 0, predicted label: 0, accumulative accuracy: 0.8056446440025657
Image 1559, true label: 0, predicted label: 0, accumulative accuracy: 0.8057692307692308
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988624
Image 1560, true label: 0, predicted label: 0, accumulative accuracy: 0.8058936579115952
Image 1561, true label: 0, predicted label: 0, accumulative accuracy: 0.8060179257362355
Image 1562, true label: 1, predicted label: 1, accumulative accuracy: 0.8061420345489443
Image 1563, true label: 0, predicted label: 0, accumulative accuracy: 0.8062659846547314
Image 1564, true label: 1, predicted label: 0, accumulative accuracy: 0.8057507987220447
Image 1565, true label: 0, predicted label: 0, accumulative accuracy: 0.8058748403575989
Image 1566, true label: 1, predicted label: 1, accumulative accuracy: 0.8059987236758137
Image 1567, true label: 0, predicted label: 0, accumulative accuracy: 0.8061224489795918
Image 1568, true label: 1, predicted label: 1, accumulative accuracy: 0.8062460165710643
Image 1569, true label: 1, predicted label: 0, accumulative accuracy: 0.8057324840764332
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988683
Image 1570, true label: 0, predicted label: 0, accumulative accuracy: 0.8058561425843411
Image 1571, true label: 0, predicted label: 0, accumulative accuracy: 0.8059796437659033
Image 1572, true label: 1, predicted label: 1, accumulative accuracy: 0.8061029879211697
Image 1573, true label: 1, predicted label: 1, accumulative accuracy: 0.8062261753494282
Image 1574, true label: 1, predicted label: 1, accumulative accuracy: 0.8063492063492064
Image 1575, true label: 0, predicted label: 0, accumulative accuracy: 0.8064720812182741
Image 1576, true label: 1, predicted label: 0, accumulative accuracy: 0.8059606848446417
Image 1577, true label: 1, predicted label: 1, accumulative accuracy: 0.8060836501901141
Image 1578, true label: 0, predicted label: 0, accumulative accuracy: 0.8062064597846739
Image 1579, true label: 0, predicted label: 0, accumulative accuracy: 0.8063291139240506
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988667
Image 1580, true label: 1, predicted label: 1, accumulative accuracy: 0.8064516129032258
Image 1581, true label: 0, predicted label: 0, accumulative accuracy: 0.8065739570164349
Image 1582, true label: 0, predicted label: 0, accumulative accuracy: 0.8066961465571699
Image 1583, true label: 1, predicted label: 1, accumulative accuracy: 0.8068181818181818
Image 1584, true label: 1, predicted label: 0, accumulative accuracy: 0.8063091482649842
Image 1585, true label: 0, predicted label: 0, accumulative accuracy: 0.8064312736443884
Image 1586, true label: 0, predicted label: 0, accumulative accuracy: 0.8065532451165721
Image 1587, true label: 1, predicted label: 1, accumulative accuracy: 0.8066750629722922
Image 1588, true label: 0, predicted label: 0, accumulative accuracy: 0.8067967275015733
Image 1589, true label: 0, predicted label: 0, accumulative accuracy: 0.8069182389937107
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988620
Image 1590, true label: 0, predicted label: 0, accumulative accuracy: 0.8070395977372722
Image 1591, true label: 1, predicted label: 1, accumulative accuracy: 0.8071608040201005
Image 1592, true label: 0, predicted label: 0, accumulative accuracy: 0.8072818581293157
Image 1593, true label: 0, predicted label: 0, accumulative accuracy: 0.8074027603513174
Image 1594, true label: 0, predicted label: 1, accumulative accuracy: 0.8068965517241379
Image 1595, true label: 1, predicted label: 1, accumulative accuracy: 0.8070175438596491
Image 1596, true label: 1, predicted label: 1, accumulative accuracy: 0.8071383844708829
Image 1597, true label: 0, predicted label: 0, accumulative accuracy: 0.8072590738423029
Image 1598, true label: 0, predicted label: 0, accumulative accuracy: 0.8073796122576611
Image 1599, true label: 1, predicted label: 1, accumulative accuracy: 0.8075
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988693
Image 1600, true label: 1, predicted label: 0, accumulative accuracy: 0.8069956277326671
Image 1601, true label: 0, predicted label: 0, accumulative accuracy: 0.8071161048689138
Image 1602, true label: 1, predicted label: 1, accumulative accuracy: 0.8072364316905801
Image 1603, true label: 1, predicted label: 1, accumulative accuracy: 0.807356608478803
Image 1604, true label: 1, predicted label: 0, accumulative accuracy: 0.8068535825545171
Image 1605, true label: 0, predicted label: 1, accumulative accuracy: 0.8063511830635118
Image 1606, true label: 0, predicted label: 0, accumulative accuracy: 0.806471686372122
Image 1607, true label: 0, predicted label: 0, accumulative accuracy: 0.806592039800995
Image 1608, true label: 0, predicted label: 0, accumulative accuracy: 0.8067122436295836
Image 1609, true label: 0, predicted label: 0, accumulative accuracy: 0.8068322981366459
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988723
Image 1610, true label: 1, predicted label: 0, accumulative accuracy: 0.8063314711359404
Image 1611, true label: 0, predicted label: 0, accumulative accuracy: 0.8064516129032258
Image 1612, true label: 1, predicted label: 1, accumulative accuracy: 0.8065716057036578
Image 1613, true label: 1, predicted label: 1, accumulative accuracy: 0.8066914498141264
Image 1614, true label: 0, predicted label: 0, accumulative accuracy: 0.8068111455108359
Image 1615, true label: 0, predicted label: 1, accumulative accuracy: 0.8063118811881188
Image 1616, true label: 1, predicted label: 1, accumulative accuracy: 0.8064316635745207
Image 1617, true label: 1, predicted label: 0, accumulative accuracy: 0.8059332509270705
Image 1618, true label: 0, predicted label: 0, accumulative accuracy: 0.8060531192093885
Image 1619, true label: 0, predicted label: 0, accumulative accuracy: 0.8061728395061728
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988686
Image 1620, true label: 1, predicted label: 1, accumulative accuracy: 0.8062924120913016
Image 1621, true label: 1, predicted label: 1, accumulative accuracy: 0.8064118372379778
Image 1622, true label: 0, predicted label: 0, accumulative accuracy: 0.8065311152187308
Image 1623, true label: 0, predicted label: 0, accumulative accuracy: 0.8066502463054187
