Image 0, true label: 10, predicted label: 10, accumulative accuracy: 1.0
Image 1341, true label: 5, predicted label: 5, accumulative accuracy: 0.9351713859910581
Image 1342, true label: 5, predicted label: 5, accumulative accuracy: 0.9352196574832464
Image 1343, true label: 5, predicted label: 5, accumulative accuracy: 0.9352678571428571
Image 1344, true label: 5, predicted label: 5, accumulative accuracy: 0.9353159851301115
Image 1345, true label: 5, predicted label: 5, accumulative accuracy: 0.9353640416047548
Image 1346, true label: 5, predicted label: 5, accumulative accuracy: 0.9354120267260579
Image 1347, true label: 5, predicted label: 5, accumulative accuracy: 0.935459940652819
Image 1348, true label: 5, predicted label: 10, accumulative accuracy: 0.9347664936990363
Image 1349, true label: 5, predicted label: 5, accumulative accuracy: 0.9348148148148148
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566961
Image 1350, true label: 5, predicted label: 5, accumulative accuracy: 0.9348630643967432
Image 1351, true label: 5, predicted label: 5, accumulative accuracy: 0.9349112426035503
Image 1352, true label: 5, predicted label: 5, accumulative accuracy: 0.9349593495934959
Image 1353, true label: 5, predicted label: 5, accumulative accuracy: 0.9350073855243722
Image 1354, true label: 5, predicted label: 5, accumulative accuracy: 0.9350553505535055
Image 1355, true label: 5, predicted label: 5, accumulative accuracy: 0.9351032448377581
Image 1356, true label: 5, predicted label: 5, accumulative accuracy: 0.9351510685335298
Image 1357, true label: 5, predicted label: 5, accumulative accuracy: 0.93519882179676
Image 1358, true label: 5, predicted label: 5, accumulative accuracy: 0.9352465047829286
Image 1359, true label: 5, predicted label: 5, accumulative accuracy: 0.9352941176470588
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566982
Image 1360, true label: 5, predicted label: 10, accumulative accuracy: 0.9346069066862601
Image 1361, true label: 5, predicted label: 5, accumulative accuracy: 0.9346549192364171
Image 1362, true label: 5, predicted label: 10, accumulative accuracy: 0.933969185619956
Image 1363, true label: 5, predicted label: 5, accumulative accuracy: 0.9340175953079178
Image 1364, true label: 5, predicted label: 5, accumulative accuracy: 0.9340659340659341
Image 1365, true label: 5, predicted label: 5, accumulative accuracy: 0.9341142020497804
Image 1366, true label: 5, predicted label: 5, accumulative accuracy: 0.9341623994147769
Image 1367, true label: 5, predicted label: 5, accumulative accuracy: 0.9342105263157895
Image 1368, true label: 5, predicted label: 5, accumulative accuracy: 0.9342585829072315
Image 1369, true label: 5, predicted label: 5, accumulative accuracy: 0.9343065693430657
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566990
Image 1370, true label: 5, predicted label: 5, accumulative accuracy: 0.9343544857768052
Image 1371, true label: 5, predicted label: 5, accumulative accuracy: 0.934402332361516
Image 1372, true label: 5, predicted label: 5, accumulative accuracy: 0.9344501092498179
Image 1373, true label: 5, predicted label: 5, accumulative accuracy: 0.9344978165938864
Image 1374, true label: 5, predicted label: 5, accumulative accuracy: 0.9345454545454546
Image 1375, true label: 5, predicted label: 10, accumulative accuracy: 0.9338662790697675
Image 1376, true label: 5, predicted label: 5, accumulative accuracy: 0.9339143064633261
Image 1377, true label: 5, predicted label: 5, accumulative accuracy: 0.9339622641509434
Image 1378, true label: 5, predicted label: 5, accumulative accuracy: 0.934010152284264
Image 1379, true label: 5, predicted label: 5, accumulative accuracy: 0.9340579710144927
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566952
Image 1380, true label: 5, predicted label: 5, accumulative accuracy: 0.9341057204923968
Image 1381, true label: 5, predicted label: 5, accumulative accuracy: 0.9341534008683068
Image 1382, true label: 5, predicted label: 5, accumulative accuracy: 0.9342010122921186
Image 1383, true label: 5, predicted label: 5, accumulative accuracy: 0.9342485549132948
Image 1384, true label: 5, predicted label: 5, accumulative accuracy: 0.9342960288808664
Image 1385, true label: 5, predicted label: 5, accumulative accuracy: 0.9343434343434344
Image 1386, true label: 5, predicted label: 5, accumulative accuracy: 0.9343907714491708
Image 1387, true label: 5, predicted label: 10, accumulative accuracy: 0.9337175792507204
Image 1388, true label: 5, predicted label: 5, accumulative accuracy: 0.9337652987760979
Image 1389, true label: 5, predicted label: 5, accumulative accuracy: 0.9338129496402877
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566955
Image 1390, true label: 5, predicted label: 5, accumulative accuracy: 0.9338605319913731
Image 1391, true label: 5, predicted label: 5, accumulative accuracy: 0.9339080459770115
Image 1392, true label: 5, predicted label: 5, accumulative accuracy: 0.9339554917444365
Image 1393, true label: 5, predicted label: 10, accumulative accuracy: 0.9332855093256814
Image 1394, true label: 5, predicted label: 5, accumulative accuracy: 0.9333333333333333
Image 1395, true label: 5, predicted label: 5, accumulative accuracy: 0.9333810888252149
Image 1396, true label: 5, predicted label: 5, accumulative accuracy: 0.933428775948461
Image 1397, true label: 5, predicted label: 5, accumulative accuracy: 0.9334763948497854
Image 1398, true label: 5, predicted label: 10, accumulative accuracy: 0.9328091493924232
Image 1399, true label: 5, predicted label: 5, accumulative accuracy: 0.9328571428571428
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566908
Image 1400, true label: 5, predicted label: 5, accumulative accuracy: 0.9329050678087081
Image 1401, true label: 10, predicted label: 10, accumulative accuracy: 0.9329529243937232
Image 1402, true label: 10, predicted label: 10, accumulative accuracy: 0.9330007127583749
Image 1403, true label: 10, predicted label: 10, accumulative accuracy: 0.9330484330484331
Image 1404, true label: 10, predicted label: 10, accumulative accuracy: 0.9330960854092527
Image 1405, true label: 10, predicted label: 10, accumulative accuracy: 0.9331436699857752
Image 1406, true label: 10, predicted label: 10, accumulative accuracy: 0.9331911869225302
Image 1407, true label: 10, predicted label: 10, accumulative accuracy: 0.9332386363636364
Image 1408, true label: 10, predicted label: 10, accumulative accuracy: 0.9332860184528035
Image 1409, true label: 10, predicted label: 10, accumulative accuracy: 0.9333333333333333
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566972
Image 1410, true label: 10, predicted label: 10, accumulative accuracy: 0.933380581148122
Image 1411, true label: 10, predicted label: 10, accumulative accuracy: 0.93342776203966
Image 1412, true label: 10, predicted label: 10, accumulative accuracy: 0.9334748761500354
Image 1413, true label: 10, predicted label: 6, accumulative accuracy: 0.9328147100424328
Image 1414, true label: 10, predicted label: 10, accumulative accuracy: 0.9328621908127208
Image 1415, true label: 10, predicted label: 10, accumulative accuracy: 0.932909604519774
Image 1416, true label: 10, predicted label: 10, accumulative accuracy: 0.9329569513055752
Image 1417, true label: 10, predicted label: 6, accumulative accuracy: 0.9322990126939351
Image 1418, true label: 10, predicted label: 10, accumulative accuracy: 0.9323467230443975
Image 1419, true label: 10, predicted label: 10, accumulative accuracy: 0.9323943661971831
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 567019
Image 1420, true label: 10, predicted label: 10, accumulative accuracy: 0.932441942294159
Image 1421, true label: 10, predicted label: 10, accumulative accuracy: 0.9324894514767933
Image 1422, true label: 10, predicted label: 10, accumulative accuracy: 0.932536893886156
Image 1423, true label: 10, predicted label: 10, accumulative accuracy: 0.9325842696629213
Image 1424, true label: 10, predicted label: 10, accumulative accuracy: 0.9326315789473684
Image 1425, true label: 10, predicted label: 10, accumulative accuracy: 0.9326788218793829
Image 1426, true label: 10, predicted label: 10, accumulative accuracy: 0.9327259985984583
Image 1427, true label: 10, predicted label: 10, accumulative accuracy: 0.9327731092436975
Image 1428, true label: 10, predicted label: 10, accumulative accuracy: 0.9328201539538139
Image 1429, true label: 10, predicted label: 10, accumulative accuracy: 0.9328671328671329
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566984
Image 1430, true label: 10, predicted label: 10, accumulative accuracy: 0.9329140461215933
Image 1431, true label: 10, predicted label: 10, accumulative accuracy: 0.9329608938547486
Image 1432, true label: 10, predicted label: 10, accumulative accuracy: 0.9330076762037683
Image 1433, true label: 10, predicted label: 10, accumulative accuracy: 0.9330543933054394
Image 1434, true label: 10, predicted label: 10, accumulative accuracy: 0.9331010452961672
Image 1435, true label: 10, predicted label: 10, accumulative accuracy: 0.9331476323119777
Image 1436, true label: 10, predicted label: 10, accumulative accuracy: 0.9331941544885177
Image 1437, true label: 10, predicted label: 10, accumulative accuracy: 0.933240611961057
Image 1438, true label: 10, predicted label: 10, accumulative accuracy: 0.9332870048644892
Image 1439, true label: 10, predicted label: 10, accumulative accuracy: 0.9333333333333333
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566990
Image 1440, true label: 10, predicted label: 10, accumulative accuracy: 0.9333795975017349
Image 1441, true label: 10, predicted label: 10, accumulative accuracy: 0.9334257975034674
Image 1442, true label: 10, predicted label: 10, accumulative accuracy: 0.9334719334719335
Image 1443, true label: 10, predicted label: 10, accumulative accuracy: 0.9335180055401662
Image 1444, true label: 10, predicted label: 10, accumulative accuracy: 0.9335640138408304
Image 1445, true label: 10, predicted label: 10, accumulative accuracy: 0.9336099585062241
Image 1446, true label: 10, predicted label: 10, accumulative accuracy: 0.9336558396682793
Image 1447, true label: 10, predicted label: 10, accumulative accuracy: 0.9337016574585635
Image 1448, true label: 10, predicted label: 10, accumulative accuracy: 0.9337474120082816
Image 1449, true label: 10, predicted label: 10, accumulative accuracy: 0.9337931034482758
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566987
Image 1450, true label: 10, predicted label: 10, accumulative accuracy: 0.9338387319090282
Image 1451, true label: 10, predicted label: 10, accumulative accuracy: 0.9338842975206612
Image 1452, true label: 10, predicted label: 10, accumulative accuracy: 0.9339298004129387
Image 1453, true label: 10, predicted label: 10, accumulative accuracy: 0.9339752407152683
Image 1454, true label: 10, predicted label: 10, accumulative accuracy: 0.934020618556701
Image 1455, true label: 10, predicted label: 10, accumulative accuracy: 0.9340659340659341
Image 1456, true label: 10, predicted label: 2, accumulative accuracy: 0.9334248455730954
Image 1457, true label: 10, predicted label: 10, accumulative accuracy: 0.9334705075445816
Image 1458, true label: 10, predicted label: 10, accumulative accuracy: 0.9335161069225497
Image 1459, true label: 10, predicted label: 10, accumulative accuracy: 0.9335616438356165
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566979
Image 1460, true label: 10, predicted label: 10, accumulative accuracy: 0.9336071184120466
Image 1461, true label: 10, predicted label: 10, accumulative accuracy: 0.9336525307797537
Image 1462, true label: 10, predicted label: 10, accumulative accuracy: 0.9336978810663021
Image 1463, true label: 10, predicted label: 10, accumulative accuracy: 0.9337431693989071
Image 1464, true label: 10, predicted label: 10, accumulative accuracy: 0.9337883959044369
Image 1465, true label: 10, predicted label: 10, accumulative accuracy: 0.9338335607094134
Image 1466, true label: 10, predicted label: 10, accumulative accuracy: 0.9338786639400136
Image 1467, true label: 10, predicted label: 10, accumulative accuracy: 0.9339237057220708
Image 1468, true label: 10, predicted label: 10, accumulative accuracy: 0.9339686861810755
Image 1469, true label: 10, predicted label: 10, accumulative accuracy: 0.9340136054421768
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 567012
Image 1470, true label: 10, predicted label: 10, accumulative accuracy: 0.9340584636301835
Image 1471, true label: 10, predicted label: 10, accumulative accuracy: 0.9341032608695652
Image 1472, true label: 10, predicted label: 10, accumulative accuracy: 0.9341479972844535
Image 1473, true label: 10, predicted label: 10, accumulative accuracy: 0.9341926729986432
Image 1474, true label: 10, predicted label: 10, accumulative accuracy: 0.9342372881355933
Image 1475, true label: 10, predicted label: 10, accumulative accuracy: 0.9342818428184282
Image 1476, true label: 10, predicted label: 9, accumulative accuracy: 0.933649289099526
Image 1477, true label: 10, predicted label: 10, accumulative accuracy: 0.9336941813261164
Image 1478, true label: 10, predicted label: 10, accumulative accuracy: 0.933739012846518
Image 1479, true label: 10, predicted label: 10, accumulative accuracy: 0.9337837837837838
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 567013
Image 1480, true label: 10, predicted label: 10, accumulative accuracy: 0.9338284942606347
Image 1481, true label: 10, predicted label: 10, accumulative accuracy: 0.9338731443994602
Image 1482, true label: 10, predicted label: 10, accumulative accuracy: 0.9339177343223196
Image 1483, true label: 10, predicted label: 10, accumulative accuracy: 0.9339622641509434
Image 1484, true label: 10, predicted label: 10, accumulative accuracy: 0.934006734006734
Image 1485, true label: 10, predicted label: 10, accumulative accuracy: 0.9340511440107672
Image 1486, true label: 10, predicted label: 10, accumulative accuracy: 0.9340954942837929
Image 1487, true label: 10, predicted label: 10, accumulative accuracy: 0.9341397849462365
Image 1488, true label: 10, predicted label: 10, accumulative accuracy: 0.9341840161182001
Image 1489, true label: 10, predicted label: 10, accumulative accuracy: 0.934228187919463
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566995
Image 1490, true label: 10, predicted label: 10, accumulative accuracy: 0.9342723004694836
Image 1491, true label: 10, predicted label: 10, accumulative accuracy: 0.9343163538873994
Image 1492, true label: 10, predicted label: 10, accumulative accuracy: 0.9343603482920295
Image 1493, true label: 10, predicted label: 10, accumulative accuracy: 0.9344042838018741
Image 1494, true label: 10, predicted label: 10, accumulative accuracy: 0.934448160535117
Image 1495, true label: 10, predicted label: 10, accumulative accuracy: 0.9344919786096256
Image 1496, true label: 10, predicted label: 10, accumulative accuracy: 0.9345357381429525
Image 1497, true label: 10, predicted label: 10, accumulative accuracy: 0.9345794392523364
Image 1498, true label: 10, predicted label: 10, accumulative accuracy: 0.9346230820547031
Image 1499, true label: 10, predicted label: 10, accumulative accuracy: 0.9346666666666666
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 567007
Image 1500, true label: 10, predicted label: 10, accumulative accuracy: 0.9347101932045303
Image 1501, true label: 10, predicted label: 10, accumulative accuracy: 0.9347536617842876
Image 1502, true label: 10, predicted label: 10, accumulative accuracy: 0.9347970725216235
Image 1503, true label: 10, predicted label: 10, accumulative accuracy: 0.9348404255319149
Image 1504, true label: 10, predicted label: 10, accumulative accuracy: 0.9348837209302325
Image 1505, true label: 10, predicted label: 10, accumulative accuracy: 0.9349269588313412
Image 1506, true label: 10, predicted label: 10, accumulative accuracy: 0.9349701393497014
Image 1507, true label: 10, predicted label: 10, accumulative accuracy: 0.9350132625994695
Image 1508, true label: 10, predicted label: 10, accumulative accuracy: 0.9350563286944996
Image 1509, true label: 10, predicted label: 10, accumulative accuracy: 0.9350993377483444
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 567019
Image 1510, true label: 10, predicted label: 10, accumulative accuracy: 0.9351422898742554
Image 1511, true label: 10, predicted label: 10, accumulative accuracy: 0.9351851851851852
Image 1512, true label: 10, predicted label: 10, accumulative accuracy: 0.9352280237937872
Image 1513, true label: 10, predicted label: 10, accumulative accuracy: 0.9352708058124174
Image 1514, true label: 10, predicted label: 10, accumulative accuracy: 0.9353135313531353
Image 1515, true label: 10, predicted label: 10, accumulative accuracy: 0.9353562005277045
Image 1516, true label: 10, predicted label: 10, accumulative accuracy: 0.9353988134475939
Image 1517, true label: 10, predicted label: 10, accumulative accuracy: 0.9354413702239789
Image 1518, true label: 10, predicted label: 10, accumulative accuracy: 0.9354838709677419
Image 1519, true label: 10, predicted label: 10, accumulative accuracy: 0.9355263157894737
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 567001
Image 1520, true label: 10, predicted label: 10, accumulative accuracy: 0.9355687047994741
Image 1521, true label: 10, predicted label: 10, accumulative accuracy: 0.9356110381077529
Image 1522, true label: 10, predicted label: 10, accumulative accuracy: 0.9356533158240316
Image 1523, true label: 10, predicted label: 10, accumulative accuracy: 0.9356955380577427
Image 1524, true label: 10, predicted label: 10, accumulative accuracy: 0.9357377049180328
Image 1525, true label: 10, predicted label: 10, accumulative accuracy: 0.9357798165137615
Image 1526, true label: 10, predicted label: 10, accumulative accuracy: 0.9358218729535036
Image 1527, true label: 10, predicted label: 10, accumulative accuracy: 0.9358638743455497
Image 1528, true label: 10, predicted label: 10, accumulative accuracy: 0.9359058207979072
Image 1529, true label: 10, predicted label: 10, accumulative accuracy: 0.9359477124183007
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566978
Image 1530, true label: 10, predicted label: 10, accumulative accuracy: 0.9359895493141738
Image 1531, true label: 10, predicted label: 10, accumulative accuracy: 0.9360313315926893
Image 1532, true label: 10, predicted label: 10, accumulative accuracy: 0.9360730593607306
Image 1533, true label: 10, predicted label: 10, accumulative accuracy: 0.9361147327249022
Image 1534, true label: 10, predicted label: 10, accumulative accuracy: 0.9361563517915309
Image 1535, true label: 10, predicted label: 10, accumulative accuracy: 0.9361979166666666
Image 1536, true label: 10, predicted label: 10, accumulative accuracy: 0.9362394274560832
Image 1537, true label: 10, predicted label: 5, accumulative accuracy: 0.9356306892067621
Image 1538, true label: 10, predicted label: 10, accumulative accuracy: 0.935672514619883
Image 1539, true label: 10, predicted label: 10, accumulative accuracy: 0.9357142857142857
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566996
Image 1540, true label: 10, predicted label: 10, accumulative accuracy: 0.9357560025957171
Image 1541, true label: 10, predicted label: 10, accumulative accuracy: 0.9357976653696498
Image 1542, true label: 10, predicted label: 10, accumulative accuracy: 0.9358392741412832
Image 1543, true label: 10, predicted label: 10, accumulative accuracy: 0.935880829015544
Image 1544, true label: 10, predicted label: 10, accumulative accuracy: 0.9359223300970874
Image 1545, true label: 10, predicted label: 10, accumulative accuracy: 0.9359637774902976
Image 1546, true label: 10, predicted label: 10, accumulative accuracy: 0.936005171299289
Image 1547, true label: 10, predicted label: 10, accumulative accuracy: 0.936046511627907
Image 1548, true label: 10, predicted label: 10, accumulative accuracy: 0.9360877985797289
Image 1549, true label: 10, predicted label: 10, accumulative accuracy: 0.9361290322580645
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 567011
Image 1550, true label: 10, predicted label: 10, accumulative accuracy: 0.9361702127659575
Image 1551, true label: 10, predicted label: 10, accumulative accuracy: 0.9362113402061856
Image 1552, true label: 10, predicted label: 10, accumulative accuracy: 0.9362524146812621
Image 1553, true label: 10, predicted label: 10, accumulative accuracy: 0.9362934362934363
Image 1554, true label: 10, predicted label: 10, accumulative accuracy: 0.9363344051446946
Image 1555, true label: 10, predicted label: 10, accumulative accuracy: 0.9363753213367609
Image 1556, true label: 10, predicted label: 10, accumulative accuracy: 0.9364161849710982
Image 1557, true label: 10, predicted label: 10, accumulative accuracy: 0.9364569961489089
Image 1558, true label: 10, predicted label: 10, accumulative accuracy: 0.9364977549711353
Image 1559, true label: 10, predicted label: 10, accumulative accuracy: 0.9365384615384615
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566980
Image 1560, true label: 10, predicted label: 10, accumulative accuracy: 0.9365791159513133
Image 1561, true label: 10, predicted label: 10, accumulative accuracy: 0.9366197183098591
Image 1562, true label: 10, predicted label: 10, accumulative accuracy: 0.9366602687140115
Image 1563, true label: 10, predicted label: 10, accumulative accuracy: 0.9367007672634271
Image 1564, true label: 10, predicted label: 10, accumulative accuracy: 0.936741214057508
Image 1565, true label: 10, predicted label: 10, accumulative accuracy: 0.9367816091954023
Image 1566, true label: 10, predicted label: 10, accumulative accuracy: 0.9368219527760051
Image 1567, true label: 10, predicted label: 10, accumulative accuracy: 0.9368622448979592
Image 1568, true label: 10, predicted label: 10, accumulative accuracy: 0.9369024856596558
Image 1569, true label: 10, predicted label: 2, accumulative accuracy: 0.9363057324840764
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566988
Image 1570, true label: 10, predicted label: 10, accumulative accuracy: 0.936346276257161
Image 1571, true label: 10, predicted label: 10, accumulative accuracy: 0.9363867684478372
Image 1572, true label: 10, predicted label: 10, accumulative accuracy: 0.9364272091544819
Image 1573, true label: 10, predicted label: 10, accumulative accuracy: 0.9364675984752223
Image 1574, true label: 10, predicted label: 10, accumulative accuracy: 0.9365079365079365
Image 1575, true label: 10, predicted label: 10, accumulative accuracy: 0.9365482233502538
Image 1576, true label: 10, predicted label: 10, accumulative accuracy: 0.9365884590995561
Image 1577, true label: 10, predicted label: 5, accumulative accuracy: 0.9359949302915083
Image 1578, true label: 10, predicted label: 10, accumulative accuracy: 0.9360354654844838
Image 1579, true label: 10, predicted label: 10, accumulative accuracy: 0.9360759493670886
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566987
Image 1580, true label: 10, predicted label: 10, accumulative accuracy: 0.9361163820366857
Image 1581, true label: 10, predicted label: 10, accumulative accuracy: 0.9361567635903919
Image 1582, true label: 10, predicted label: 10, accumulative accuracy: 0.936197094125079
Image 1583, true label: 10, predicted label: 10, accumulative accuracy: 0.9362373737373737
Image 1584, true label: 10, predicted label: 10, accumulative accuracy: 0.9362776025236593
Image 1585, true label: 10, predicted label: 10, accumulative accuracy: 0.9363177805800756
Image 1586, true label: 10, predicted label: 10, accumulative accuracy: 0.9363579080025205
Image 1587, true label: 10, predicted label: 10, accumulative accuracy: 0.9363979848866498
Image 1588, true label: 10, predicted label: 10, accumulative accuracy: 0.9364380113278792
Image 1589, true label: 10, predicted label: 10, accumulative accuracy: 0.9364779874213837
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566979
Image 1590, true label: 10, predicted label: 10, accumulative accuracy: 0.9365179132620993
Image 1591, true label: 10, predicted label: 10, accumulative accuracy: 0.9365577889447236
Image 1592, true label: 10, predicted label: 10, accumulative accuracy: 0.9365976145637163
Image 1593, true label: 10, predicted label: 10, accumulative accuracy: 0.9366373902132998
Image 1594, true label: 10, predicted label: 10, accumulative accuracy: 0.9366771159874608
Image 1595, true label: 10, predicted label: 10, accumulative accuracy: 0.9367167919799498
Image 1596, true label: 10, predicted label: 10, accumulative accuracy: 0.936756418284283
Image 1597, true label: 10, predicted label: 10, accumulative accuracy: 0.9367959949937422
Image 1598, true label: 10, predicted label: 9, accumulative accuracy: 0.9362101313320825
Image 1599, true label: 10, predicted label: 10, accumulative accuracy: 0.93625
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566992
Image 1600, true label: 10, predicted label: 10, accumulative accuracy: 0.9362898188632105
Image 1601, true label: 10, predicted label: 10, accumulative accuracy: 0.9363295880149812
Image 1602, true label: 10, predicted label: 10, accumulative accuracy: 0.9363693075483468
Image 1603, true label: 10, predicted label: 10, accumulative accuracy: 0.9364089775561097
Image 1604, true label: 10, predicted label: 10, accumulative accuracy: 0.9364485981308411
Image 1605, true label: 10, predicted label: 10, accumulative accuracy: 0.9364881693648817
Image 1606, true label: 10, predicted label: 10, accumulative accuracy: 0.9365276913503423
Image 1607, true label: 10, predicted label: 10, accumulative accuracy: 0.9365671641791045
Image 1608, true label: 10, predicted label: 10, accumulative accuracy: 0.9366065879428216
Image 1609, true label: 10, predicted label: 10, accumulative accuracy: 0.9366459627329192
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 567011
Image 1610, true label: 10, predicted label: 10, accumulative accuracy: 0.9366852886405959
Image 1611, true label: 10, predicted label: 10, accumulative accuracy: 0.9367245657568238
Image 1612, true label: 10, predicted label: 10, accumulative accuracy: 0.9367637941723497
Image 1613, true label: 10, predicted label: 10, accumulative accuracy: 0.9368029739776952
Image 1614, true label: 10, predicted label: 10, accumulative accuracy: 0.9368421052631579
Image 1615, true label: 10, predicted label: 10, accumulative accuracy: 0.9368811881188119
Image 1616, true label: 10, predicted label: 10, accumulative accuracy: 0.9369202226345084
Image 1617, true label: 10, predicted label: 10, accumulative accuracy: 0.9369592088998764
Image 1618, true label: 10, predicted label: 10, accumulative accuracy: 0.9369981470043237
Image 1619, true label: 10, predicted label: 10, accumulative accuracy: 0.937037037037037
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 567026
Image 1620, true label: 10, predicted label: 10, accumulative accuracy: 0.9370758790869833
Image 1621, true label: 10, predicted label: 10, accumulative accuracy: 0.93711467324291
Image 1622, true label: 10, predicted label: 10, accumulative accuracy: 0.9371534195933456
Image 1623, true label: 10, predicted label: 10, accumulative accuracy: 0.937192118226601
Image 1624, true label: 10, predicted label: 10, accumulative accuracy: 0.9372307692307692
Image 1625, true label: 10, predicted label: 10, accumulative accuracy: 0.9372693726937269
Image 1626, true label: 10, predicted label: 10, accumulative accuracy: 0.9373079287031346
Image 1627, true label: 10, predicted label: 10, accumulative accuracy: 0.9373464373464373
Image 1628, true label: 10, predicted label: 10, accumulative accuracy: 0.9373848987108656
Image 1629, true label: 10, predicted label: 10, accumulative accuracy: 0.9374233128834356
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566981
Image 1630, true label: 10, predicted label: 10, accumulative accuracy: 0.9374616799509503
Image 1631, true label: 10, predicted label: 10, accumulative accuracy: 0.9375
Image 1632, true label: 10, predicted label: 10, accumulative accuracy: 0.9375382731169627
Image 1633, true label: 10, predicted label: 10, accumulative accuracy: 0.9375764993880049
Image 1634, true label: 10, predicted label: 10, accumulative accuracy: 0.9376146788990826
Image 1635, true label: 10, predicted label: 10, accumulative accuracy: 0.9376528117359413
Image 1636, true label: 10, predicted label: 10, accumulative accuracy: 0.9376908979841173
Image 1637, true label: 10, predicted label: 10, accumulative accuracy: 0.9377289377289377
Image 1638, true label: 10, predicted label: 10, accumulative accuracy: 0.9377669310555217
Image 1639, true label: 10, predicted label: 10, accumulative accuracy: 0.9378048780487804
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 567002
Image 1640, true label: 10, predicted label: 10, accumulative accuracy: 0.9378427787934186
Image 1641, true label: 10, predicted label: 10, accumulative accuracy: 0.9378806333739342
Image 1642, true label: 10, predicted label: 10, accumulative accuracy: 0.9379184418746196
Image 1643, true label: 10, predicted label: 10, accumulative accuracy: 0.9379562043795621
Image 1644, true label: 10, predicted label: 10, accumulative accuracy: 0.9379939209726443
Image 1645, true label: 10, predicted label: 10, accumulative accuracy: 0.9380315917375456
Image 1646, true label: 10, predicted label: 10, accumulative accuracy: 0.9380692167577414
Image 1647, true label: 10, predicted label: 10, accumulative accuracy: 0.9381067961165048
Image 1648, true label: 10, predicted label: 10, accumulative accuracy: 0.9381443298969072
Image 1649, true label: 10, predicted label: 10, accumulative accuracy: 0.9381818181818182
Running DS_CNN (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 566984
Image 1650, true label: 10, predicted label: 10, accumulative accuracy: 0.9382192610539067
Image 1651, true label: 10, predicted label: 10, accumulative accuracy: 0.9382566585956417
Image 1652, true label: 10, predicted label: 10, accumulative accuracy: 0.9382940108892922
Image 1653, true label: 10, predicted label: 10, accumulative accuracy: 0.9383313180169287
Image 1654, true label: 10, predicted label: 10, accumulative accuracy: 0.938368580060423
