Image 0, true label: 9, predicted label: 9, accumulative accuracy: 1.0
Image 1930, true label: 3, predicted label: 3, accumulative accuracy: 0.9093733816675298
Image 1931, true label: 8, predicted label: 8, accumulative accuracy: 0.9094202898550725
Image 1932, true label: 7, predicted label: 7, accumulative accuracy: 0.9094671495085359
Image 1933, true label: 1, predicted label: 1, accumulative accuracy: 0.9095139607032058
Image 1934, true label: 8, predicted label: 8, accumulative accuracy: 0.9095607235142119
Image 1935, true label: 5, predicted label: 5, accumulative accuracy: 0.9096074380165289
Image 1936, true label: 5, predicted label: 5, accumulative accuracy: 0.9096541042849767
Image 1937, true label: 7, predicted label: 7, accumulative accuracy: 0.9097007223942208
Image 1938, true label: 7, predicted label: 7, accumulative accuracy: 0.9097472924187726
Image 1939, true label: 6, predicted label: 6, accumulative accuracy: 0.9097938144329897
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21337
Image 1940, true label: 6, predicted label: 6, accumulative accuracy: 0.9098402885110768
Image 1941, true label: 2, predicted label: 2, accumulative accuracy: 0.9098867147270855
Image 1942, true label: 9, predicted label: 7, accumulative accuracy: 0.9094184251158003
Image 1943, true label: 6, predicted label: 0, accumulative accuracy: 0.9089506172839507
Image 1944, true label: 6, predicted label: 6, accumulative accuracy: 0.9089974293059125
Image 1945, true label: 0, predicted label: 3, accumulative accuracy: 0.9085303186022611
Image 1946, true label: 5, predicted label: 5, accumulative accuracy: 0.9085772984078069
Image 1947, true label: 5, predicted label: 5, accumulative accuracy: 0.9086242299794661
Image 1948, true label: 0, predicted label: 0, accumulative accuracy: 0.9086711133914828
Image 1949, true label: 2, predicted label: 2, accumulative accuracy: 0.9087179487179488
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21343
Image 1950, true label: 1, predicted label: 1, accumulative accuracy: 0.9087647360328037
Image 1951, true label: 0, predicted label: 0, accumulative accuracy: 0.9088114754098361
Image 1952, true label: 3, predicted label: 3, accumulative accuracy: 0.9088581669226831
Image 1953, true label: 5, predicted label: 7, accumulative accuracy: 0.9083930399181167
Image 1954, true label: 9, predicted label: 9, accumulative accuracy: 0.9084398976982098
Image 1955, true label: 1, predicted label: 1, accumulative accuracy: 0.9084867075664622
Image 1956, true label: 7, predicted label: 7, accumulative accuracy: 0.9085334695963209
Image 1957, true label: 2, predicted label: 2, accumulative accuracy: 0.9085801838610827
Image 1958, true label: 5, predicted label: 5, accumulative accuracy: 0.9086268504338948
Image 1959, true label: 7, predicted label: 7, accumulative accuracy: 0.9086734693877551
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21334
Image 1960, true label: 9, predicted label: 9, accumulative accuracy: 0.9087200407955125
Image 1961, true label: 8, predicted label: 8, accumulative accuracy: 0.9087665647298675
Image 1962, true label: 9, predicted label: 9, accumulative accuracy: 0.9088130412633724
Image 1963, true label: 1, predicted label: 1, accumulative accuracy: 0.9088594704684317
Image 1964, true label: 2, predicted label: 2, accumulative accuracy: 0.9089058524173028
Image 1965, true label: 8, predicted label: 8, accumulative accuracy: 0.9089521871820956
Image 1966, true label: 3, predicted label: 3, accumulative accuracy: 0.9089984748347738
Image 1967, true label: 2, predicted label: 2, accumulative accuracy: 0.9090447154471545
Image 1968, true label: 3, predicted label: 6, accumulative accuracy: 0.9085830370746572
Image 1969, true label: 6, predicted label: 6, accumulative accuracy: 0.9086294416243654
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21332
Image 1970, true label: 0, predicted label: 0, accumulative accuracy: 0.908675799086758
Image 1971, true label: 8, predicted label: 8, accumulative accuracy: 0.9087221095334685
Image 1972, true label: 3, predicted label: 3, accumulative accuracy: 0.9087683730359858
Image 1973, true label: 8, predicted label: 8, accumulative accuracy: 0.9088145896656535
Image 1974, true label: 6, predicted label: 0, accumulative accuracy: 0.9083544303797468
Image 1975, true label: 8, predicted label: 8, accumulative accuracy: 0.9084008097165992
Image 1976, true label: 6, predicted label: 6, accumulative accuracy: 0.9084471421345472
Image 1977, true label: 0, predicted label: 0, accumulative accuracy: 0.9084934277047523
Image 1978, true label: 8, predicted label: 8, accumulative accuracy: 0.9085396664982315
Image 1979, true label: 8, predicted label: 8, accumulative accuracy: 0.9085858585858586
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21342
Image 1980, true label: 8, predicted label: 3, accumulative accuracy: 0.9081272084805654
Image 1981, true label: 2, predicted label: 2, accumulative accuracy: 0.9081735620585267
Image 1982, true label: 9, predicted label: 9, accumulative accuracy: 0.908219868885527
Image 1983, true label: 3, predicted label: 3, accumulative accuracy: 0.9082661290322581
Image 1984, true label: 2, predicted label: 2, accumulative accuracy: 0.9083123425692695
Image 1985, true label: 0, predicted label: 0, accumulative accuracy: 0.9083585095669687
Image 1986, true label: 8, predicted label: 8, accumulative accuracy: 0.9084046300956216
Image 1987, true label: 5, predicted label: 5, accumulative accuracy: 0.9084507042253521
Image 1988, true label: 7, predicted label: 7, accumulative accuracy: 0.9084967320261438
Image 1989, true label: 0, predicted label: 0, accumulative accuracy: 0.9085427135678392
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21338
Image 1990, true label: 1, predicted label: 1, accumulative accuracy: 0.9085886489201407
Image 1991, true label: 1, predicted label: 1, accumulative accuracy: 0.9086345381526104
Image 1992, true label: 1, predicted label: 1, accumulative accuracy: 0.9086803813346713
Image 1993, true label: 9, predicted label: 9, accumulative accuracy: 0.9087261785356068
Image 1994, true label: 5, predicted label: 5, accumulative accuracy: 0.9087719298245615
Image 1995, true label: 1, predicted label: 1, accumulative accuracy: 0.908817635270541
Image 1996, true label: 3, predicted label: 3, accumulative accuracy: 0.9088632949424136
Image 1997, true label: 3, predicted label: 3, accumulative accuracy: 0.908908908908909
Image 1998, true label: 6, predicted label: 4, accumulative accuracy: 0.9084542271135568
Image 1999, true label: 0, predicted label: 0, accumulative accuracy: 0.9085
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21334
Image 2000, true label: 8, predicted label: 8, accumulative accuracy: 0.9085457271364318
Image 2001, true label: 2, predicted label: 4, accumulative accuracy: 0.9080919080919081
Image 2002, true label: 1, predicted label: 1, accumulative accuracy: 0.908137793310035
Image 2003, true label: 3, predicted label: 3, accumulative accuracy: 0.908183632734531
Image 2004, true label: 8, predicted label: 8, accumulative accuracy: 0.9082294264339152
Image 2005, true label: 8, predicted label: 8, accumulative accuracy: 0.9082751744765702
Image 2006, true label: 6, predicted label: 0, accumulative accuracy: 0.9078226208271052
Image 2007, true label: 7, predicted label: 7, accumulative accuracy: 0.9078685258964143
Image 2008, true label: 5, predicted label: 5, accumulative accuracy: 0.9079143852663016
Image 2009, true label: 6, predicted label: 6, accumulative accuracy: 0.9079601990049752
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21331
Image 2010, true label: 6, predicted label: 6, accumulative accuracy: 0.9080059671805072
Image 2011, true label: 7, predicted label: 7, accumulative accuracy: 0.908051689860835
Image 2012, true label: 3, predicted label: 3, accumulative accuracy: 0.9080973671137605
Image 2013, true label: 3, predicted label: 3, accumulative accuracy: 0.9081429990069514
Image 2014, true label: 2, predicted label: 2, accumulative accuracy: 0.9081885856079405
Image 2015, true label: 4, predicted label: 4, accumulative accuracy: 0.908234126984127
Image 2016, true label: 6, predicted label: 6, accumulative accuracy: 0.9082796232027764
Image 2017, true label: 5, predicted label: 5, accumulative accuracy: 0.9083250743310208
Image 2018, true label: 5, predicted label: 5, accumulative accuracy: 0.9083704804358593
Image 2019, true label: 4, predicted label: 4, accumulative accuracy: 0.9084158415841584
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21337
Image 2020, true label: 2, predicted label: 2, accumulative accuracy: 0.9084611578426521
Image 2021, true label: 3, predicted label: 3, accumulative accuracy: 0.9085064292779427
Image 2022, true label: 7, predicted label: 7, accumulative accuracy: 0.9085516559565002
Image 2023, true label: 1, predicted label: 1, accumulative accuracy: 0.9085968379446641
Image 2024, true label: 1, predicted label: 1, accumulative accuracy: 0.908641975308642
Image 2025, true label: 7, predicted label: 7, accumulative accuracy: 0.9086870681145114
Image 2026, true label: 3, predicted label: 3, accumulative accuracy: 0.908732116428219
Image 2027, true label: 8, predicted label: 8, accumulative accuracy: 0.9087771203155819
Image 2028, true label: 7, predicted label: 7, accumulative accuracy: 0.9088220798422868
Image 2029, true label: 2, predicted label: 2, accumulative accuracy: 0.9088669950738916
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21333
Image 2030, true label: 2, predicted label: 2, accumulative accuracy: 0.9089118660758247
Image 2031, true label: 9, predicted label: 9, accumulative accuracy: 0.9089566929133859
Image 2032, true label: 3, predicted label: 3, accumulative accuracy: 0.9090014756517462
Image 2033, true label: 9, predicted label: 9, accumulative accuracy: 0.9090462143559489
Image 2034, true label: 9, predicted label: 9, accumulative accuracy: 0.9090909090909091
Image 2035, true label: 0, predicted label: 0, accumulative accuracy: 0.9091355599214146
Image 2036, true label: 1, predicted label: 1, accumulative accuracy: 0.9091801669121257
Image 2037, true label: 5, predicted label: 7, accumulative accuracy: 0.9087340529931305
Image 2038, true label: 1, predicted label: 1, accumulative accuracy: 0.9087788131436979
Image 2039, true label: 2, predicted label: 2, accumulative accuracy: 0.9088235294117647
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21333
Image 2040, true label: 8, predicted label: 8, accumulative accuracy: 0.9088682018618325
Image 2041, true label: 1, predicted label: 1, accumulative accuracy: 0.9089128305582762
Image 2042, true label: 4, predicted label: 4, accumulative accuracy: 0.908957415565345
Image 2043, true label: 9, predicted label: 9, accumulative accuracy: 0.9090019569471625
Image 2044, true label: 3, predicted label: 3, accumulative accuracy: 0.9090464547677262
Image 2045, true label: 4, predicted label: 4, accumulative accuracy: 0.9090909090909091
Image 2046, true label: 0, predicted label: 0, accumulative accuracy: 0.9091353199804592
Image 2047, true label: 0, predicted label: 0, accumulative accuracy: 0.9091796875
Image 2048, true label: 7, predicted label: 7, accumulative accuracy: 0.9092240117130308
Image 2049, true label: 6, predicted label: 6, accumulative accuracy: 0.9092682926829269
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21340
Image 2050, true label: 9, predicted label: 9, accumulative accuracy: 0.90931253047294
Image 2051, true label: 9, predicted label: 9, accumulative accuracy: 0.9093567251461988
Image 2052, true label: 5, predicted label: 5, accumulative accuracy: 0.9094008767657087
Image 2053, true label: 5, predicted label: 5, accumulative accuracy: 0.9094449853943525
Image 2054, true label: 7, predicted label: 7, accumulative accuracy: 0.9094890510948905
Image 2055, true label: 0, predicted label: 0, accumulative accuracy: 0.9095330739299611
Image 2056, true label: 9, predicted label: 9, accumulative accuracy: 0.9095770539620807
Image 2057, true label: 3, predicted label: 3, accumulative accuracy: 0.9096209912536443
Image 2058, true label: 3, predicted label: 3, accumulative accuracy: 0.9096648858669257
Image 2059, true label: 6, predicted label: 6, accumulative accuracy: 0.9097087378640777
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21336
Image 2060, true label: 9, predicted label: 9, accumulative accuracy: 0.9097525473071325
Image 2061, true label: 8, predicted label: 8, accumulative accuracy: 0.9097963142580019
Image 2062, true label: 4, predicted label: 4, accumulative accuracy: 0.909840038778478
Image 2063, true label: 2, predicted label: 2, accumulative accuracy: 0.9098837209302325
Image 2064, true label: 2, predicted label: 6, accumulative accuracy: 0.9094430992736078
Image 2065, true label: 3, predicted label: 3, accumulative accuracy: 0.909486931268151
Image 2066, true label: 9, predicted label: 9, accumulative accuracy: 0.9095307208514756
Image 2067, true label: 4, predicted label: 2, accumulative accuracy: 0.9090909090909091
Image 2068, true label: 3, predicted label: 3, accumulative accuracy: 0.9091348477525375
Image 2069, true label: 6, predicted label: 6, accumulative accuracy: 0.9091787439613527
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21337
Image 2070, true label: 7, predicted label: 7, accumulative accuracy: 0.9092225977788508
Image 2071, true label: 3, predicted label: 3, accumulative accuracy: 0.9092664092664092
Image 2072, true label: 0, predicted label: 0, accumulative accuracy: 0.9093101784852871
Image 2073, true label: 4, predicted label: 3, accumulative accuracy: 0.9088717454194792
Image 2074, true label: 8, predicted label: 8, accumulative accuracy: 0.9089156626506024
Image 2075, true label: 1, predicted label: 1, accumulative accuracy: 0.9089595375722543
Image 2076, true label: 8, predicted label: 8, accumulative accuracy: 0.9090033702455464
Image 2077, true label: 7, predicted label: 7, accumulative accuracy: 0.9090471607314725
Image 2078, true label: 3, predicted label: 4, accumulative accuracy: 0.9086099086099086
Image 2079, true label: 4, predicted label: 4, accumulative accuracy: 0.9086538461538461
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21338
Image 2080, true label: 5, predicted label: 5, accumulative accuracy: 0.9086977414704469
Image 2081, true label: 2, predicted label: 2, accumulative accuracy: 0.9087415946205571
Image 2082, true label: 2, predicted label: 6, accumulative accuracy: 0.9083053288526164
Image 2083, true label: 9, predicted label: 9, accumulative accuracy: 0.9083493282149712
Image 2084, true label: 1, predicted label: 1, accumulative accuracy: 0.9083932853717026
Image 2085, true label: 9, predicted label: 9, accumulative accuracy: 0.9084372003835091
Image 2086, true label: 4, predicted label: 2, accumulative accuracy: 0.9080019166267369
Image 2087, true label: 9, predicted label: 9, accumulative accuracy: 0.9080459770114943
Image 2088, true label: 1, predicted label: 1, accumulative accuracy: 0.9080899952130206
Image 2089, true label: 6, predicted label: 6, accumulative accuracy: 0.908133971291866
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21331
Image 2090, true label: 2, predicted label: 2, accumulative accuracy: 0.9081779053084649
Image 2091, true label: 8, predicted label: 8, accumulative accuracy: 0.9082217973231358
Image 2092, true label: 8, predicted label: 8, accumulative accuracy: 0.9082656473960822
Image 2093, true label: 7, predicted label: 7, accumulative accuracy: 0.9083094555873925
Image 2094, true label: 7, predicted label: 7, accumulative accuracy: 0.9083532219570406
Image 2095, true label: 7, predicted label: 7, accumulative accuracy: 0.9083969465648855
Image 2096, true label: 7, predicted label: 7, accumulative accuracy: 0.9084406294706724
Image 2097, true label: 2, predicted label: 2, accumulative accuracy: 0.9084842707340324
Image 2098, true label: 6, predicted label: 6, accumulative accuracy: 0.9085278704144831
Image 2099, true label: 0, predicted label: 0, accumulative accuracy: 0.9085714285714286
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21340
Image 2100, true label: 7, predicted label: 7, accumulative accuracy: 0.90861494526416
Image 2101, true label: 5, predicted label: 5, accumulative accuracy: 0.9086584205518554
Image 2102, true label: 8, predicted label: 8, accumulative accuracy: 0.9087018544935807
Image 2103, true label: 5, predicted label: 5, accumulative accuracy: 0.908745247148289
Image 2104, true label: 6, predicted label: 3, accumulative accuracy: 0.9083135391923991
Image 2105, true label: 0, predicted label: 0, accumulative accuracy: 0.9083570750237417
Image 2106, true label: 2, predicted label: 2, accumulative accuracy: 0.9084005695301376
Image 2107, true label: 4, predicted label: 4, accumulative accuracy: 0.9084440227703985
Image 2108, true label: 9, predicted label: 9, accumulative accuracy: 0.9084874348032242
Image 2109, true label: 2, predicted label: 2, accumulative accuracy: 0.9085308056872038
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21332
Image 2110, true label: 6, predicted label: 4, accumulative accuracy: 0.9081004263382283
Image 2111, true label: 1, predicted label: 1, accumulative accuracy: 0.9081439393939394
Image 2112, true label: 1, predicted label: 1, accumulative accuracy: 0.9081874112636062
Image 2113, true label: 9, predicted label: 9, accumulative accuracy: 0.9082308420056765
Image 2114, true label: 3, predicted label: 3, accumulative accuracy: 0.908274231678487
Image 2115, true label: 1, predicted label: 1, accumulative accuracy: 0.9083175803402647
Image 2116, true label: 2, predicted label: 2, accumulative accuracy: 0.9083608880491261
Image 2117, true label: 2, predicted label: 2, accumulative accuracy: 0.9084041548630784
Image 2118, true label: 2, predicted label: 2, accumulative accuracy: 0.9084473808400189
Image 2119, true label: 3, predicted label: 3, accumulative accuracy: 0.9084905660377358
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21344
Image 2120, true label: 7, predicted label: 7, accumulative accuracy: 0.9085337105139085
Image 2121, true label: 5, predicted label: 5, accumulative accuracy: 0.9085768143261075
Image 2122, true label: 7, predicted label: 7, accumulative accuracy: 0.9086198775317946
Image 2123, true label: 4, predicted label: 4, accumulative accuracy: 0.908662900188324
Image 2124, true label: 4, predicted label: 4, accumulative accuracy: 0.9087058823529411
Image 2125, true label: 4, predicted label: 4, accumulative accuracy: 0.9087488240827846
Image 2126, true label: 1, predicted label: 1, accumulative accuracy: 0.9087917254348848
Image 2127, true label: 2, predicted label: 2, accumulative accuracy: 0.9088345864661654
Image 2128, true label: 3, predicted label: 3, accumulative accuracy: 0.9088774072334429
Image 2129, true label: 5, predicted label: 5, accumulative accuracy: 0.9089201877934272
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21334
Image 2130, true label: 4, predicted label: 4, accumulative accuracy: 0.9089629282027217
Image 2131, true label: 2, predicted label: 2, accumulative accuracy: 0.9090056285178236
Image 2132, true label: 9, predicted label: 9, accumulative accuracy: 0.9090482887951242
Image 2133, true label: 1, predicted label: 1, accumulative accuracy: 0.9090909090909091
Image 2134, true label: 5, predicted label: 5, accumulative accuracy: 0.9091334894613583
Image 2135, true label: 9, predicted label: 9, accumulative accuracy: 0.9091760299625468
Image 2136, true label: 3, predicted label: 3, accumulative accuracy: 0.9092185306504446
Image 2137, true label: 6, predicted label: 6, accumulative accuracy: 0.9092609915809168
Image 2138, true label: 6, predicted label: 6, accumulative accuracy: 0.9093034128097242
Image 2139, true label: 4, predicted label: 4, accumulative accuracy: 0.9093457943925234
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21340
Image 2140, true label: 0, predicted label: 0, accumulative accuracy: 0.9093881363848669
Image 2141, true label: 1, predicted label: 1, accumulative accuracy: 0.9094304388422035
Image 2142, true label: 7, predicted label: 7, accumulative accuracy: 0.9094727018198787
Image 2143, true label: 7, predicted label: 7, accumulative accuracy: 0.9095149253731343
Image 2144, true label: 4, predicted label: 8, accumulative accuracy: 0.9090909090909091
Image 2145, true label: 6, predicted label: 6, accumulative accuracy: 0.9091332712022367
Image 2146, true label: 7, predicted label: 7, accumulative accuracy: 0.9091755938518864
Image 2147, true label: 7, predicted label: 7, accumulative accuracy: 0.909217877094972
Image 2148, true label: 3, predicted label: 3, accumulative accuracy: 0.9092601209865053
Image 2149, true label: 0, predicted label: 0, accumulative accuracy: 0.9093023255813953
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21339
Image 2150, true label: 4, predicted label: 4, accumulative accuracy: 0.9093444909344491
Image 2151, true label: 3, predicted label: 3, accumulative accuracy: 0.9093866171003717
Image 2152, true label: 2, predicted label: 2, accumulative accuracy: 0.9094287041337669
Image 2153, true label: 7, predicted label: 7, accumulative accuracy: 0.9094707520891365
Image 2154, true label: 8, predicted label: 8, accumulative accuracy: 0.9095127610208816
Image 2155, true label: 7, predicted label: 7, accumulative accuracy: 0.9095547309833024
Image 2156, true label: 2, predicted label: 2, accumulative accuracy: 0.9095966620305981
Image 2157, true label: 8, predicted label: 8, accumulative accuracy: 0.9096385542168675
Image 2158, true label: 0, predicted label: 0, accumulative accuracy: 0.9096804075961094
Image 2159, true label: 8, predicted label: 8, accumulative accuracy: 0.9097222222222222
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21335
Image 2160, true label: 7, predicted label: 7, accumulative accuracy: 0.9097639981490051
Image 2161, true label: 4, predicted label: 4, accumulative accuracy: 0.9098057354301573
Image 2162, true label: 6, predicted label: 6, accumulative accuracy: 0.9098474341192788
Image 2163, true label: 2, predicted label: 2, accumulative accuracy: 0.9098890942698706
Image 2164, true label: 7, predicted label: 7, accumulative accuracy: 0.9099307159353349
Image 2165, true label: 0, predicted label: 0, accumulative accuracy: 0.909972299168975
Image 2166, true label: 9, predicted label: 9, accumulative accuracy: 0.9100138440239963
Image 2167, true label: 9, predicted label: 9, accumulative accuracy: 0.9100553505535055
Image 2168, true label: 3, predicted label: 3, accumulative accuracy: 0.9100968188105117
Image 2169, true label: 1, predicted label: 1, accumulative accuracy: 0.9101382488479263
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21341
Image 2170, true label: 5, predicted label: 5, accumulative accuracy: 0.9101796407185628
Image 2171, true label: 9, predicted label: 9, accumulative accuracy: 0.9102209944751382
Image 2172, true label: 3, predicted label: 3, accumulative accuracy: 0.9102623101702715
Image 2173, true label: 1, predicted label: 1, accumulative accuracy: 0.9103035878564857
Image 2174, true label: 0, predicted label: 0, accumulative accuracy: 0.9103448275862069
Image 2175, true label: 3, predicted label: 3, accumulative accuracy: 0.9103860294117647
Image 2176, true label: 3, predicted label: 3, accumulative accuracy: 0.9104271933853928
Image 2177, true label: 5, predicted label: 5, accumulative accuracy: 0.9104683195592287
Image 2178, true label: 9, predicted label: 9, accumulative accuracy: 0.9105094079853143
Image 2179, true label: 7, predicted label: 7, accumulative accuracy: 0.9105504587155964
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21332
Image 2180, true label: 9, predicted label: 9, accumulative accuracy: 0.9105914718019257
Image 2181, true label: 8, predicted label: 8, accumulative accuracy: 0.9106324472960586
Image 2182, true label: 3, predicted label: 3, accumulative accuracy: 0.9106733852496565
Image 2183, true label: 5, predicted label: 5, accumulative accuracy: 0.9107142857142857
Image 2184, true label: 9, predicted label: 9, accumulative accuracy: 0.9107551487414187
Image 2185, true label: 3, predicted label: 3, accumulative accuracy: 0.9107959743824336
Image 2186, true label: 7, predicted label: 7, accumulative accuracy: 0.9108367626886146
Image 2187, true label: 9, predicted label: 9, accumulative accuracy: 0.9108775137111518
Image 2188, true label: 3, predicted label: 3, accumulative accuracy: 0.910918227501142
Image 2189, true label: 4, predicted label: 4, accumulative accuracy: 0.910958904109589
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21335
Image 2190, true label: 6, predicted label: 6, accumulative accuracy: 0.910999543587403
Image 2191, true label: 6, predicted label: 6, accumulative accuracy: 0.9110401459854015
Image 2192, true label: 5, predicted label: 5, accumulative accuracy: 0.9110807113543091
Image 2193, true label: 7, predicted label: 7, accumulative accuracy: 0.9111212397447584
Image 2194, true label: 7, predicted label: 7, accumulative accuracy: 0.9111617312072893
Image 2195, true label: 6, predicted label: 2, accumulative accuracy: 0.9107468123861566
Image 2196, true label: 3, predicted label: 4, accumulative accuracy: 0.9103322712790168
Image 2197, true label: 5, predicted label: 5, accumulative accuracy: 0.9103730664240218
Image 2198, true label: 3, predicted label: 3, accumulative accuracy: 0.9104138244656662
Image 2199, true label: 1, predicted label: 1, accumulative accuracy: 0.9104545454545454
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21332
Image 2200, true label: 1, predicted label: 1, accumulative accuracy: 0.9104952294411631
Image 2201, true label: 9, predicted label: 9, accumulative accuracy: 0.9105358764759309
Image 2202, true label: 4, predicted label: 4, accumulative accuracy: 0.9105764866091693
Image 2203, true label: 3, predicted label: 3, accumulative accuracy: 0.9106170598911071
Image 2204, true label: 9, predicted label: 9, accumulative accuracy: 0.910657596371882
Image 2205, true label: 5, predicted label: 5, accumulative accuracy: 0.9106980961015413
Image 2206, true label: 5, predicted label: 5, accumulative accuracy: 0.9107385591300408
Image 2207, true label: 7, predicted label: 7, accumulative accuracy: 0.9107789855072463
Image 2208, true label: 2, predicted label: 2, accumulative accuracy: 0.9108193752829334
Image 2209, true label: 4, predicted label: 4, accumulative accuracy: 0.9108597285067873
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21335
Image 2210, true label: 9, predicted label: 9, accumulative accuracy: 0.9109000452284034
Image 2211, true label: 0, predicted label: 0, accumulative accuracy: 0.9109403254972875
Image 2212, true label: 2, predicted label: 2, accumulative accuracy: 0.9109805693628559
Image 2213, true label: 1, predicted label: 1, accumulative accuracy: 0.9110207768744354
Image 2214, true label: 9, predicted label: 9, accumulative accuracy: 0.9110609480812641
Image 2215, true label: 7, predicted label: 7, accumulative accuracy: 0.9111010830324909
Image 2216, true label: 1, predicted label: 1, accumulative accuracy: 0.9111411817771764
Image 2217, true label: 5, predicted label: 5, accumulative accuracy: 0.9111812443642922
Image 2218, true label: 0, predicted label: 0, accumulative accuracy: 0.911221270842722
Image 2219, true label: 5, predicted label: 5, accumulative accuracy: 0.9112612612612613
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21334
Image 2220, true label: 5, predicted label: 5, accumulative accuracy: 0.9113012156686178
Image 2221, true label: 0, predicted label: 2, accumulative accuracy: 0.9108910891089109
Image 2222, true label: 3, predicted label: 3, accumulative accuracy: 0.9109311740890689
Image 2223, true label: 5, predicted label: 5, accumulative accuracy: 0.9109712230215827
Image 2224, true label: 0, predicted label: 0, accumulative accuracy: 0.9110112359550562
Image 2225, true label: 3, predicted label: 3, accumulative accuracy: 0.9110512129380054
Image 2226, true label: 3, predicted label: 3, accumulative accuracy: 0.9110911540188594
Image 2227, true label: 7, predicted label: 7, accumulative accuracy: 0.9111310592459605
Image 2228, true label: 4, predicted label: 4, accumulative accuracy: 0.9111709286675639
Image 2229, true label: 2, predicted label: 2, accumulative accuracy: 0.9112107623318386
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21350
Image 2230, true label: 6, predicted label: 6, accumulative accuracy: 0.9112505602868669
Image 2231, true label: 8, predicted label: 8, accumulative accuracy: 0.9112903225806451
Image 2232, true label: 5, predicted label: 5, accumulative accuracy: 0.9113300492610837
Image 2233, true label: 9, predicted label: 9, accumulative accuracy: 0.9113697403760072
Image 2234, true label: 2, predicted label: 2, accumulative accuracy: 0.9114093959731544
Image 2235, true label: 1, predicted label: 1, accumulative accuracy: 0.9114490161001789
Image 2236, true label: 0, predicted label: 3, accumulative accuracy: 0.9110415735359857
Image 2237, true label: 5, predicted label: 5, accumulative accuracy: 0.9110813226094727
Image 2238, true label: 5, predicted label: 5, accumulative accuracy: 0.9111210361768647
Image 2239, true label: 8, predicted label: 8, accumulative accuracy: 0.9111607142857143
Running MLPClassifier (dma_lea_opt_adaptive_buffer_mem_acc) total cycles (32767 Hz) (CNT=10): 21342
Image 2240, true label: 5, predicted label: 5, accumulative accuracy: 0.9112003569834896
Image 2241, true label: 3, predicted label: 3, accumulative accuracy: 0.9112399643175736
Image 2242, true label: 7, predicted label: 7, accumulative accuracy: 0.9112795363352653
