Image 0, true label: 0, predicted label: 1, accumulative accuracy: 0.0
Image 695, true label: 0, predicted label: 0, accumulative accuracy: 0.8074712643678161
Image 696, true label: 0, predicted label: 0, accumulative accuracy: 0.8077474892395983
Image 697, true label: 1, predicted label: 1, accumulative accuracy: 0.8080229226361032
Image 698, true label: 0, predicted label: 0, accumulative accuracy: 0.8082975679542204
Image 699, true label: 1, predicted label: 0, accumulative accuracy: 0.8071428571428572
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988208
Image 700, true label: 1, predicted label: 1, accumulative accuracy: 0.8074179743223966
Image 701, true label: 1, predicted label: 0, accumulative accuracy: 0.8062678062678063
Image 702, true label: 0, predicted label: 0, accumulative accuracy: 0.8065433854907539
Image 703, true label: 1, predicted label: 0, accumulative accuracy: 0.8053977272727273
Image 704, true label: 1, predicted label: 1, accumulative accuracy: 0.8056737588652483
Image 705, true label: 1, predicted label: 1, accumulative accuracy: 0.8059490084985835
Image 706, true label: 1, predicted label: 1, accumulative accuracy: 0.8062234794908062
Image 707, true label: 1, predicted label: 0, accumulative accuracy: 0.8050847457627118
Image 708, true label: 1, predicted label: 1, accumulative accuracy: 0.8053596614950634
Image 709, true label: 0, predicted label: 0, accumulative accuracy: 0.8056338028169014
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988204
Image 710, true label: 0, predicted label: 0, accumulative accuracy: 0.8059071729957806
Image 711, true label: 0, predicted label: 0, accumulative accuracy: 0.8061797752808989
Image 712, true label: 1, predicted label: 1, accumulative accuracy: 0.8064516129032258
Image 713, true label: 0, predicted label: 0, accumulative accuracy: 0.8067226890756303
Image 714, true label: 0, predicted label: 0, accumulative accuracy: 0.806993006993007
Image 715, true label: 0, predicted label: 1, accumulative accuracy: 0.8058659217877095
Image 716, true label: 0, predicted label: 0, accumulative accuracy: 0.806136680613668
Image 717, true label: 0, predicted label: 0, accumulative accuracy: 0.8064066852367688
Image 718, true label: 0, predicted label: 0, accumulative accuracy: 0.8066759388038943
Image 719, true label: 0, predicted label: 1, accumulative accuracy: 0.8055555555555556
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988268
Image 720, true label: 1, predicted label: 1, accumulative accuracy: 0.8058252427184466
Image 721, true label: 1, predicted label: 0, accumulative accuracy: 0.8047091412742382
Image 722, true label: 1, predicted label: 1, accumulative accuracy: 0.8049792531120332
Image 723, true label: 0, predicted label: 1, accumulative accuracy: 0.8038674033149171
Image 724, true label: 1, predicted label: 1, accumulative accuracy: 0.8041379310344827
Image 725, true label: 1, predicted label: 1, accumulative accuracy: 0.8044077134986226
Image 726, true label: 0, predicted label: 0, accumulative accuracy: 0.8046767537826685
Image 727, true label: 1, predicted label: 1, accumulative accuracy: 0.804945054945055
Image 728, true label: 0, predicted label: 0, accumulative accuracy: 0.8052126200274349
Image 729, true label: 1, predicted label: 1, accumulative accuracy: 0.8054794520547945
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988165
Image 730, true label: 1, predicted label: 1, accumulative accuracy: 0.8057455540355677
Image 731, true label: 1, predicted label: 1, accumulative accuracy: 0.8060109289617486
Image 732, true label: 0, predicted label: 0, accumulative accuracy: 0.8062755798090041
Image 733, true label: 0, predicted label: 0, accumulative accuracy: 0.8065395095367848
Image 734, true label: 1, predicted label: 1, accumulative accuracy: 0.8068027210884354
Image 735, true label: 1, predicted label: 1, accumulative accuracy: 0.8070652173913043
Image 736, true label: 1, predicted label: 1, accumulative accuracy: 0.8073270013568521
Image 737, true label: 0, predicted label: 0, accumulative accuracy: 0.8075880758807588
Image 738, true label: 1, predicted label: 1, accumulative accuracy: 0.8078484438430311
Image 739, true label: 0, predicted label: 0, accumulative accuracy: 0.8081081081081081
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988257
Image 740, true label: 1, predicted label: 1, accumulative accuracy: 0.8083670715249662
Image 741, true label: 1, predicted label: 1, accumulative accuracy: 0.8086253369272237
Image 742, true label: 0, predicted label: 0, accumulative accuracy: 0.8088829071332436
Image 743, true label: 0, predicted label: 0, accumulative accuracy: 0.8091397849462365
Image 744, true label: 0, predicted label: 1, accumulative accuracy: 0.8080536912751678
Image 745, true label: 0, predicted label: 1, accumulative accuracy: 0.806970509383378
Image 746, true label: 0, predicted label: 0, accumulative accuracy: 0.8072289156626506
Image 747, true label: 0, predicted label: 1, accumulative accuracy: 0.8061497326203209
Image 748, true label: 1, predicted label: 1, accumulative accuracy: 0.8064085447263017
Image 749, true label: 1, predicted label: 1, accumulative accuracy: 0.8066666666666666
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988278
Image 750, true label: 1, predicted label: 0, accumulative accuracy: 0.8055925432756325
Image 751, true label: 1, predicted label: 0, accumulative accuracy: 0.8045212765957447
Image 752, true label: 0, predicted label: 0, accumulative accuracy: 0.8047808764940239
Image 753, true label: 1, predicted label: 1, accumulative accuracy: 0.8050397877984085
Image 754, true label: 1, predicted label: 0, accumulative accuracy: 0.8039735099337748
Image 755, true label: 0, predicted label: 0, accumulative accuracy: 0.8042328042328042
Image 756, true label: 0, predicted label: 1, accumulative accuracy: 0.8031704095112285
Image 757, true label: 1, predicted label: 1, accumulative accuracy: 0.8034300791556728
Image 758, true label: 1, predicted label: 1, accumulative accuracy: 0.8036890645586298
Image 759, true label: 1, predicted label: 0, accumulative accuracy: 0.8026315789473685
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988308
Image 760, true label: 0, predicted label: 0, accumulative accuracy: 0.8028909329829172
Image 761, true label: 1, predicted label: 0, accumulative accuracy: 0.8018372703412073
Image 762, true label: 1, predicted label: 1, accumulative accuracy: 0.8020969855832241
Image 763, true label: 0, predicted label: 1, accumulative accuracy: 0.8010471204188482
Image 764, true label: 0, predicted label: 0, accumulative accuracy: 0.8013071895424837
Image 765, true label: 1, predicted label: 0, accumulative accuracy: 0.8002610966057441
Image 766, true label: 0, predicted label: 0, accumulative accuracy: 0.8005215123859192
Image 767, true label: 0, predicted label: 0, accumulative accuracy: 0.80078125
Image 768, true label: 1, predicted label: 0, accumulative accuracy: 0.7997399219765929
Image 769, true label: 0, predicted label: 0, accumulative accuracy: 0.8
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988207
Image 770, true label: 0, predicted label: 0, accumulative accuracy: 0.8002594033722439
Image 771, true label: 0, predicted label: 0, accumulative accuracy: 0.8005181347150259
Image 772, true label: 0, predicted label: 0, accumulative accuracy: 0.8007761966364813
Image 773, true label: 1, predicted label: 0, accumulative accuracy: 0.7997416020671835
Image 774, true label: 1, predicted label: 0, accumulative accuracy: 0.7987096774193548
Image 775, true label: 0, predicted label: 0, accumulative accuracy: 0.7989690721649485
Image 776, true label: 1, predicted label: 1, accumulative accuracy: 0.7992277992277992
Image 777, true label: 1, predicted label: 1, accumulative accuracy: 0.7994858611825193
Image 778, true label: 0, predicted label: 0, accumulative accuracy: 0.7997432605905006
Image 779, true label: 1, predicted label: 1, accumulative accuracy: 0.8
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988303
Image 780, true label: 1, predicted label: 1, accumulative accuracy: 0.8002560819462228
Image 781, true label: 1, predicted label: 1, accumulative accuracy: 0.8005115089514067
Image 782, true label: 1, predicted label: 1, accumulative accuracy: 0.8007662835249042
Image 783, true label: 1, predicted label: 1, accumulative accuracy: 0.8010204081632653
Image 784, true label: 0, predicted label: 0, accumulative accuracy: 0.8012738853503185
Image 785, true label: 0, predicted label: 0, accumulative accuracy: 0.8015267175572519
Image 786, true label: 0, predicted label: 0, accumulative accuracy: 0.8017789072426937
Image 787, true label: 1, predicted label: 1, accumulative accuracy: 0.8020304568527918
Image 788, true label: 0, predicted label: 0, accumulative accuracy: 0.8022813688212928
Image 789, true label: 0, predicted label: 0, accumulative accuracy: 0.8025316455696202
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988252
Image 790, true label: 1, predicted label: 1, accumulative accuracy: 0.8027812895069533
Image 791, true label: 0, predicted label: 1, accumulative accuracy: 0.8017676767676768
Image 792, true label: 1, predicted label: 0, accumulative accuracy: 0.8007566204287516
Image 793, true label: 0, predicted label: 1, accumulative accuracy: 0.7997481108312342
Image 794, true label: 0, predicted label: 0, accumulative accuracy: 0.8
Image 795, true label: 0, predicted label: 0, accumulative accuracy: 0.800251256281407
Image 796, true label: 0, predicted label: 0, accumulative accuracy: 0.8005018820577164
Image 797, true label: 1, predicted label: 1, accumulative accuracy: 0.8007518796992481
Image 798, true label: 0, predicted label: 0, accumulative accuracy: 0.8010012515644556
Image 799, true label: 1, predicted label: 1, accumulative accuracy: 0.80125
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988207
Image 800, true label: 1, predicted label: 1, accumulative accuracy: 0.8014981273408239
Image 801, true label: 1, predicted label: 1, accumulative accuracy: 0.8017456359102244
Image 802, true label: 0, predicted label: 0, accumulative accuracy: 0.8019925280199253
Image 803, true label: 1, predicted label: 1, accumulative accuracy: 0.8022388059701493
Image 804, true label: 1, predicted label: 1, accumulative accuracy: 0.8024844720496894
Image 805, true label: 1, predicted label: 0, accumulative accuracy: 0.8014888337468983
Image 806, true label: 1, predicted label: 0, accumulative accuracy: 0.8004956629491945
Image 807, true label: 0, predicted label: 0, accumulative accuracy: 0.8007425742574258
Image 808, true label: 0, predicted label: 0, accumulative accuracy: 0.8009888751545118
Image 809, true label: 1, predicted label: 0, accumulative accuracy: 0.8
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988145
Image 810, true label: 0, predicted label: 0, accumulative accuracy: 0.8002466091245376
Image 811, true label: 1, predicted label: 1, accumulative accuracy: 0.8004926108374384
Image 812, true label: 1, predicted label: 0, accumulative accuracy: 0.7995079950799509
Image 813, true label: 0, predicted label: 0, accumulative accuracy: 0.7997542997542998
Image 814, true label: 1, predicted label: 0, accumulative accuracy: 0.7987730061349694
Image 815, true label: 1, predicted label: 0, accumulative accuracy: 0.7977941176470589
Image 816, true label: 0, predicted label: 0, accumulative accuracy: 0.7980416156670747
Image 817, true label: 1, predicted label: 1, accumulative accuracy: 0.7982885085574573
Image 818, true label: 1, predicted label: 1, accumulative accuracy: 0.7985347985347986
Image 819, true label: 1, predicted label: 1, accumulative accuracy: 0.7987804878048781
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988296
Image 820, true label: 0, predicted label: 1, accumulative accuracy: 0.7978075517661388
Image 821, true label: 0, predicted label: 0, accumulative accuracy: 0.7980535279805353
Image 822, true label: 0, predicted label: 0, accumulative accuracy: 0.7982989064398542
Image 823, true label: 1, predicted label: 0, accumulative accuracy: 0.7973300970873787
Image 824, true label: 1, predicted label: 0, accumulative accuracy: 0.7963636363636364
Image 825, true label: 1, predicted label: 0, accumulative accuracy: 0.7953995157384988
Image 826, true label: 0, predicted label: 0, accumulative accuracy: 0.7956469165659008
Image 827, true label: 1, predicted label: 1, accumulative accuracy: 0.7958937198067633
Image 828, true label: 0, predicted label: 0, accumulative accuracy: 0.7961399276236429
Image 829, true label: 0, predicted label: 0, accumulative accuracy: 0.7963855421686747
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988286
Image 830, true label: 0, predicted label: 0, accumulative accuracy: 0.7966305655836342
Image 831, true label: 1, predicted label: 0, accumulative accuracy: 0.7956730769230769
Image 832, true label: 0, predicted label: 0, accumulative accuracy: 0.7959183673469388
Image 833, true label: 1, predicted label: 1, accumulative accuracy: 0.7961630695443646
Image 834, true label: 0, predicted label: 0, accumulative accuracy: 0.7964071856287425
Image 835, true label: 1, predicted label: 1, accumulative accuracy: 0.7966507177033493
Image 836, true label: 0, predicted label: 1, accumulative accuracy: 0.7956989247311828
Image 837, true label: 0, predicted label: 0, accumulative accuracy: 0.7959427207637232
Image 838, true label: 0, predicted label: 0, accumulative accuracy: 0.7961859356376639
Image 839, true label: 0, predicted label: 0, accumulative accuracy: 0.7964285714285714
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988538
Image 840, true label: 0, predicted label: 0, accumulative accuracy: 0.7966706302021404
Image 841, true label: 0, predicted label: 0, accumulative accuracy: 0.7969121140142518
Image 842, true label: 0, predicted label: 0, accumulative accuracy: 0.797153024911032
Image 843, true label: 1, predicted label: 1, accumulative accuracy: 0.79739336492891
Image 844, true label: 0, predicted label: 0, accumulative accuracy: 0.7976331360946746
Image 845, true label: 1, predicted label: 1, accumulative accuracy: 0.7978723404255319
Image 846, true label: 0, predicted label: 1, accumulative accuracy: 0.7969303423848878
Image 847, true label: 1, predicted label: 1, accumulative accuracy: 0.7971698113207547
Image 848, true label: 0, predicted label: 0, accumulative accuracy: 0.7974087161366313
Image 849, true label: 0, predicted label: 1, accumulative accuracy: 0.7964705882352942
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988337
Image 850, true label: 0, predicted label: 1, accumulative accuracy: 0.7955346650998825
Image 851, true label: 0, predicted label: 0, accumulative accuracy: 0.795774647887324
Image 852, true label: 0, predicted label: 0, accumulative accuracy: 0.7960140679953107
Image 853, true label: 0, predicted label: 0, accumulative accuracy: 0.7962529274004684
Image 854, true label: 0, predicted label: 0, accumulative accuracy: 0.7964912280701755
Image 855, true label: 1, predicted label: 1, accumulative accuracy: 0.7967289719626168
Image 856, true label: 1, predicted label: 1, accumulative accuracy: 0.7969661610268378
Image 857, true label: 0, predicted label: 0, accumulative accuracy: 0.7972027972027972
Image 858, true label: 1, predicted label: 1, accumulative accuracy: 0.7974388824214202
Image 859, true label: 0, predicted label: 1, accumulative accuracy: 0.7965116279069767
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988397
Image 860, true label: 0, predicted label: 0, accumulative accuracy: 0.7967479674796748
Image 861, true label: 1, predicted label: 1, accumulative accuracy: 0.796983758700696
Image 862, true label: 0, predicted label: 0, accumulative accuracy: 0.7972190034762456
Image 863, true label: 1, predicted label: 1, accumulative accuracy: 0.7974537037037037
Image 864, true label: 1, predicted label: 1, accumulative accuracy: 0.7976878612716763
Image 865, true label: 1, predicted label: 1, accumulative accuracy: 0.7979214780600462
Image 866, true label: 0, predicted label: 0, accumulative accuracy: 0.798154555940023
Image 867, true label: 0, predicted label: 0, accumulative accuracy: 0.7983870967741935
Image 868, true label: 0, predicted label: 1, accumulative accuracy: 0.7974683544303798
Image 869, true label: 0, predicted label: 1, accumulative accuracy: 0.7965517241379311
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988240
Image 870, true label: 1, predicted label: 1, accumulative accuracy: 0.7967853042479908
Image 871, true label: 0, predicted label: 0, accumulative accuracy: 0.7970183486238532
Image 872, true label: 1, predicted label: 1, accumulative accuracy: 0.7972508591065293
Image 873, true label: 0, predicted label: 0, accumulative accuracy: 0.7974828375286042
Image 874, true label: 0, predicted label: 0, accumulative accuracy: 0.7977142857142857
Image 875, true label: 0, predicted label: 0, accumulative accuracy: 0.797945205479452
Image 876, true label: 1, predicted label: 1, accumulative accuracy: 0.798175598631699
Image 877, true label: 1, predicted label: 1, accumulative accuracy: 0.7984054669703873
Image 878, true label: 0, predicted label: 0, accumulative accuracy: 0.7986348122866894
Image 879, true label: 0, predicted label: 0, accumulative accuracy: 0.7988636363636363
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988299
Image 880, true label: 0, predicted label: 0, accumulative accuracy: 0.7990919409761634
Image 881, true label: 1, predicted label: 1, accumulative accuracy: 0.7993197278911565
Image 882, true label: 1, predicted label: 1, accumulative accuracy: 0.7995469988674971
Image 883, true label: 0, predicted label: 0, accumulative accuracy: 0.7997737556561086
Image 884, true label: 0, predicted label: 0, accumulative accuracy: 0.8
Image 885, true label: 0, predicted label: 0, accumulative accuracy: 0.8002257336343115
Image 886, true label: 1, predicted label: 1, accumulative accuracy: 0.8004509582863585
Image 887, true label: 0, predicted label: 0, accumulative accuracy: 0.8006756756756757
Image 888, true label: 1, predicted label: 0, accumulative accuracy: 0.7997750281214848
Image 889, true label: 0, predicted label: 0, accumulative accuracy: 0.8
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988460
Image 890, true label: 1, predicted label: 1, accumulative accuracy: 0.8002244668911336
Image 891, true label: 1, predicted label: 1, accumulative accuracy: 0.8004484304932735
Image 892, true label: 1, predicted label: 0, accumulative accuracy: 0.799552071668533
Image 893, true label: 1, predicted label: 1, accumulative accuracy: 0.7997762863534675
Image 894, true label: 1, predicted label: 1, accumulative accuracy: 0.8
Image 895, true label: 0, predicted label: 0, accumulative accuracy: 0.8002232142857143
Image 896, true label: 0, predicted label: 0, accumulative accuracy: 0.8004459308807135
Image 897, true label: 0, predicted label: 0, accumulative accuracy: 0.8006681514476615
Image 898, true label: 1, predicted label: 1, accumulative accuracy: 0.8008898776418243
Image 899, true label: 1, predicted label: 1, accumulative accuracy: 0.8011111111111111
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988409
Image 900, true label: 0, predicted label: 0, accumulative accuracy: 0.8013318534961155
Image 901, true label: 0, predicted label: 0, accumulative accuracy: 0.8015521064301552
Image 902, true label: 0, predicted label: 0, accumulative accuracy: 0.8017718715393134
Image 903, true label: 0, predicted label: 0, accumulative accuracy: 0.8019911504424779
Image 904, true label: 1, predicted label: 1, accumulative accuracy: 0.8022099447513812
Image 905, true label: 1, predicted label: 1, accumulative accuracy: 0.8024282560706402
Image 906, true label: 0, predicted label: 0, accumulative accuracy: 0.802646085997795
Image 907, true label: 1, predicted label: 1, accumulative accuracy: 0.802863436123348
Image 908, true label: 1, predicted label: 1, accumulative accuracy: 0.8030803080308031
Image 909, true label: 0, predicted label: 0, accumulative accuracy: 0.8032967032967033
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988362
Image 910, true label: 1, predicted label: 1, accumulative accuracy: 0.8035126234906695
Image 911, true label: 0, predicted label: 0, accumulative accuracy: 0.8037280701754386
Image 912, true label: 0, predicted label: 0, accumulative accuracy: 0.8039430449069004
Image 913, true label: 1, predicted label: 1, accumulative accuracy: 0.8041575492341356
Image 914, true label: 0, predicted label: 0, accumulative accuracy: 0.8043715846994536
Image 915, true label: 1, predicted label: 0, accumulative accuracy: 0.8034934497816594
Image 916, true label: 0, predicted label: 0, accumulative accuracy: 0.8037077426390403
Image 917, true label: 1, predicted label: 1, accumulative accuracy: 0.803921568627451
Image 918, true label: 0, predicted label: 0, accumulative accuracy: 0.8041349292709467
Image 919, true label: 0, predicted label: 1, accumulative accuracy: 0.8032608695652174
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988200
Image 920, true label: 0, predicted label: 0, accumulative accuracy: 0.8034744842562432
Image 921, true label: 0, predicted label: 0, accumulative accuracy: 0.8036876355748374
Image 922, true label: 1, predicted label: 0, accumulative accuracy: 0.8028169014084507
Image 923, true label: 1, predicted label: 0, accumulative accuracy: 0.801948051948052
Image 924, true label: 1, predicted label: 1, accumulative accuracy: 0.8021621621621622
Image 925, true label: 0, predicted label: 0, accumulative accuracy: 0.8023758099352052
Image 926, true label: 1, predicted label: 1, accumulative accuracy: 0.8025889967637541
Image 927, true label: 1, predicted label: 1, accumulative accuracy: 0.802801724137931
Image 928, true label: 1, predicted label: 1, accumulative accuracy: 0.8030139935414424
Image 929, true label: 1, predicted label: 1, accumulative accuracy: 0.8032258064516129
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988259
Image 930, true label: 0, predicted label: 1, accumulative accuracy: 0.8023630504833512
Image 931, true label: 1, predicted label: 0, accumulative accuracy: 0.8015021459227468
Image 932, true label: 1, predicted label: 1, accumulative accuracy: 0.8017148981779206
Image 933, true label: 0, predicted label: 0, accumulative accuracy: 0.8019271948608137
Image 934, true label: 0, predicted label: 1, accumulative accuracy: 0.8010695187165775
Image 935, true label: 0, predicted label: 0, accumulative accuracy: 0.8012820512820513
Image 936, true label: 1, predicted label: 1, accumulative accuracy: 0.8014941302027748
Image 937, true label: 1, predicted label: 1, accumulative accuracy: 0.8017057569296375
Image 938, true label: 1, predicted label: 0, accumulative accuracy: 0.8008519701810437
Image 939, true label: 0, predicted label: 0, accumulative accuracy: 0.801063829787234
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988207
Image 940, true label: 0, predicted label: 0, accumulative accuracy: 0.8012752391073327
Image 941, true label: 1, predicted label: 0, accumulative accuracy: 0.8004246284501062
Image 942, true label: 0, predicted label: 0, accumulative accuracy: 0.8006362672322376
Image 943, true label: 0, predicted label: 0, accumulative accuracy: 0.8008474576271186
Image 944, true label: 1, predicted label: 1, accumulative accuracy: 0.801058201058201
Image 945, true label: 0, predicted label: 0, accumulative accuracy: 0.8012684989429175
Image 946, true label: 1, predicted label: 1, accumulative accuracy: 0.8014783526927138
Image 947, true label: 0, predicted label: 0, accumulative accuracy: 0.8016877637130801
Image 948, true label: 1, predicted label: 1, accumulative accuracy: 0.8018967334035827
Image 949, true label: 0, predicted label: 0, accumulative accuracy: 0.8021052631578948
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988086
Image 950, true label: 0, predicted label: 0, accumulative accuracy: 0.8023133543638276
Image 951, true label: 0, predicted label: 0, accumulative accuracy: 0.8025210084033614
Image 952, true label: 1, predicted label: 1, accumulative accuracy: 0.8027282266526757
Image 953, true label: 0, predicted label: 0, accumulative accuracy: 0.8029350104821803
Image 954, true label: 0, predicted label: 0, accumulative accuracy: 0.8031413612565445
Image 955, true label: 1, predicted label: 1, accumulative accuracy: 0.803347280334728
Image 956, true label: 0, predicted label: 0, accumulative accuracy: 0.8035527690700105
Image 957, true label: 1, predicted label: 0, accumulative accuracy: 0.802713987473904
Image 958, true label: 0, predicted label: 0, accumulative accuracy: 0.8029197080291971
Image 959, true label: 0, predicted label: 0, accumulative accuracy: 0.803125
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988322
Image 960, true label: 0, predicted label: 0, accumulative accuracy: 0.8033298647242456
Image 961, true label: 1, predicted label: 1, accumulative accuracy: 0.8035343035343036
Image 962, true label: 0, predicted label: 0, accumulative accuracy: 0.8037383177570093
Image 963, true label: 0, predicted label: 0, accumulative accuracy: 0.803941908713693
Image 964, true label: 1, predicted label: 1, accumulative accuracy: 0.8041450777202073
Image 965, true label: 1, predicted label: 1, accumulative accuracy: 0.8043478260869565
Image 966, true label: 0, predicted label: 0, accumulative accuracy: 0.8045501551189245
Image 967, true label: 0, predicted label: 0, accumulative accuracy: 0.8047520661157025
Image 968, true label: 0, predicted label: 0, accumulative accuracy: 0.804953560371517
Image 969, true label: 1, predicted label: 1, accumulative accuracy: 0.8051546391752578
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988069
Image 970, true label: 0, predicted label: 0, accumulative accuracy: 0.8053553038105047
Image 971, true label: 1, predicted label: 1, accumulative accuracy: 0.8055555555555556
Image 972, true label: 0, predicted label: 0, accumulative accuracy: 0.8057553956834532
Image 973, true label: 0, predicted label: 0, accumulative accuracy: 0.8059548254620124
Image 974, true label: 0, predicted label: 0, accumulative accuracy: 0.8061538461538461
Image 975, true label: 1, predicted label: 1, accumulative accuracy: 0.8063524590163934
Image 976, true label: 0, predicted label: 0, accumulative accuracy: 0.8065506653019447
Image 977, true label: 1, predicted label: 0, accumulative accuracy: 0.8057259713701431
Image 978, true label: 0, predicted label: 0, accumulative accuracy: 0.8059244126659857
Image 979, true label: 0, predicted label: 1, accumulative accuracy: 0.8051020408163265
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988060
Image 980, true label: 0, predicted label: 0, accumulative accuracy: 0.8053007135575942
Image 981, true label: 0, predicted label: 0, accumulative accuracy: 0.8054989816700611
Image 982, true label: 1, predicted label: 1, accumulative accuracy: 0.8056968463886063
Image 983, true label: 0, predicted label: 0, accumulative accuracy: 0.8058943089430894
Image 984, true label: 1, predicted label: 1, accumulative accuracy: 0.8060913705583757
Image 985, true label: 1, predicted label: 0, accumulative accuracy: 0.8052738336713996
Image 986, true label: 0, predicted label: 0, accumulative accuracy: 0.8054711246200608
Image 987, true label: 0, predicted label: 0, accumulative accuracy: 0.805668016194332
Image 988, true label: 0, predicted label: 0, accumulative accuracy: 0.8058645096056622
Image 989, true label: 0, predicted label: 0, accumulative accuracy: 0.806060606060606
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988099
Image 990, true label: 0, predicted label: 1, accumulative accuracy: 0.805247225025227
Image 991, true label: 1, predicted label: 1, accumulative accuracy: 0.8054435483870968
Image 992, true label: 0, predicted label: 0, accumulative accuracy: 0.8056394763343404
Image 993, true label: 0, predicted label: 0, accumulative accuracy: 0.8058350100603622
Image 994, true label: 1, predicted label: 1, accumulative accuracy: 0.8060301507537688
Image 995, true label: 1, predicted label: 1, accumulative accuracy: 0.8062248995983936
Image 996, true label: 1, predicted label: 1, accumulative accuracy: 0.8064192577733199
Image 997, true label: 0, predicted label: 0, accumulative accuracy: 0.8066132264529058
Image 998, true label: 0, predicted label: 0, accumulative accuracy: 0.8068068068068068
Image 999, true label: 0, predicted label: 0, accumulative accuracy: 0.807
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988263
Image 1000, true label: 1, predicted label: 1, accumulative accuracy: 0.8071928071928072
Image 1001, true label: 1, predicted label: 1, accumulative accuracy: 0.8073852295409182
Image 1002, true label: 0, predicted label: 0, accumulative accuracy: 0.8075772681954138
Image 1003, true label: 0, predicted label: 1, accumulative accuracy: 0.8067729083665338
Image 1004, true label: 0, predicted label: 0, accumulative accuracy: 0.8069651741293532
Image 1005, true label: 1, predicted label: 1, accumulative accuracy: 0.8071570576540755
Image 1006, true label: 0, predicted label: 0, accumulative accuracy: 0.8073485600794439
Image 1007, true label: 0, predicted label: 0, accumulative accuracy: 0.8075396825396826
Image 1008, true label: 0, predicted label: 0, accumulative accuracy: 0.8077304261645193
Image 1009, true label: 1, predicted label: 1, accumulative accuracy: 0.807920792079208
Running MobileNetV2 (dma_lea_opt_adaptive_buffer_mem) total cycles (32767 Hz) (CNT=10): 988107
Image 1010, true label: 0, predicted label: 0, accumulative accuracy: 0.80811078140455
Image 1011, true label: 0, predicted label: 0, accumulative accuracy: 0.808300395256917
Image 1012, true label: 1, predicted label: 0, accumulative accuracy: 0.807502467917078
Image 1013, true label: 1, predicted label: 1, accumulative accuracy: 0.8076923076923077
Image 1014, true label: 0, predicted label: 0, accumulative accuracy: 0.8078817733990148
Image 1015, true label: 1, predicted label: 0, accumulative accuracy: 0.8070866141732284
Image 1016, true label: 1, predicted label: 0, accumulative accuracy: 0.8062930186823992
