Image 0, true label: 3, predicted label: 3, accumulative accuracy: 1.0
Image 2175, true label: 3, predicted label: 5, accumulative accuracy: 0.8028492647058824
Image 2176, true label: 1, predicted label: 1, accumulative accuracy: 0.802939825447864
Image 2177, true label: 9, predicted label: 9, accumulative accuracy: 0.803030303030303
Image 2178, true label: 3, predicted label: 3, accumulative accuracy: 0.8031206975676916
Image 2179, true label: 1, predicted label: 1, accumulative accuracy: 0.8032110091743119
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030312
Image 2180, true label: 4, predicted label: 4, accumulative accuracy: 0.8033012379642366
Image 2181, true label: 3, predicted label: 1, accumulative accuracy: 0.8029330889092575
Image 2182, true label: 4, predicted label: 4, accumulative accuracy: 0.8030233623453963
Image 2183, true label: 4, predicted label: 4, accumulative accuracy: 0.8031135531135531
Image 2184, true label: 9, predicted label: 4, accumulative accuracy: 0.8027459954233409
Image 2185, true label: 0, predicted label: 0, accumulative accuracy: 0.8028362305580969
Image 2186, true label: 9, predicted label: 9, accumulative accuracy: 0.8029263831732968
Image 2187, true label: 5, predicted label: 3, accumulative accuracy: 0.8025594149908593
Image 2188, true label: 9, predicted label: 9, accumulative accuracy: 0.8026496116948378
Image 2189, true label: 2, predicted label: 2, accumulative accuracy: 0.8027397260273973
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030349
Image 2190, true label: 9, predicted label: 9, accumulative accuracy: 0.8028297581013236
Image 2191, true label: 4, predicted label: 4, accumulative accuracy: 0.8029197080291971
Image 2192, true label: 0, predicted label: 6, accumulative accuracy: 0.8025535795713634
Image 2193, true label: 2, predicted label: 0, accumulative accuracy: 0.8021877848678214
Image 2194, true label: 8, predicted label: 8, accumulative accuracy: 0.8022779043280183
Image 2195, true label: 4, predicted label: 4, accumulative accuracy: 0.802367941712204
Image 2196, true label: 8, predicted label: 8, accumulative accuracy: 0.8024578971324533
Image 2197, true label: 6, predicted label: 6, accumulative accuracy: 0.802547770700637
Image 2198, true label: 8, predicted label: 8, accumulative accuracy: 0.802637562528422
Image 2199, true label: 2, predicted label: 2, accumulative accuracy: 0.8027272727272727
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030317
Image 2200, true label: 0, predicted label: 0, accumulative accuracy: 0.8028169014084507
Image 2201, true label: 5, predicted label: 5, accumulative accuracy: 0.8029064486830154
Image 2202, true label: 9, predicted label: 9, accumulative accuracy: 0.8029959146618247
Image 2203, true label: 6, predicted label: 6, accumulative accuracy: 0.8030852994555354
Image 2204, true label: 9, predicted label: 9, accumulative accuracy: 0.8031746031746032
Image 2205, true label: 5, predicted label: 3, accumulative accuracy: 0.8028105167724388
Image 2206, true label: 1, predicted label: 1, accumulative accuracy: 0.8028998640688718
Image 2207, true label: 3, predicted label: 3, accumulative accuracy: 0.8029891304347826
Image 2208, true label: 4, predicted label: 4, accumulative accuracy: 0.8030783159800815
Image 2209, true label: 4, predicted label: 4, accumulative accuracy: 0.8031674208144797
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030324
Image 2210, true label: 2, predicted label: 2, accumulative accuracy: 0.8032564450474898
Image 2211, true label: 7, predicted label: 7, accumulative accuracy: 0.8033453887884268
Image 2212, true label: 2, predicted label: 2, accumulative accuracy: 0.8034342521464076
Image 2213, true label: 4, predicted label: 6, accumulative accuracy: 0.8030713640469738
Image 2214, true label: 4, predicted label: 4, accumulative accuracy: 0.8031602708803611
Image 2215, true label: 0, predicted label: 0, accumulative accuracy: 0.8032490974729242
Image 2216, true label: 2, predicted label: 5, accumulative accuracy: 0.8028867839422643
Image 2217, true label: 8, predicted label: 8, accumulative accuracy: 0.80297565374211
Image 2218, true label: 4, predicted label: 4, accumulative accuracy: 0.8030644434429923
Image 2219, true label: 5, predicted label: 5, accumulative accuracy: 0.8031531531531532
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030312
Image 2220, true label: 1, predicted label: 1, accumulative accuracy: 0.8032417829806393
Image 2221, true label: 2, predicted label: 2, accumulative accuracy: 0.8033303330333034
Image 2222, true label: 6, predicted label: 6, accumulative accuracy: 0.8034188034188035
Image 2223, true label: 8, predicted label: 8, accumulative accuracy: 0.8035071942446043
Image 2224, true label: 1, predicted label: 1, accumulative accuracy: 0.8035955056179775
Image 2225, true label: 7, predicted label: 7, accumulative accuracy: 0.8036837376460018
Image 2226, true label: 2, predicted label: 6, accumulative accuracy: 0.8033228558599013
Image 2227, true label: 8, predicted label: 8, accumulative accuracy: 0.803411131059246
Image 2228, true label: 7, predicted label: 7, accumulative accuracy: 0.8034993270524899
Image 2229, true label: 4, predicted label: 4, accumulative accuracy: 0.8035874439461883
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030349
Image 2230, true label: 3, predicted label: 3, accumulative accuracy: 0.8036754818467056
Image 2231, true label: 3, predicted label: 3, accumulative accuracy: 0.803763440860215
Image 2232, true label: 0, predicted label: 7, accumulative accuracy: 0.8034034930586654
Image 2233, true label: 3, predicted label: 5, accumulative accuracy: 0.8030438675022381
Image 2234, true label: 7, predicted label: 7, accumulative accuracy: 0.8031319910514542
Image 2235, true label: 2, predicted label: 2, accumulative accuracy: 0.8032200357781754
Image 2236, true label: 5, predicted label: 5, accumulative accuracy: 0.8033080017881091
Image 2237, true label: 6, predicted label: 6, accumulative accuracy: 0.803395889186774
Image 2238, true label: 1, predicted label: 1, accumulative accuracy: 0.8034836980794998
Image 2239, true label: 7, predicted label: 7, accumulative accuracy: 0.8035714285714286
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030244
Image 2240, true label: 9, predicted label: 9, accumulative accuracy: 0.8036590807675145
Image 2241, true label: 0, predicted label: 0, accumulative accuracy: 0.8037466547725245
Image 2242, true label: 2, predicted label: 3, accumulative accuracy: 0.8033883192153366
Image 2243, true label: 3, predicted label: 2, accumulative accuracy: 0.803030303030303
Image 2244, true label: 9, predicted label: 9, accumulative accuracy: 0.8031180400890868
Image 2245, true label: 8, predicted label: 0, accumulative accuracy: 0.802760463045414
Image 2246, true label: 9, predicted label: 9, accumulative accuracy: 0.8028482421005786
Image 2247, true label: 5, predicted label: 5, accumulative accuracy: 0.8029359430604982
Image 2248, true label: 0, predicted label: 8, accumulative accuracy: 0.8025789239662072
Image 2249, true label: 0, predicted label: 0, accumulative accuracy: 0.8026666666666666
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030245
Image 2250, true label: 7, predicted label: 7, accumulative accuracy: 0.802754331408263
Image 2251, true label: 6, predicted label: 3, accumulative accuracy: 0.8023978685612788
Image 2252, true label: 3, predicted label: 3, accumulative accuracy: 0.80248557478917
Image 2253, true label: 3, predicted label: 3, accumulative accuracy: 0.8025732031943212
Image 2254, true label: 8, predicted label: 8, accumulative accuracy: 0.802660753880266
Image 2255, true label: 1, predicted label: 8, accumulative accuracy: 0.8023049645390071
Image 2256, true label: 4, predicted label: 4, accumulative accuracy: 0.8023925564909171
Image 2257, true label: 0, predicted label: 0, accumulative accuracy: 0.8024800708591674
Image 2258, true label: 1, predicted label: 1, accumulative accuracy: 0.8025675077467906
Image 2259, true label: 5, predicted label: 5, accumulative accuracy: 0.8026548672566372
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030183
Image 2260, true label: 4, predicted label: 8, accumulative accuracy: 0.8022998673153472
Image 2261, true label: 3, predicted label: 3, accumulative accuracy: 0.8023872679045093
Image 2262, true label: 2, predicted label: 4, accumulative accuracy: 0.8020326999558108
Image 2263, true label: 6, predicted label: 6, accumulative accuracy: 0.8021201413427562
Image 2264, true label: 0, predicted label: 0, accumulative accuracy: 0.8022075055187637
Image 2265, true label: 8, predicted label: 8, accumulative accuracy: 0.8022947925860547
Image 2266, true label: 8, predicted label: 8, accumulative accuracy: 0.8023820026466696
Image 2267, true label: 6, predicted label: 6, accumulative accuracy: 0.8024691358024691
Image 2268, true label: 3, predicted label: 3, accumulative accuracy: 0.8025561921551344
Image 2269, true label: 3, predicted label: 3, accumulative accuracy: 0.8026431718061674
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030265
Image 2270, true label: 2, predicted label: 2, accumulative accuracy: 0.8027300748568912
Image 2271, true label: 9, predicted label: 9, accumulative accuracy: 0.8028169014084507
Image 2272, true label: 7, predicted label: 7, accumulative accuracy: 0.8029036515618125
Image 2273, true label: 5, predicted label: 5, accumulative accuracy: 0.802990325417766
Image 2274, true label: 1, predicted label: 1, accumulative accuracy: 0.803076923076923
Image 2275, true label: 6, predicted label: 6, accumulative accuracy: 0.8031634446397188
Image 2276, true label: 0, predicted label: 0, accumulative accuracy: 0.8032498902064119
Image 2277, true label: 5, predicted label: 5, accumulative accuracy: 0.8033362598770851
Image 2278, true label: 9, predicted label: 9, accumulative accuracy: 0.8034225537516455
Image 2279, true label: 9, predicted label: 9, accumulative accuracy: 0.8035087719298246
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030337
Image 2280, true label: 4, predicted label: 4, accumulative accuracy: 0.8035949145111793
Image 2281, true label: 5, predicted label: 5, accumulative accuracy: 0.803680981595092
Image 2282, true label: 9, predicted label: 9, accumulative accuracy: 0.803766973280771
Image 2283, true label: 4, predicted label: 7, accumulative accuracy: 0.803415061295972
Image 2284, true label: 8, predicted label: 8, accumulative accuracy: 0.8035010940919037
Image 2285, true label: 3, predicted label: 6, accumulative accuracy: 0.8031496062992126
Image 2286, true label: 3, predicted label: 3, accumulative accuracy: 0.8032356799300393
Image 2287, true label: 2, predicted label: 2, accumulative accuracy: 0.8033216783216783
Image 2288, true label: 5, predicted label: 2, accumulative accuracy: 0.8029707295762342
Image 2289, true label: 1, predicted label: 1, accumulative accuracy: 0.8030567685589519
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030332
Image 2290, true label: 9, predicted label: 9, accumulative accuracy: 0.8031427324312528
Image 2291, true label: 5, predicted label: 5, accumulative accuracy: 0.8032286212914486
Image 2292, true label: 5, predicted label: 5, accumulative accuracy: 0.8033144352376799
Image 2293, true label: 8, predicted label: 1, accumulative accuracy: 0.8029642545771578
Image 2294, true label: 1, predicted label: 9, accumulative accuracy: 0.8026143790849674
Image 2295, true label: 8, predicted label: 8, accumulative accuracy: 0.8027003484320557
Image 2296, true label: 9, predicted label: 9, accumulative accuracy: 0.8027862429255551
Image 2297, true label: 7, predicted label: 7, accumulative accuracy: 0.8028720626631853
Image 2298, true label: 0, predicted label: 2, accumulative accuracy: 0.802522836015659
Image 2299, true label: 6, predicted label: 3, accumulative accuracy: 0.8021739130434783
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030280
Image 2300, true label: 3, predicted label: 0, accumulative accuracy: 0.8018252933507171
Image 2301, true label: 2, predicted label: 2, accumulative accuracy: 0.8019113814074718
Image 2302, true label: 0, predicted label: 0, accumulative accuracy: 0.8019973947025619
Image 2303, true label: 2, predicted label: 2, accumulative accuracy: 0.8020833333333334
Image 2304, true label: 6, predicted label: 6, accumulative accuracy: 0.8021691973969631
Image 2305, true label: 9, predicted label: 0, accumulative accuracy: 0.8018213356461406
Image 2306, true label: 3, predicted label: 3, accumulative accuracy: 0.8019072388383182
Image 2307, true label: 9, predicted label: 9, accumulative accuracy: 0.8019930675909879
Image 2308, true label: 1, predicted label: 1, accumulative accuracy: 0.8020788220008662
Image 2309, true label: 6, predicted label: 6, accumulative accuracy: 0.8021645021645022
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030272
Image 2310, true label: 6, predicted label: 6, accumulative accuracy: 0.8022501081782778
Image 2311, true label: 7, predicted label: 4, accumulative accuracy: 0.8019031141868512
Image 2312, true label: 2, predicted label: 2, accumulative accuracy: 0.8019887591872028
Image 2313, true label: 6, predicted label: 6, accumulative accuracy: 0.8020743301642178
Image 2314, true label: 3, predicted label: 3, accumulative accuracy: 0.8021598272138228
Image 2315, true label: 2, predicted label: 2, accumulative accuracy: 0.802245250431779
Image 2316, true label: 5, predicted label: 5, accumulative accuracy: 0.8023305999136815
Image 2317, true label: 5, predicted label: 5, accumulative accuracy: 0.8024158757549612
Image 2318, true label: 2, predicted label: 2, accumulative accuracy: 0.802501078050884
Image 2319, true label: 7, predicted label: 7, accumulative accuracy: 0.8025862068965517
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030360
Image 2320, true label: 5, predicted label: 5, accumulative accuracy: 0.8026712623869022
Image 2321, true label: 2, predicted label: 3, accumulative accuracy: 0.8023255813953488
Image 2322, true label: 0, predicted label: 0, accumulative accuracy: 0.8024106758501938
Image 2323, true label: 8, predicted label: 8, accumulative accuracy: 0.8024956970740104
Image 2324, true label: 0, predicted label: 0, accumulative accuracy: 0.8025806451612904
Image 2325, true label: 7, predicted label: 5, accumulative accuracy: 0.8022355975924333
Image 2326, true label: 7, predicted label: 7, accumulative accuracy: 0.8023205844434895
Image 2327, true label: 1, predicted label: 1, accumulative accuracy: 0.802405498281787
Image 2328, true label: 7, predicted label: 7, accumulative accuracy: 0.802490339201374
Image 2329, true label: 4, predicted label: 4, accumulative accuracy: 0.8025751072961373
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030373
Image 2330, true label: 0, predicted label: 0, accumulative accuracy: 0.8026598026598026
Image 2331, true label: 2, predicted label: 4, accumulative accuracy: 0.8023156089193825
Image 2332, true label: 2, predicted label: 2, accumulative accuracy: 0.8024003429061295
Image 2333, true label: 6, predicted label: 6, accumulative accuracy: 0.8024850042844901
Image 2334, true label: 1, predicted label: 1, accumulative accuracy: 0.8025695931477516
Image 2335, true label: 5, predicted label: 5, accumulative accuracy: 0.802654109589041
Image 2336, true label: 9, predicted label: 9, accumulative accuracy: 0.8027385537013265
Image 2337, true label: 7, predicted label: 7, accumulative accuracy: 0.8028229255774166
Image 2338, true label: 6, predicted label: 6, accumulative accuracy: 0.8029072253099615
Image 2339, true label: 2, predicted label: 2, accumulative accuracy: 0.802991452991453
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030331
Image 2340, true label: 7, predicted label: 7, accumulative accuracy: 0.8030756087142247
Image 2341, true label: 0, predicted label: 0, accumulative accuracy: 0.8031596925704526
Image 2342, true label: 5, predicted label: 5, accumulative accuracy: 0.8032437046521553
Image 2343, true label: 6, predicted label: 6, accumulative accuracy: 0.8033276450511946
Image 2344, true label: 0, predicted label: 0, accumulative accuracy: 0.803411513859275
Image 2345, true label: 1, predicted label: 1, accumulative accuracy: 0.8034953111679455
Image 2346, true label: 1, predicted label: 1, accumulative accuracy: 0.8035790370685982
Image 2347, true label: 8, predicted label: 8, accumulative accuracy: 0.8036626916524702
Image 2348, true label: 4, predicted label: 3, accumulative accuracy: 0.8033205619412516
Image 2349, true label: 5, predicted label: 5, accumulative accuracy: 0.8034042553191489
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030402
Image 2350, true label: 3, predicted label: 0, accumulative accuracy: 0.8030625265844321
Image 2351, true label: 1, predicted label: 1, accumulative accuracy: 0.8031462585034014
Image 2352, true label: 2, predicted label: 2, accumulative accuracy: 0.8032299192520187
Image 2353, true label: 4, predicted label: 4, accumulative accuracy: 0.8033135089209855
Image 2354, true label: 8, predicted label: 8, accumulative accuracy: 0.8033970276008493
Image 2355, true label: 9, predicted label: 8, accumulative accuracy: 0.8030560271646859
Image 2356, true label: 8, predicted label: 8, accumulative accuracy: 0.8031395842172253
Image 2357, true label: 1, predicted label: 1, accumulative accuracy: 0.8032230703986429
Image 2358, true label: 7, predicted label: 3, accumulative accuracy: 0.8028825773632895
Image 2359, true label: 2, predicted label: 2, accumulative accuracy: 0.8029661016949152
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030336
Image 2360, true label: 7, predicted label: 5, accumulative accuracy: 0.8026260059296908
Image 2361, true label: 2, predicted label: 0, accumulative accuracy: 0.8022861981371718
Image 2362, true label: 3, predicted label: 1, accumulative accuracy: 0.8019466779517562
Image 2363, true label: 2, predicted label: 6, accumulative accuracy: 0.8016074450084603
Image 2364, true label: 6, predicted label: 6, accumulative accuracy: 0.8016913319238901
Image 2365, true label: 7, predicted label: 7, accumulative accuracy: 0.8017751479289941
Image 2366, true label: 9, predicted label: 9, accumulative accuracy: 0.801858893113646
Image 2367, true label: 4, predicted label: 4, accumulative accuracy: 0.8019425675675675
Image 2368, true label: 0, predicted label: 0, accumulative accuracy: 0.8020261713803293
Image 2369, true label: 1, predicted label: 1, accumulative accuracy: 0.8021097046413502
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030303
Image 2370, true label: 0, predicted label: 0, accumulative accuracy: 0.8021931674398988
Image 2371, true label: 4, predicted label: 4, accumulative accuracy: 0.8022765598650927
Image 2372, true label: 5, predicted label: 5, accumulative accuracy: 0.8023598820058997
Image 2373, true label: 0, predicted label: 0, accumulative accuracy: 0.8024431339511373
Image 2374, true label: 8, predicted label: 8, accumulative accuracy: 0.8025263157894736
Image 2375, true label: 0, predicted label: 0, accumulative accuracy: 0.8026094276094277
Image 2376, true label: 7, predicted label: 7, accumulative accuracy: 0.8026924694993689
Image 2377, true label: 6, predicted label: 6, accumulative accuracy: 0.8027754415475189
Image 2378, true label: 1, predicted label: 1, accumulative accuracy: 0.8028583438419504
Image 2379, true label: 0, predicted label: 0, accumulative accuracy: 0.8029411764705883
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030336
Image 2380, true label: 8, predicted label: 8, accumulative accuracy: 0.8030239395212095
Image 2381, true label: 5, predicted label: 5, accumulative accuracy: 0.8031066330814441
Image 2382, true label: 9, predicted label: 9, accumulative accuracy: 0.8031892572387747
Image 2383, true label: 2, predicted label: 4, accumulative accuracy: 0.8028523489932886
Image 2384, true label: 5, predicted label: 5, accumulative accuracy: 0.8029350104821803
Image 2385, true label: 4, predicted label: 4, accumulative accuracy: 0.8030176026823135
Image 2386, true label: 4, predicted label: 7, accumulative accuracy: 0.802681189777964
Image 2387, true label: 9, predicted label: 9, accumulative accuracy: 0.8027638190954773
Image 2388, true label: 0, predicted label: 0, accumulative accuracy: 0.8028463792381749
Image 2389, true label: 6, predicted label: 6, accumulative accuracy: 0.8029288702928871
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030330
Image 2390, true label: 1, predicted label: 1, accumulative accuracy: 0.8030112923462986
Image 2391, true label: 2, predicted label: 2, accumulative accuracy: 0.8030936454849499
Image 2392, true label: 5, predicted label: 5, accumulative accuracy: 0.8031759297952361
Image 2393, true label: 1, predicted label: 1, accumulative accuracy: 0.8032581453634086
Image 2394, true label: 6, predicted label: 6, accumulative accuracy: 0.8033402922755741
Image 2395, true label: 7, predicted label: 7, accumulative accuracy: 0.8034223706176962
Image 2396, true label: 1, predicted label: 1, accumulative accuracy: 0.8035043804755945
Image 2397, true label: 5, predicted label: 2, accumulative accuracy: 0.8031693077564637
Image 2398, true label: 8, predicted label: 8, accumulative accuracy: 0.803251354731138
Image 2399, true label: 8, predicted label: 8, accumulative accuracy: 0.8033333333333333
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030423
Image 2400, true label: 0, predicted label: 0, accumulative accuracy: 0.8034152436484798
Image 2401, true label: 3, predicted label: 3, accumulative accuracy: 0.8034970857618651
Image 2402, true label: 9, predicted label: 4, accumulative accuracy: 0.8031627132750728
Image 2403, true label: 4, predicted label: 4, accumulative accuracy: 0.8032445923460898
Image 2404, true label: 0, predicted label: 2, accumulative accuracy: 0.8029106029106029
Image 2405, true label: 3, predicted label: 6, accumulative accuracy: 0.8025768911055694
Image 2406, true label: 4, predicted label: 4, accumulative accuracy: 0.8026589115081014
Image 2407, true label: 9, predicted label: 9, accumulative accuracy: 0.8027408637873754
Image 2408, true label: 2, predicted label: 2, accumulative accuracy: 0.8028227480282275
Image 2409, true label: 4, predicted label: 4, accumulative accuracy: 0.8029045643153527
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030363
Image 2410, true label: 3, predicted label: 3, accumulative accuracy: 0.8029863127333057
Image 2411, true label: 0, predicted label: 0, accumulative accuracy: 0.8030679933665008
Image 2412, true label: 6, predicted label: 6, accumulative accuracy: 0.8031496062992126
Image 2413, true label: 4, predicted label: 3, accumulative accuracy: 0.8028169014084507
Image 2414, true label: 5, predicted label: 8, accumulative accuracy: 0.8024844720496894
Image 2415, true label: 6, predicted label: 6, accumulative accuracy: 0.8025662251655629
Image 2416, true label: 6, predicted label: 6, accumulative accuracy: 0.8026479106330161
Image 2417, true label: 7, predicted label: 7, accumulative accuracy: 0.8027295285359801
Image 2418, true label: 8, predicted label: 8, accumulative accuracy: 0.8028110789582472
Image 2419, true label: 4, predicted label: 4, accumulative accuracy: 0.802892561983471
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030318
Image 2420, true label: 8, predicted label: 8, accumulative accuracy: 0.8029739776951673
Image 2421, true label: 8, predicted label: 8, accumulative accuracy: 0.8030553261767135
Image 2422, true label: 3, predicted label: 4, accumulative accuracy: 0.8027238959966984
Image 2423, true label: 2, predicted label: 2, accumulative accuracy: 0.8028052805280528
Image 2424, true label: 8, predicted label: 8, accumulative accuracy: 0.8028865979381443
Image 2425, true label: 0, predicted label: 0, accumulative accuracy: 0.8029678483099753
Image 2426, true label: 2, predicted label: 2, accumulative accuracy: 0.8030490317264112
Image 2427, true label: 5, predicted label: 5, accumulative accuracy: 0.8031301482701813
Image 2428, true label: 6, predicted label: 6, accumulative accuracy: 0.8032111980238782
Image 2429, true label: 8, predicted label: 8, accumulative accuracy: 0.8032921810699588
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030341
Image 2430, true label: 7, predicted label: 7, accumulative accuracy: 0.8033730974907446
Image 2431, true label: 8, predicted label: 8, accumulative accuracy: 0.803453947368421
Image 2432, true label: 9, predicted label: 9, accumulative accuracy: 0.803534730785039
Image 2433, true label: 9, predicted label: 9, accumulative accuracy: 0.8036154478225144
Image 2434, true label: 0, predicted label: 0, accumulative accuracy: 0.8036960985626284
Image 2435, true label: 6, predicted label: 6, accumulative accuracy: 0.8037766830870279
Image 2436, true label: 6, predicted label: 6, accumulative accuracy: 0.8038572014772261
Image 2437, true label: 8, predicted label: 8, accumulative accuracy: 0.8039376538146021
Image 2438, true label: 1, predicted label: 1, accumulative accuracy: 0.8040180401804018
Image 2439, true label: 1, predicted label: 4, accumulative accuracy: 0.8036885245901639
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030457
Image 2440, true label: 7, predicted label: 7, accumulative accuracy: 0.8037689471528062
Image 2441, true label: 4, predicted label: 4, accumulative accuracy: 0.8038493038493039
Image 2442, true label: 4, predicted label: 3, accumulative accuracy: 0.803520261972984
Image 2443, true label: 2, predicted label: 2, accumulative accuracy: 0.8036006546644845
Image 2444, true label: 3, predicted label: 6, accumulative accuracy: 0.8032719836400818
Image 2445, true label: 6, predicted label: 6, accumulative accuracy: 0.8033524121013901
Image 2446, true label: 9, predicted label: 9, accumulative accuracy: 0.8034327748263179
Image 2447, true label: 6, predicted label: 2, accumulative accuracy: 0.8031045751633987
Image 2448, true label: 2, predicted label: 2, accumulative accuracy: 0.8031849734585546
Image 2449, true label: 4, predicted label: 4, accumulative accuracy: 0.803265306122449
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030445
Image 2450, true label: 1, predicted label: 1, accumulative accuracy: 0.8033455732354141
Image 2451, true label: 8, predicted label: 8, accumulative accuracy: 0.8034257748776509
Image 2452, true label: 2, predicted label: 6, accumulative accuracy: 0.8030982470444353
Image 2453, true label: 3, predicted label: 4, accumulative accuracy: 0.8027709861450693
Image 2454, true label: 1, predicted label: 1, accumulative accuracy: 0.8028513238289205
Image 2455, true label: 6, predicted label: 3, accumulative accuracy: 0.8025244299674267
Image 2456, true label: 8, predicted label: 8, accumulative accuracy: 0.8026048026048026
Image 2457, true label: 6, predicted label: 6, accumulative accuracy: 0.8026851098454028
Image 2458, true label: 8, predicted label: 8, accumulative accuracy: 0.8027653517690118
Image 2459, true label: 5, predicted label: 5, accumulative accuracy: 0.8028455284552846
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030403
Image 2460, true label: 9, predicted label: 9, accumulative accuracy: 0.8029256399837464
Image 2461, true label: 0, predicted label: 0, accumulative accuracy: 0.8030056864337937
Image 2462, true label: 1, predicted label: 1, accumulative accuracy: 0.8030856678846935
Image 2463, true label: 0, predicted label: 0, accumulative accuracy: 0.8031655844155844
Image 2464, true label: 2, predicted label: 2, accumulative accuracy: 0.8032454361054767
Image 2465, true label: 9, predicted label: 9, accumulative accuracy: 0.8033252230332523
Image 2466, true label: 2, predicted label: 2, accumulative accuracy: 0.8034049452776652
Image 2467, true label: 9, predicted label: 9, accumulative accuracy: 0.803484602917342
Image 2468, true label: 0, predicted label: 0, accumulative accuracy: 0.8035641960307817
Image 2469, true label: 9, predicted label: 9, accumulative accuracy: 0.8036437246963563
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030541
Image 2470, true label: 7, predicted label: 7, accumulative accuracy: 0.8037231889923108
Image 2471, true label: 8, predicted label: 8, accumulative accuracy: 0.8038025889967637
Image 2472, true label: 5, predicted label: 6, accumulative accuracy: 0.8034775576223211
Image 2473, true label: 0, predicted label: 8, accumulative accuracy: 0.8031527890056589
Image 2474, true label: 6, predicted label: 6, accumulative accuracy: 0.8032323232323232
Image 2475, true label: 6, predicted label: 6, accumulative accuracy: 0.8033117932148627
Image 2476, true label: 8, predicted label: 8, accumulative accuracy: 0.803391199031086
Image 2477, true label: 1, predicted label: 1, accumulative accuracy: 0.8034705407586763
Image 2478, true label: 6, predicted label: 6, accumulative accuracy: 0.8035498184751916
Image 2479, true label: 5, predicted label: 5, accumulative accuracy: 0.8036290322580645
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030421
Image 2480, true label: 8, predicted label: 8, accumulative accuracy: 0.8037081821846029
Image 2481, true label: 7, predicted label: 4, accumulative accuracy: 0.8033843674456084
Image 2482, true label: 9, predicted label: 1, accumulative accuracy: 0.8030608135320177
Image 2483, true label: 2, predicted label: 2, accumulative accuracy: 0.8031400966183575
Image 2484, true label: 1, predicted label: 1, accumulative accuracy: 0.8032193158953722
Image 2485, true label: 6, predicted label: 6, accumulative accuracy: 0.8032984714400644
Image 2486, true label: 7, predicted label: 8, accumulative accuracy: 0.8029754724567753
Image 2487, true label: 5, predicted label: 5, accumulative accuracy: 0.8030546623794212
Image 2488, true label: 6, predicted label: 6, accumulative accuracy: 0.8031337886701486
Image 2489, true label: 3, predicted label: 2, accumulative accuracy: 0.8028112449799196
Running ResNet3 (dma_lea_opt_adaptive_buffer) total cycles (32767 Hz) (CNT=10): 2030442
Image 2490, true label: 0, predicted label: 0, accumulative accuracy: 0.8028904054596547
Image 2491, true label: 9, predicted label: 9, accumulative accuracy: 0.8029695024077047
